dim_error_um,surface_ra_um,hardness_hv,roundness_um,threadfit_score,weight_g,machine_age_yrs,supplier,reject_recorded,reject
8.14,2.43,213.0,3.82,0.363,244.4,4.2,A,0,0
3.91,2.58,241.0,4.43,-0.069,250.4,3.7,B,0,0
10.69,1.78,218.0,4.99,-1.096,259.8,1.8,A,0,0
10.67,2.44,188.0,6.8,-0.15,253.6,2.7,A,1,1
7.32,2.88,238.0,6.48,1.954,250.8,5.9,B,0,0
5.15,2.48,233.0,8.53,1.723,246.1,7.3,C,1,1
7.76,2.35,214.0,6.26,1.835,240.2,4.4,A,0,0
12.72,2.66,195.0,7.1,-0.107,251.2,7.6,C,1,1
5.35,0.88,228.0,6.09,-0.008,247.2,0.5,A,0,0
6.2,2.62,271.0,2.32,0.996,246.2,6.3,B,0,0
6.12,2.46,194.0,6.14,-0.324,256.6,4.3,B,0,0
6.47,3.64,245.0,6.38,-0.26,251.2,7.4,B,0,0
15.48,3.03,221.0,9.28,-1.098,243.8,6.9,C,1,1
7.11,2.37,206.0,7.5,-0.451,256.8,6.4,B,0,0
9.76,2.92,217.0,4.85,-0.007,252.4,6.6,C,0,0
8.59,2.56,226.0,6.83,-2.052,252.4,3.6,A,0,0
8.98,2.11,223.0,7.29,0.42,253.3,3.4,A,0,0
6.13,2.88,244.0,6.56,0.128,256.8,5.3,B,0,0
8.74,1.24,208.0,5.46,0.683,247.4,2.2,A,0,0
7.02,2.44,231.0,2.67,-0.169,246.9,3.9,B,0,0
11.15,2.22,232.0,5.4,-0.858,261.4,2.8,A,0,0
4.96,4.12,235.0,5.65,1.153,248.6,10.9,C,1,0
8.38,2.53,245.0,5.73,1.546,249.5,6.7,B,0,0
10.76,3.28,213.0,1.25,1.551,248.1,9.6,C,1,0
4.67,2.41,246.0,8.44,1.017,254.7,5.9,C,0,0
10.41,4.41,211.0,5.28,0.512,244.0,7.8,B,0,0
10.97,2.76,213.0,8.47,1.652,246.8,4.7,B,1,1
8.55,1.82,176.0,5.4,-0.477,249.7,1.2,A,0,0
6.62,1.93,203.0,8.81,-0.859,241.7,3.3,A,0,0
1.23,2.96,222.0,5.79,0.321,257.4,5.6,B,0,0
9.62,2.91,227.0,6.13,0.749,250.7,0.5,A,0,0
9.5,1.74,224.0,5.34,0.743,263.1,0.5,A,0,0
9.33,2.39,209.0,4.39,-0.032,255.2,3.3,A,0,0
12.25,2.42,228.0,8.16,-0.637,263.9,1.7,A,1,1
8.73,2.93,211.0,8.64,-0.909,249.6,9.3,C,0,0
8.46,2.29,207.0,6.31,-0.355,257.7,2.6,A,0,0
11.6,3.62,223.0,4.69,1.338,258.5,9.0,B,0,0
5.77,2.58,227.0,8.01,0.437,243.3,9.0,C,0,0
1.05,2.86,210.0,6.43,-1.303,247.9,6.6,B,0,0
5.59,1.7,207.0,6.83,0.584,260.1,3.5,B,0,0
12.58,4.05,208.0,4.27,0.269,247.0,11.1,C,1,0
3.78,2.87,212.0,4.79,-1.466,251.3,6.5,B,0,0
5.16,2.71,190.0,8.8,0.222,248.0,9.7,C,1,1
6.68,2.8,220.0,8.53,-0.15,245.3,1.8,A,0,0
8.52,1.73,226.0,6.08,0.149,240.2,1.6,A,0,0
9.35,1.39,212.0,4.24,-0.952,245.2,2.0,A,0,0
7.05,3.58,218.0,8.9,-0.23,250.5,5.4,A,0,0
6.72,1.76,207.0,9.4,-0.099,251.5,1.6,B,0,0
8.48,1.34,228.0,4.42,0.321,251.5,0.8,A,0,0
11.9,3.01,205.0,7.41,-0.18,240.8,3.5,A,1,1
10.13,2.27,230.0,6.75,0.607,251.8,3.8,A,0,0
7.93,2.13,201.0,8.04,0.204,253.4,2.1,A,1,1
6.91,1.74,214.0,4.89,0.438,255.4,1.6,A,0,0
9.4,2.22,247.0,8.4,1.147,256.5,1.6,A,1,1
11.13,2.18,205.0,6.37,0.783,246.2,5.9,C,0,0
8.44,3.42,213.0,4.47,0.387,244.0,8.7,C,1,0
8.71,1.84,207.0,5.15,-0.355,254.1,1.9,B,1,1
5.43,1.44,254.0,4.27,-0.049,245.7,1.2,A,0,0
3.21,2.47,232.0,3.51,0.981,251.6,5.6,B,0,0
10.45,2.58,174.0,4.4,-1.133,250.7,3.8,A,1,1
8.76,2.56,225.0,6.86,-1.561,242.2,6.8,C,0,0
10.31,3.65,236.0,1.92,1.344,244.7,11.8,C,1,1
2.07,2.83,232.0,3.84,-0.628,256.9,7.6,C,0,0
4.91,3.89,207.0,6.45,-0.899,253.8,7.6,C,1,0
3.59,2.58,209.0,5.8,-0.943,246.3,5.1,B,0,0
11.3,3.17,223.0,9.14,0.041,247.8,5.3,A,1,1
4.16,3.36,207.0,4.27,1.494,248.2,8.3,C,1,0
4.84,2.22,219.0,8.8,-1.617,245.0,5.3,B,0,0
5.69,3.0,222.0,6.67,-0.278,250.1,4.6,B,0,0
9.92,3.43,233.0,6.92,0.072,248.9,7.5,C,0,0
6.92,3.21,232.0,8.82,-1.459,259.9,8.5,C,1,1
8.14,2.66,212.0,7.61,-0.038,251.2,5.1,B,0,0
7.09,3.53,219.0,9.06,-0.087,248.7,4.2,B,0,0
7.86,2.17,232.0,5.41,-2.329,248.8,3.9,B,0,0
9.89,2.42,248.0,7.05,-0.209,254.1,2.3,A,0,0
13.38,2.55,205.0,7.35,-2.444,247.3,5.5,A,1,1
10.44,2.96,201.0,6.9,-0.13,234.8,4.1,A,1,1
0.0,3.15,203.0,7.94,-0.182,253.5,8.4,C,0,0
7.51,1.42,227.0,7.31,0.389,245.4,1.5,A,0,0
7.38,2.91,239.0,9.65,-0.183,247.8,2.6,B,1,1
12.17,2.18,212.0,3.35,-1.133,252.7,3.3,A,0,0
8.18,3.3,229.0,3.18,-0.346,249.7,10.5,C,1,0
9.37,2.61,205.0,5.51,1.485,256.8,3.7,B,0,0
9.81,1.85,210.0,10.09,-0.712,248.2,2.1,A,1,1
4.78,2.42,207.0,4.53,0.126,246.8,4.7,B,0,0
11.71,3.06,228.0,8.87,0.351,250.8,3.8,A,1,1
5.9,2.29,243.0,8.91,-0.798,256.8,5.0,B,1,1
4.48,3.06,231.0,5.81,-1.622,248.5,5.8,A,0,0
5.85,3.34,225.0,5.38,2.912,245.6,5.1,B,0,0
4.94,3.37,241.0,5.64,-1.014,242.4,7.9,C,0,0
8.54,3.75,216.0,7.24,-0.116,262.7,5.9,B,0,0
6.14,2.67,214.0,5.9,1.433,253.1,4.0,A,0,0
10.5,1.98,240.0,9.99,-1.074,246.6,4.2,A,1,1
10.13,3.32,229.0,6.48,0.961,244.8,10.1,C,1,0
6.79,3.28,232.0,3.41,-1.668,257.2,10.8,C,0,0
9.86,2.07,199.0,12.0,-0.728,255.6,2.5,A,1,1
6.62,3.67,256.0,2.57,0.182,254.7,5.6,B,0,0
4.64,2.7,232.0,7.7,0.284,252.3,6.7,B,0,0
9.35,3.49,217.0,5.36,-0.145,251.1,5.6,B,0,0
16.35,2.52,205.0,4.14,-1.01,254.3,3.1,A,1,1
10.62,2.71,191.0,9.87,1.158,250.9,9.0,C,1,1
4.74,1.79,219.0,9.66,0.86,242.7,1.4,A,0,0
12.3,2.51,224.0,4.02,-0.172,254.8,4.2,A,0,0
8.51,1.97,233.0,4.76,-0.961,256.6,0.9,A,0,0
3.64,2.94,225.0,6.42,0.602,244.1,6.7,B,0,0
14.17,2.35,208.0,6.87,-0.42,252.0,5.5,B,1,1
7.39,2.72,200.0,5.83,0.776,251.0,6.5,B,0,0
4.16,3.64,229.0,3.25,0.303,247.4,10.2,C,0,0
13.46,4.09,248.0,8.86,-0.354,245.9,9.2,C,1,1
10.56,1.52,197.0,5.91,-0.411,252.1,4.7,A,1,1
4.7,3.69,194.0,4.06,0.756,253.4,7.0,B,0,0
8.39,2.55,202.0,4.13,0.31,238.7,7.6,C,0,0
8.39,2.98,226.0,6.86,-0.712,241.4,4.2,A,0,0
9.42,2.19,226.0,2.52,-0.252,251.3,4.9,B,0,0
0.78,3.0,213.0,3.95,-0.875,250.1,8.3,C,0,0
11.1,2.89,226.0,3.88,-0.406,264.9,7.8,B,0,0
9.54,3.16,216.0,5.45,-0.691,247.0,4.3,A,0,0
7.38,3.1,235.0,4.96,-0.127,246.2,6.3,B,0,0
8.73,1.5,225.0,5.96,0.099,244.6,0.9,A,0,0
6.63,3.3,212.0,4.89,-1.232,249.0,5.5,B,0,0
7.86,3.29,197.0,4.25,0.388,252.0,6.6,B,0,0
12.6,1.18,228.0,7.11,0.731,242.4,2.9,A,1,1
9.17,2.0,201.0,3.36,0.529,257.0,6.1,B,0,0
5.13,2.17,241.0,3.59,0.291,250.6,1.0,A,0,0
6.07,3.19,245.0,7.41,-0.06,248.3,8.8,C,0,0
4.99,2.71,231.0,5.51,0.134,244.5,5.2,B,0,0
5.07,3.15,227.0,10.7,0.224,246.5,2.9,A,0,0
6.71,3.02,243.0,3.07,-1.703,258.0,4.0,A,0,0
7.57,2.86,216.0,2.16,-1.01,261.6,10.3,C,0,0
10.41,2.54,228.0,8.44,1.174,257.8,4.1,B,1,1
7.23,2.13,191.0,6.98,-0.171,248.6,2.7,A,0,0
11.29,2.73,207.0,6.34,-0.262,248.6,8.5,C,0,0
7.14,3.27,204.0,5.76,-0.57,251.5,3.3,A,0,0
3.75,1.53,225.0,6.3,-1.037,256.0,3.1,A,0,0
7.41,3.79,223.0,4.69,-0.284,238.9,10.5,C,0,0
11.23,2.51,203.0,6.79,0.464,248.8,3.8,A,0,0
7.11,1.83,218.0,10.86,-0.423,248.1,4.6,B,1,1
7.01,2.15,221.0,4.35,0.653,248.4,3.8,B,0,0
8.41,3.58,233.0,4.39,0.881,253.0,4.8,A,0,0
10.53,1.96,238.0,4.1,-2.276,245.7,3.4,A,1,1
8.54,3.39,213.0,7.28,0.662,244.4,9.2,C,0,0
7.75,3.61,238.0,4.04,0.38,262.4,9.8,C,0,0
8.55,2.82,207.0,6.43,0.212,244.6,7.1,C,0,0
8.28,3.09,239.0,7.16,0.874,253.5,7.1,C,0,0
7.9,3.37,250.0,7.88,-0.744,256.6,5.4,A,0,0
11.45,2.64,225.0,7.24,1.264,250.3,5.1,B,0,0
7.55,2.47,213.0,7.3,-0.245,240.3,0.5,A,0,0
6.51,2.12,197.0,5.08,-0.688,247.6,5.4,B,0,0
6.99,2.87,229.0,4.84,0.345,245.3,5.8,B,0,0
12.84,2.13,222.0,7.8,0.598,255.8,2.9,A,0,0
0.0,2.12,207.0,7.82,-1.777,244.0,3.9,A,0,0
8.63,2.26,257.0,4.04,-0.275,250.1,2.9,A,0,0
6.71,2.28,218.0,8.7,0.904,256.0,3.0,A,0,0
9.03,2.93,200.0,1.35,1.684,250.6,2.8,A,0,0
11.96,2.42,215.0,4.18,0.282,247.7,7.2,A,0,0
7.6,4.07,188.0,0.5,-0.133,251.5,11.8,C,0,0
6.12,4.37,208.0,5.73,1.032,250.9,11.8,C,0,0
3.91,2.68,256.0,3.28,-0.117,251.7,3.7,B,0,0
8.16,2.91,192.0,8.64,0.338,256.6,0.7,A,1,1
5.36,3.13,189.0,6.05,-2.081,240.0,5.4,B,0,0
7.64,0.83,200.0,7.8,0.593,248.1,1.5,A,0,0
8.03,2.13,233.0,4.72,1.018,255.8,3.0,B,0,0
8.84,2.63,237.0,7.55,1.751,238.8,10.4,C,1,1
0.32,3.19,196.0,1.44,-0.077,257.0,4.7,B,0,0
7.45,3.39,212.0,3.3,1.168,256.5,4.7,B,0,0
4.29,2.52,180.0,7.69,-0.322,247.1,3.9,A,1,1
10.34,2.32,193.0,4.97,-0.038,248.8,4.6,B,1,1
8.58,2.62,240.0,5.74,-1.706,254.3,6.6,C,0,0
3.92,2.51,234.0,5.73,-0.043,247.5,2.7,A,0,0
11.42,2.76,216.0,6.83,1.803,248.3,1.9,A,1,1
9.48,2.04,210.0,4.07,-0.005,252.0,1.2,A,0,0
10.43,3.03,188.0,4.16,-0.082,259.8,2.7,A,0,0
12.25,2.54,221.0,6.51,-0.363,234.5,5.5,B,0,0
6.45,3.01,218.0,4.6,-1.037,253.5,5.1,B,0,0
1.21,0.77,235.0,4.93,-0.737,250.5,3.4,A,0,0
2.14,2.13,233.0,9.6,0.477,234.6,2.5,B,0,0
11.98,3.32,242.0,3.25,-1.128,250.0,8.7,C,0,0
8.08,2.34,197.0,7.19,0.743,250.5,4.1,A,0,0
8.32,2.64,218.0,5.46,0.475,259.1,4.2,A,0,0
11.45,2.8,228.0,4.49,-1.109,236.7,4.6,B,0,0
9.16,2.67,203.0,1.64,1.065,250.6,4.5,A,0,0
11.32,3.23,191.0,6.29,0.159,256.9,5.0,B,0,0
2.74,1.82,241.0,5.43,1.884,247.2,3.8,B,0,0
9.29,2.83,223.0,6.47,1.54,256.0,3.6,B,0,0
2.78,3.18,188.0,6.2,-0.839,246.5,6.2,C,1,0
10.73,2.11,243.0,7.43,0.192,252.0,3.0,A,0,0
9.07,3.24,195.0,4.06,-0.112,249.2,7.4,B,0,0
5.46,4.25,234.0,8.3,0.172,259.4,8.1,C,1,0
7.41,1.19,248.0,4.54,0.244,250.5,0.5,A,0,0
5.07,2.71,236.0,3.89,0.303,249.7,3.3,A,0,0
4.42,4.13,226.0,6.66,-1.964,256.7,9.8,C,1,0
8.87,2.79,199.0,6.9,-1.192,246.5,5.4,B,0,0
8.94,2.47,199.0,5.59,0.421,247.3,2.4,A,1,1
6.51,2.98,220.0,5.22,-0.087,240.5,5.2,B,0,0
9.88,2.69,224.0,4.83,0.333,250.3,3.5,A,0,0
14.36,1.97,245.0,7.41,0.431,248.5,4.6,B,1,1
8.8,2.27,190.0,8.53,0.027,247.9,5.2,B,1,1
12.53,2.17,243.0,3.31,-0.442,261.0,1.9,A,0,0
8.04,1.99,229.0,6.69,-1.274,255.3,3.8,A,0,0
11.97,2.3,214.0,2.51,0.747,247.7,1.3,A,0,0
6.23,2.61,219.0,4.26,-0.625,253.7,6.1,B,0,0
4.7,3.4,233.0,4.85,0.246,234.5,6.0,B,0,0
9.18,2.33,221.0,7.24,0.142,240.2,4.2,B,0,0
9.5,2.77,244.0,7.25,0.463,250.6,4.9,A,0,0
5.21,3.96,229.0,6.21,2.897,248.9,11.7,C,1,0
7.66,2.83,218.0,8.84,-0.886,263.7,3.5,A,0,0
6.89,2.4,234.0,8.4,-0.081,252.9,1.4,A,0,0
5.99,2.79,231.0,7.33,-0.728,248.6,5.4,B,0,0
10.89,2.81,218.0,6.71,0.558,249.9,5.4,B,0,0
9.32,2.05,218.0,9.61,0.285,242.7,4.3,A,1,1
10.27,3.18,255.0,7.39,-0.667,258.7,4.4,A,0,0
7.03,3.63,217.0,8.12,-0.262,259.7,10.5,C,0,0
8.35,1.93,217.0,9.41,0.296,250.8,2.3,A,0,0
12.91,2.82,244.0,3.9,0.12,241.3,6.3,B,1,1
8.86,3.91,233.0,6.66,1.863,255.6,9.8,C,1,1
4.24,3.91,224.0,4.46,-0.53,246.9,7.2,C,0,0
8.36,2.35,179.0,9.52,-0.515,243.1,5.4,A,1,1
10.82,2.2,217.0,5.24,-0.143,244.4,5.1,B,0,0
11.88,2.5,218.0,4.47,0.98,249.9,5.5,B,0,0
8.44,1.43,217.0,5.17,0.468,249.9,1.4,A,0,0
7.75,2.18,212.0,5.4,0.902,237.4,5.3,B,0,0
6.33,2.25,207.0,4.16,0.604,249.8,4.8,A,0,0
1.59,2.42,232.0,7.96,0.574,246.5,4.6,A,0,0
16.95,1.95,245.0,6.71,-0.531,242.8,1.3,A,1,1
8.51,2.23,230.0,1.77,-0.16,253.9,5.1,B,0,0
7.32,2.0,227.0,8.48,0.921,243.9,3.0,A,0,0
6.09,3.41,223.0,4.9,-1.185,249.0,5.4,B,0,0
4.54,2.96,181.0,7.19,0.697,244.3,9.3,C,0,0
7.91,1.87,254.0,0.5,-0.312,248.0,4.3,B,0,0
10.24,2.69,248.0,8.54,0.773,242.9,4.2,B,1,1
5.88,3.51,192.0,8.71,-1.118,250.7,3.6,B,1,1
10.9,2.79,196.0,2.57,0.11,264.9,5.7,B,0,0
13.26,2.76,206.0,7.25,-1.31,260.5,4.0,A,1,1
3.77,2.97,246.0,5.58,0.212,258.9,3.8,B,0,0
8.6,3.51,210.0,3.77,0.387,241.5,9.0,C,1,0
4.08,2.67,230.0,4.56,0.409,249.8,2.4,A,0,0
6.22,3.16,204.0,6.01,0.692,259.8,6.0,B,0,0
3.82,2.77,238.0,6.22,-0.01,256.5,4.6,B,0,0
1.82,2.62,199.0,7.69,0.947,246.7,6.0,B,0,0
9.5,1.61,224.0,7.11,-0.076,253.2,2.2,A,0,0
11.27,3.08,233.0,7.17,-0.2,251.5,5.1,A,1,1
8.05,2.79,208.0,6.38,-1.474,246.2,4.8,B,0,0
5.5,1.8,239.0,4.3,0.465,255.6,2.1,A,0,0
6.42,3.85,223.0,4.55,-0.786,249.0,5.3,B,0,0
9.52,3.55,227.0,3.82,0.192,251.3,8.8,C,1,0
7.28,2.36,221.0,2.47,1.173,247.2,2.1,B,0,0
9.49,3.36,194.0,2.97,0.486,245.7,4.3,B,0,0
4.2,3.09,203.0,6.73,-0.037,255.2,6.7,B,0,0
11.59,2.79,194.0,8.99,0.774,244.3,3.7,A,1,1
6.18,3.77,221.0,9.42,0.052,248.1,10.0,C,0,0
3.77,3.44,259.0,3.85,0.664,252.1,6.0,B,0,0
11.71,3.18,243.0,5.72,0.95,244.5,4.6,B,0,0
4.35,1.05,250.0,5.72,-2.01,248.2,1.2,A,0,0
15.85,2.62,226.0,6.61,-0.346,249.8,3.1,A,1,1
6.89,3.39,236.0,10.62,-0.477,247.8,8.2,C,1,1
8.32,2.63,200.0,10.85,-0.12,235.8,5.7,B,1,1
3.08,1.83,225.0,5.94,-0.774,249.7,3.7,A,0,0
11.61,2.69,206.0,6.34,-0.279,243.7,4.0,B,0,0
12.62,1.37,246.0,8.8,-0.618,250.0,0.6,A,1,1
6.55,1.6,225.0,5.58,-0.42,238.6,1.5,A,0,0
3.49,2.0,225.0,9.61,-0.823,250.1,5.0,B,0,0
3.5,4.89,216.0,7.62,-0.158,246.0,12.7,C,1,0
8.32,1.99,208.0,5.77,-0.331,255.4,4.8,B,0,0
10.59,2.36,233.0,5.98,-0.577,249.2,6.4,B,0,0
8.32,2.36,200.0,3.95,-0.356,254.4,2.1,B,0,0
9.73,2.47,227.0,4.26,0.356,254.2,6.5,A,0,0
8.03,3.05,231.0,6.15,0.476,250.6,3.9,B,0,0
7.63,2.23,201.0,4.88,-1.261,241.4,3.6,B,0,0
10.45,2.75,216.0,3.96,-0.078,250.0,4.7,A,0,0
11.58,2.45,231.0,5.6,0.616,248.0,2.7,B,0,0
8.29,2.61,193.0,5.37,-1.041,252.5,4.8,B,0,0
5.76,3.2,218.0,8.59,-1.338,248.3,8.6,C,1,0
13.76,2.73,209.0,4.89,1.299,252.6,2.7,B,0,0
10.69,3.82,217.0,5.18,0.103,242.6,8.8,C,1,0
6.92,2.79,217.0,7.56,1.849,248.8,4.9,B,0,0
9.86,4.14,238.0,4.41,-1.381,255.7,8.9,C,0,0
4.77,2.1,213.0,5.02,-0.075,243.9,2.3,A,0,0
7.18,3.15,236.0,5.84,-0.607,251.6,3.7,A,0,0
2.81,3.67,228.0,2.11,-0.59,246.5,12.0,C,0,0
3.93,3.66,204.0,4.01,-0.836,242.0,4.8,A,0,0
8.91,1.77,253.0,5.85,-1.029,253.3,2.6,A,0,0
8.81,3.89,211.0,4.29,0.716,240.7,11.3,C,0,0
5.18,2.51,179.0,4.08,-0.412,257.7,6.9,B,0,0
8.28,2.65,244.0,1.5,-0.784,242.2,5.7,B,0,0
6.77,2.44,175.0,6.08,-0.099,250.5,1.4,A,0,0
7.67,2.31,205.0,8.94,-0.743,248.9,2.5,A,1,1
4.19,3.61,185.0,5.87,0.551,247.8,9.5,C,0,0
9.32,2.53,215.0,4.58,-0.744,261.0,4.2,B,0,0
4.55,2.44,202.0,6.53,0.388,252.4,5.9,B,0,0
7.57,3.06,231.0,9.69,0.951,259.4,7.8,C,1,0
7.56,2.55,244.0,0.67,-0.492,248.3,1.4,A,0,0
16.16,1.78,222.0,4.03,-0.467,252.6,4.3,B,0,0
1.21,2.72,243.0,10.09,-0.686,248.9,3.0,A,0,0
9.27,2.89,230.0,6.91,0.524,263.2,2.3,B,0,0
6.87,1.57,248.0,4.38,-0.456,251.6,0.5,A,0,0
6.43,2.19,209.0,9.15,0.277,239.9,4.9,B,0,0
7.62,4.08,198.0,7.4,-0.744,237.5,11.3,C,0,0
11.05,2.84,184.0,7.29,-0.037,259.2,4.9,B,1,1
9.62,1.9,216.0,7.01,-0.853,255.1,4.2,A,0,0
8.12,2.66,218.0,2.71,0.332,254.5,7.4,B,0,0
9.07,1.89,220.0,6.83,0.024,250.7,5.1,A,0,0
10.35,2.87,199.0,4.9,0.245,251.6,3.6,A,0,0
8.34,2.56,211.0,7.81,2.669,245.8,3.0,B,1,1
5.8,3.26,210.0,2.65,-2.293,249.9,10.5,C,1,0
13.05,2.67,243.0,8.26,-0.327,246.2,5.4,B,1,1
3.0,2.8,262.0,6.09,-0.257,258.6,2.2,B,0,0
5.75,2.53,240.0,5.47,-1.1,244.8,3.9,A,0,0
11.43,2.17,230.0,4.27,-0.932,244.2,6.3,B,0,0
6.23,1.31,209.0,5.28,1.338,252.6,1.4,A,0,0
8.16,3.35,231.0,3.12,0.268,251.5,3.1,A,0,0
5.65,2.25,216.0,1.11,-0.483,251.4,1.9,A,0,0
7.32,2.95,213.0,7.08,-0.243,257.6,4.6,B,0,0
9.17,3.3,207.0,5.02,1.444,249.2,5.0,C,1,1
9.13,2.54,210.0,6.14,-1.315,243.0,5.2,B,0,0
6.84,2.24,238.0,8.67,-0.22,246.4,4.0,B,1,1
7.88,2.75,195.0,8.41,-0.418,254.1,3.4,A,1,1
7.13,1.39,191.0,9.2,0.777,254.2,3.1,A,1,1
8.6,3.16,223.0,6.62,0.434,245.5,5.4,B,0,0
6.28,3.66,228.0,5.53,1.642,256.6,9.6,C,0,0
4.64,2.75,215.0,6.03,-0.105,251.4,9.8,C,0,0
3.75,4.13,191.0,9.16,-0.253,251.9,9.3,C,0,0
14.33,2.2,225.0,6.74,1.492,252.6,0.5,A,1,1
9.8,2.75,206.0,9.59,0.515,256.3,5.9,A,1,1
13.02,2.96,198.0,3.72,-0.029,256.3,3.3,A,0,0
3.08,2.84,244.0,5.78,-0.347,238.7,3.1,A,0,0
5.03,3.54,231.0,4.06,-0.042,256.5,3.7,A,0,0
5.38,2.37,215.0,5.34,1.521,257.6,4.0,B,0,0
10.6,1.76,201.0,7.37,-0.722,253.2,1.3,A,1,1
6.96,2.37,193.0,7.46,1.414,251.0,3.9,B,0,0
8.24,2.44,221.0,10.66,-0.21,254.4,3.3,A,1,1
5.8,3.95,233.0,6.04,-0.25,258.5,9.8,C,1,0
6.61,3.73,210.0,7.87,2.058,252.6,7.5,B,1,1
5.88,3.69,243.0,8.54,0.977,245.2,11.9,C,0,0
5.78,3.36,239.0,9.33,-1.284,246.1,6.4,B,1,1
8.74,3.95,207.0,6.98,0.623,251.3,10.0,C,0,0
2.26,4.91,245.0,9.95,-0.859,246.8,10.1,C,1,0
8.47,3.19,212.0,8.39,-1.485,253.1,5.2,B,1,1
9.15,3.98,205.0,6.65,-0.482,238.7,12.0,C,0,0
9.54,1.78,201.0,8.88,-1.718,235.0,5.3,B,1,1
6.29,2.18,244.0,6.45,-1.248,252.6,0.8,A,0,0
10.26,2.72,215.0,5.99,0.477,260.7,6.6,C,0,0
6.92,2.86,208.0,8.02,-0.028,252.4,3.9,B,0,0
12.31,3.12,221.0,4.67,1.038,244.4,4.2,A,0,0
8.08,2.14,231.0,6.94,0.484,246.2,3.4,A,0,0
10.31,3.25,203.0,5.34,1.528,263.9,11.4,C,1,1
10.02,2.5,206.0,4.19,-0.384,251.9,2.8,A,0,0
4.99,1.99,227.0,5.58,0.607,250.0,3.7,A,0,0
10.16,1.98,233.0,3.65,0.962,251.1,1.8,A,0,0
7.26,3.62,187.0,6.0,1.582,240.5,12.1,C,1,0
7.43,1.55,214.0,6.28,0.761,246.7,0.5,B,0,0
17.85,3.82,206.0,6.19,0.883,242.2,11.6,C,1,1
6.83,1.58,238.0,5.58,-0.052,250.1,2.6,A,0,0
6.73,4.12,266.0,5.26,-0.291,245.1,10.1,C,1,0
11.29,3.15,234.0,7.9,-0.344,252.8,5.2,C,0,0
7.07,3.02,225.0,3.89,2.383,237.3,9.2,C,0,0
10.57,2.08,210.0,3.69,0.187,245.0,2.1,A,0,0
7.18,1.74,200.0,9.11,-0.216,253.9,2.8,B,0,0
6.42,3.14,229.0,12.0,0.095,245.5,5.9,A,1,1
5.48,3.47,208.0,4.61,0.159,250.7,4.8,B,0,0
13.89,2.9,222.0,8.6,2.337,246.9,5.5,A,1,1
10.18,2.52,201.0,5.49,-0.273,247.3,4.7,A,0,0
9.72,2.57,208.0,8.03,0.075,233.6,1.1,A,0,0
8.95,3.25,218.0,6.34,-0.418,236.8,6.4,B,0,0
7.17,2.93,244.0,4.9,-0.941,250.1,4.7,A,0,0
9.28,3.24,212.0,7.16,0.123,254.5,4.0,B,0,0
7.43,2.99,224.0,9.97,1.093,240.1,3.1,B,0,0
10.85,3.59,230.0,7.54,-0.407,240.4,8.7,C,1,1
10.08,2.9,227.0,4.6,0.323,255.0,2.2,A,0,0
10.75,2.74,228.0,5.86,-1.324,254.1,5.5,C,0,0
4.31,3.84,226.0,3.33,-1.792,247.6,6.7,B,0,0
10.21,2.72,260.0,7.23,0.428,235.1,4.9,B,1,1
7.69,2.9,223.0,7.52,-0.384,254.0,5.1,B,0,0
3.3,3.81,210.0,5.96,1.959,256.6,4.1,A,0,0
7.18,2.9,229.0,3.85,-0.297,240.7,5.6,B,0,0
5.36,3.67,215.0,8.76,-0.839,246.7,8.5,C,1,0
7.63,3.14,229.0,3.87,0.681,241.5,6.1,B,0,0
9.23,3.7,221.0,4.62,-0.743,246.6,8.4,C,0,0
13.27,2.17,208.0,6.24,0.994,262.2,2.6,A,1,1
14.5,3.94,206.0,8.03,0.115,263.1,11.9,C,1,1
6.53,2.32,260.0,9.03,1.166,240.8,2.5,A,1,1
2.64,3.8,214.0,5.2,-0.664,250.8,10.3,C,0,0
5.35,2.25,217.0,6.19,-1.085,238.1,4.0,A,0,0
8.08,1.87,235.0,8.37,0.965,255.2,0.9,A,0,0
6.68,2.84,219.0,6.56,0.565,246.3,0.5,A,0,0
7.2,1.7,241.0,6.55,-0.785,250.6,0.5,A,0,0
10.93,3.02,251.0,6.03,0.087,247.3,4.3,B,0,0
2.77,2.25,215.0,3.57,-0.376,244.9,6.2,B,0,0
12.41,1.44,219.0,8.37,1.668,254.2,1.0,A,1,1
11.49,1.56,216.0,5.42,1.397,263.8,2.4,B,0,0
12.0,2.84,208.0,3.98,-0.5,244.1,6.7,A,0,0
6.4,2.53,202.0,8.73,-0.739,248.8,5.2,B,0,0
12.64,2.54,225.0,7.9,-0.777,257.7,4.8,A,0,0
4.51,1.64,208.0,7.04,0.712,244.7,2.7,B,0,0
11.92,3.43,213.0,2.02,-0.477,246.6,7.7,C,0,0
8.06,1.88,192.0,5.56,0.256,242.9,2.1,A,0,0
10.41,2.43,206.0,7.02,0.531,254.2,3.6,A,0,0
5.68,2.45,202.0,8.43,-0.796,262.8,4.0,A,0,0
10.0,3.23,198.0,7.69,-0.049,249.2,4.8,A,1,1
8.26,4.48,235.0,6.68,-0.089,245.9,10.8,C,0,0
14.44,2.25,208.0,3.17,-0.021,246.8,4.8,A,1,1
10.68,2.63,197.0,4.12,0.81,256.2,4.4,B,0,0
10.86,3.6,202.0,5.41,-2.324,242.7,6.5,B,1,1
17.43,3.08,200.0,5.7,1.909,260.1,4.6,B,1,1
