air_temp_c,deck_temp_c,humidity_pct,traffic_count,mid_deflection_mm,strain_g1_ue,strain_g2_ue,strain_g3_ue,natural_freq_hz,accel_rms_mg,bearing_disp_mm,pier_tilt_urad,regime,event
7.89,10.875,61.779,457.865,7.516,75.101,79.01,62.299,2.651,10.766,1.61,-2.347,winter_peak,0
8.894,10.372,71.538,69.299,2.302,48.672,34.461,44.407,2.639,3.202,0.876,-6.908,winter_offpeak,0
8.363,12.467,67.385,562.615,8.435,83.145,75.764,66.842,2.631,11.444,1.725,-2.783,winter_peak,0
10.008,13.132,62.53,542.451,8.42,87.839,83.505,75.911,2.629,13.155,2.932,6.587,winter_peak,0
7.702,11.322,75.892,510.462,7.236,83.263,80.559,72.55,2.639,12.958,1.366,1.737,winter_peak,0
5.825,8.52,63.097,143.592,3.162,60.209,50.207,46.462,2.673,2.881,-0.185,-7.186,winter_offpeak,0
9.081,12.205,70.974,670.398,8.934,88.44,93.316,78.427,2.637,16.18,3.083,-4.99,winter_peak,0
35.855,39.451,57.779,528.223,13.1,120.205,119.26,114.691,2.488,13.829,14.122,10.384,summer_peak,0
33.223,37.743,59.557,624.045,13.772,135.955,117.594,118.338,2.501,11.321,12.191,7.084,summer_peak,0
4.536,8.133,59.999,126.236,2.584,44.552,41.467,42.401,2.641,5.784,-0.171,-2.593,winter_offpeak,0
3.031,4.856,71.732,0.0,1.354,31.288,22.032,29.171,2.669,3.645,-2.219,-9.2,winter_offpeak,0
29.804,32.24,40.539,97.066,6.573,85.474,83.8,62.836,2.548,5.012,9.892,6.329,summer_offpeak,0
28.196,31.155,60.195,50.683,6.94,79.47,68.854,69.265,2.523,4.751,11.253,1.702,summer_offpeak,0
30.804,37.203,54.536,31.161,7.407,92.813,77.72,73.203,2.515,2.323,12.187,2.566,summer_offpeak,0
24.283,28.221,54.631,85.865,6.329,79.695,71.591,58.099,2.552,0.707,9.298,2.447,summer_offpeak,0
5.92,9.94,57.097,110.661,3.924,54.0,42.26,44.625,2.647,3.289,1.414,-1.694,winter_offpeak,0
27.222,28.437,48.551,74.366,6.108,79.562,70.37,51.465,2.574,3.635,9.147,5.425,summer_offpeak,0
3.573,6.345,76.246,60.249,1.809,48.47,29.997,39.009,2.627,1.873,-0.765,-3.714,winter_offpeak,0
6.83,11.069,76.117,107.414,3.844,49.732,45.765,38.967,2.65,5.886,1.444,0.8,winter_offpeak,0
30.258,31.529,56.877,125.144,7.047,84.703,82.338,82.373,2.56,5.147,9.805,9.567,summer_offpeak,0
10.467,13.327,73.251,537.75,8.134,90.561,82.618,76.064,2.617,13.063,2.524,-3.852,winter_peak,0
5.631,9.21,56.695,463.258,6.341,74.694,68.732,56.435,2.631,9.781,-0.04,-4.591,winter_peak,0
10.74,12.964,61.509,512.18,7.689,82.94,72.809,69.399,2.597,12.041,2.655,-0.545,winter_peak,0
13.13,14.148,61.562,529.862,8.7,87.714,78.474,78.049,2.627,13.001,3.055,3.221,winter_peak,0
8.3,9.216,62.847,155.616,3.473,53.95,50.027,46.224,2.661,3.751,0.265,-0.367,winter_offpeak,0
10.716,14.39,69.461,558.513,8.833,91.951,80.27,62.557,2.592,12.892,2.34,-4.695,winter_peak,0
25.389,28.713,53.952,128.216,6.417,78.532,79.362,74.763,2.567,5.312,9.567,1.772,summer_offpeak,0
3.868,7.998,65.748,181.315,5.342,83.094,53.757,26.788,2.499,6.214,-1.522,5.294,winter_offpeak,1
31.458,34.284,44.025,466.71,10.66,116.429,106.091,92.438,2.565,9.452,10.743,7.596,summer_peak,0
34.245,38.62,50.693,630.256,13.66,131.046,119.869,109.302,2.516,13.442,11.587,5.871,summer_peak,0
30.635,32.063,58.244,198.568,7.895,82.414,85.391,70.148,2.542,6.606,10.631,3.472,summer_offpeak,0
0.624,2.46,80.865,22.368,1.536,32.72,26.94,24.161,2.656,2.586,-2.039,-7.579,winter_offpeak,0
7.019,10.427,70.453,85.836,3.152,48.74,50.018,42.344,2.644,3.802,1.933,3.748,winter_offpeak,0
9.097,12.236,57.877,560.088,8.227,85.773,85.016,82.42,2.616,12.504,1.07,7.7,winter_peak,0
5.097,7.56,71.349,75.87,2.392,38.97,50.503,36.188,2.67,4.315,-0.809,-6.471,winter_offpeak,0
28.105,33.052,47.444,186.532,8.031,98.485,91.308,88.548,2.571,7.207,11.231,4.502,summer_offpeak,0
5.898,7.753,63.347,520.533,7.178,86.311,73.149,69.446,2.663,15.323,0.421,-5.696,winter_peak,0
28.379,32.029,51.433,583.143,12.085,124.441,112.77,104.823,2.535,12.539,9.198,0.786,summer_peak,0
35.867,38.526,37.224,545.643,12.482,132.277,116.518,111.105,2.512,10.008,13.362,11.575,summer_peak,0
4.5,6.571,61.953,498.439,6.297,87.476,69.361,59.306,2.646,10.722,-2.77,-5.794,winter_peak,0
32.92,34.549,53.089,204.564,8.48,105.009,91.306,75.087,2.535,6.133,11.795,7.739,summer_offpeak,0
3.161,6.897,59.952,157.585,3.006,49.847,46.735,40.437,2.652,2.753,-0.449,0.631,winter_offpeak,0
6.981,10.302,69.683,559.076,7.83,80.698,74.453,64.782,2.626,13.645,-0.58,-5.689,winter_peak,0
4.989,8.265,63.672,97.901,3.554,51.428,47.092,42.086,2.648,3.713,0.446,0.818,winter_offpeak,0
30.988,32.916,48.676,85.999,7.704,91.091,74.449,71.42,2.545,2.418,10.718,2.349,summer_offpeak,0
26.921,30.34,57.742,71.808,6.603,86.933,74.129,66.373,2.573,1.17,9.792,3.102,summer_offpeak,0
7.022,8.961,61.13,510.248,7.339,76.647,65.423,70.13,2.634,11.025,-0.134,2.199,winter_peak,0
24.087,26.833,48.894,83.595,6.169,62.652,67.604,68.82,2.558,2.293,7.139,0.573,summer_offpeak,0
23.423,28.729,52.273,173.127,7.196,89.466,73.407,66.621,2.565,5.635,9.455,4.214,summer_offpeak,0
30.813,36.357,45.349,481.613,12.475,110.887,113.366,92.861,2.53,12.112,11.678,1.706,summer_peak,0
11.625,15.385,65.163,527.273,8.383,77.949,80.872,74.942,2.561,14.147,2.364,0.721,winter_peak,0
35.769,37.183,50.71,499.568,12.405,126.454,114.593,107.983,2.512,14.961,12.434,4.461,summer_peak,0
28.259,33.462,46.171,180.795,8.253,97.514,80.473,80.653,2.568,5.061,10.421,7.365,summer_offpeak,0
4.684,6.398,65.496,492.107,7.32,76.968,65.948,57.401,2.641,11.762,-1.778,-10.04,winter_peak,0
24.162,27.047,53.645,1.052,5.508,67.932,65.627,57.574,2.582,0.988,7.43,4.999,summer_offpeak,0
28.733,32.927,60.247,28.618,6.825,88.11,69.504,84.654,2.549,0.595,10.935,5.173,summer_offpeak,0
3.579,5.735,58.982,490.154,6.165,59.028,58.096,57.309,2.636,11.239,-2.128,-8.119,winter_peak,0
28.412,27.311,57.541,99.083,6.635,76.427,67.246,68.015,2.537,6.1,8.899,3.176,summer_offpeak,0
3.036,3.903,62.344,0.0,1.096,35.744,32.756,26.106,2.634,2.072,-2.287,-2.839,winter_offpeak,0
25.04,26.802,61.716,135.894,6.535,78.689,68.4,74.568,2.565,3.897,8.179,7.143,summer_offpeak,0
10.339,13.352,67.316,481.665,7.657,88.441,83.638,71.199,2.628,9.615,1.956,-5.89,winter_peak,0
32.469,36.109,44.838,434.257,12.009,120.069,103.811,95.281,2.533,12.793,11.357,11.067,summer_peak,0
6.826,10.627,68.274,498.085,6.58,71.635,68.514,73.632,2.621,11.834,1.049,-5.567,winter_peak,0
36.162,38.35,52.053,580.607,13.408,133.026,116.467,111.041,2.533,13.113,13.472,8.156,summer_peak,0
5.106,8.431,64.373,103.952,3.314,55.093,48.963,37.231,2.667,3.048,-0.648,-3.078,winter_offpeak,0
7.271,8.147,66.706,0.0,1.166,37.957,31.428,31.303,2.656,1.437,-0.68,1.621,winter_offpeak,0
5.316,7.627,73.241,572.237,7.31,83.343,79.132,72.818,2.639,13.424,-0.539,3.598,winter_peak,0
33.765,35.775,50.381,609.59,12.982,121.715,110.904,110.899,2.497,12.812,12.053,7.191,summer_peak,0
6.127,9.96,67.664,0.0,2.366,54.437,46.815,39.724,2.648,4.096,1.165,-2.858,winter_offpeak,0
28.471,29.9,47.206,56.488,6.682,81.726,72.63,70.658,2.538,2.845,9.74,4.578,summer_offpeak,0
8.052,9.427,58.18,547.56,7.331,80.727,73.932,69.201,2.614,14.124,-0.503,2.596,winter_peak,0
27.986,31.007,50.718,155.62,7.361,85.657,82.933,78.226,2.576,5.856,10.075,1.453,summer_offpeak,0
28.829,32.545,53.303,90.18,7.918,86.399,78.316,79.589,2.533,1.999,11.282,4.653,summer_offpeak,0
3.807,9.105,69.082,106.005,3.068,58.783,45.835,38.594,2.659,4.466,0.009,-2.9,winter_offpeak,0
6.39,9.917,68.09,138.1,4.92,103.037,56.158,16.799,2.517,4.746,2.067,1.723,winter_offpeak,1
9.906,12.961,59.604,540.084,8.788,85.232,82.059,70.111,2.612,11.44,1.887,-1.678,winter_peak,0
4.055,5.444,65.519,0.0,1.27,35.064,20.365,35.308,2.67,2.977,-2.151,-7.393,winter_offpeak,0
7.476,14.464,68.273,461.102,7.001,87.007,77.817,73.907,2.589,10.831,2.028,-3.168,winter_peak,0
6.713,10.904,70.522,551.029,8.026,90.255,77.878,68.266,2.62,12.702,0.746,-3.79,winter_peak,0
28.249,30.989,54.736,161.002,7.674,93.092,77.136,68.578,2.543,5.679,9.77,3.271,summer_offpeak,0
25.177,28.846,59.816,198.144,7.464,84.559,75.655,77.55,2.542,4.877,10.376,4.313,summer_offpeak,0
29.306,32.204,50.526,197.723,8.048,85.908,86.29,77.609,2.553,7.789,11.234,5.867,summer_offpeak,0
7.883,11.208,59.673,589.682,7.728,98.99,82.551,67.892,2.603,14.165,0.773,2.26,winter_peak,0
4.819,7.835,59.951,2.438,1.887,40.408,28.741,43.503,2.67,1.715,-2.009,-7.869,winter_offpeak,0
3.594,6.377,66.244,155.917,2.901,46.543,44.729,51.089,2.642,6.123,-1.125,-0.096,winter_offpeak,0
6.2,8.199,69.629,617.749,8.489,78.478,79.755,75.288,2.609,13.805,-0.503,0.319,winter_peak,0
9.713,14.391,64.475,496.432,7.915,83.652,90.9,69.556,2.605,12.583,2.658,-0.695,winter_peak,0
37.41,39.701,53.478,603.698,13.385,123.944,117.541,118.415,2.547,12.05,12.988,5.441,summer_peak,0
28.202,35.172,44.693,75.522,7.57,87.769,75.248,70.678,2.532,1.697,11.322,8.806,summer_offpeak,0
3.104,5.27,68.474,95.685,2.74,40.703,35.068,23.434,2.648,5.116,-2.891,-4.186,winter_offpeak,0
8.009,12.481,64.033,607.699,8.465,91.496,78.168,73.485,2.611,12.875,0.536,-2.231,winter_peak,0
28.202,32.567,50.89,88.015,7.195,83.154,81.016,71.753,2.556,3.802,10.962,1.104,summer_offpeak,0
9.008,12.746,64.638,28.667,3.152,56.197,46.797,42.626,2.643,2.877,1.422,1.296,winter_offpeak,0
36.632,40.945,41.749,644.122,13.728,138.809,124.549,119.394,2.509,15.294,15.536,3.748,summer_peak,0
29.364,30.996,45.327,535.496,11.728,119.349,104.799,102.382,2.548,13.065,10.813,3.288,summer_peak,0
29.749,31.503,47.839,172.186,7.591,91.163,84.934,74.552,2.521,7.544,10.249,3.529,summer_offpeak,0
32.09,36.839,47.363,643.839,13.377,130.984,124.579,115.15,2.517,15.447,13.934,9.934,summer_peak,0
29.392,32.477,54.097,71.074,7.189,82.392,82.9,70.054,2.532,5.416,9.719,1.101,summer_offpeak,0
33.939,38.972,44.276,593.715,13.583,139.655,120.447,120.041,2.481,14.49,13.647,7.252,summer_peak,0
36.867,38.629,53.26,565.938,12.621,124.35,125.456,114.347,2.537,13.457,13.484,7.305,summer_peak,0
1.362,6.494,69.945,130.645,2.944,58.351,44.408,37.13,2.652,3.992,-0.816,-7.89,winter_offpeak,0
6.03,9.278,67.17,96.42,3.298,54.784,25.65,48.612,2.646,2.596,-0.229,-4.533,winter_offpeak,0
32.113,34.938,46.749,657.406,12.867,123.423,118.24,105.419,2.503,13.627,11.307,6.762,summer_peak,0
34.306,36.465,54.656,630.936,16.013,164.82,118.457,88.604,2.322,16.996,12.121,8.138,summer_peak,1
4.451,7.23,69.411,137.456,3.452,51.424,46.767,33.449,2.636,8.332,0.265,4.693,winter_offpeak,0
30.998,33.575,47.023,215.406,8.747,91.911,97.898,78.02,2.537,5.822,11.585,7.012,summer_offpeak,0
33.44,38.256,49.427,595.455,13.585,134.593,122.921,105.264,2.521,14.022,14.279,9.313,summer_peak,0
28.839,32.53,56.981,101.536,7.288,85.004,84.95,72.937,2.553,3.528,10.838,4.346,summer_offpeak,0
28.317,29.294,57.525,156.57,6.926,91.167,77.113,72.794,2.552,3.854,10.869,1.701,summer_offpeak,0
2.178,4.745,66.598,152.852,2.59,45.41,40.337,26.133,2.687,4.663,-0.843,0.902,winter_offpeak,0
3.603,6.032,73.134,70.53,1.658,40.483,41.013,37.669,2.652,4.465,-1.398,-9.407,winter_offpeak,0
4.716,9.0,63.569,47.662,2.552,41.428,43.829,32.009,2.656,2.711,-0.091,-8.563,winter_offpeak,0
27.684,27.56,58.811,123.303,6.54,86.328,77.042,80.741,2.574,5.189,9.064,-2.064,summer_offpeak,0
33.677,36.421,49.26,682.762,14.157,138.77,124.678,115.784,2.499,15.267,12.842,6.142,summer_peak,0
5.561,12.904,74.545,72.53,3.018,53.6,46.894,42.703,2.645,2.583,1.871,-4.884,winter_offpeak,0
8.546,10.351,66.872,558.039,7.734,76.502,81.291,62.115,2.648,12.752,0.634,-1.482,winter_peak,0
4.192,5.777,66.718,26.43,2.409,43.415,32.828,36.491,2.647,1.873,0.126,-2.275,winter_offpeak,0
34.021,36.496,47.284,534.083,11.991,122.201,109.98,104.047,2.516,13.118,11.29,1.095,summer_peak,0
29.338,34.203,52.765,56.881,7.513,85.481,80.254,71.981,2.551,3.393,11.107,-0.381,summer_offpeak,0
7.668,8.794,67.561,524.646,7.241,72.087,70.324,57.546,2.651,13.781,-0.956,0.774,winter_peak,0
28.279,31.448,43.093,251.764,8.577,101.336,86.809,83.532,2.544,9.843,9.775,-0.077,summer_offpeak,0
36.657,41.757,57.498,653.746,14.32,135.339,128.675,120.205,2.509,13.338,14.758,8.724,summer_peak,0
7.862,11.577,71.414,447.96,6.831,67.985,72.335,65.256,2.639,12.381,1.458,7.176,winter_peak,0
5.999,8.12,60.671,617.182,8.107,80.77,81.025,69.533,2.63,13.001,0.18,-8.507,winter_peak,0
3.312,4.943,62.72,64.63,1.977,33.387,40.144,37.811,2.629,1.555,-1.881,-4.242,winter_offpeak,0
8.089,12.729,61.806,539.359,8.088,81.745,81.478,74.053,2.602,11.548,1.205,-3.516,winter_peak,0
7.417,11.52,64.59,471.447,6.863,70.869,71.357,62.307,2.643,9.163,1.406,3.018,winter_peak,0
36.365,39.248,51.564,606.157,13.749,140.843,125.4,117.541,2.503,13.849,13.294,4.668,summer_peak,0
25.176,28.175,59.489,131.924,9.31,107.415,67.614,48.47,2.391,3.796,9.032,2.143,summer_offpeak,1
7.835,9.88,65.089,528.622,7.39,75.541,88.16,73.752,2.646,10.713,1.663,-3.361,winter_peak,0
11.463,15.872,68.393,533.619,8.926,89.172,88.015,80.191,2.583,11.642,2.917,0.262,winter_peak,0
2.912,4.152,72.738,0.0,0.956,33.563,28.247,34.893,2.68,5.23,-2.605,-3.139,winter_offpeak,0
6.354,8.962,72.163,136.091,3.876,62.425,45.619,42.094,2.652,6.328,0.463,-0.552,winter_offpeak,0
6.413,10.428,67.966,546.748,8.037,72.71,67.356,69.12,2.625,11.487,1.375,3.902,winter_peak,0
32.253,39.289,46.32,516.161,11.929,124.982,119.504,116.983,2.506,13.71,14.115,5.947,summer_peak,0
7.588,9.766,75.098,532.728,7.927,82.682,66.404,64.405,2.62,12.299,0.26,-0.478,winter_peak,0
31.61,35.359,48.545,600.965,13.232,131.913,120.33,98.477,2.511,13.809,11.971,6.488,summer_peak,0
6.303,9.559,57.801,96.89,2.32,50.327,42.18,43.7,2.619,2.731,0.497,-3.39,winter_offpeak,0
32.889,35.099,52.211,687.325,13.566,138.618,125.717,111.075,2.524,18.304,12.218,-0.443,summer_peak,0
7.489,9.464,61.415,663.389,8.56,94.708,88.511,78.248,2.633,12.452,0.293,1.427,winter_peak,0
27.187,28.642,57.01,103.557,5.725,88.76,75.507,61.643,2.557,3.832,9.009,-1.537,summer_offpeak,0
31.829,36.944,53.354,139.138,8.428,99.353,98.652,83.06,2.514,3.488,12.619,3.312,summer_offpeak,0
32.093,37.149,54.454,594.488,13.298,127.635,122.025,107.959,2.511,14.046,11.872,7.359,summer_peak,0
29.007,34.157,56.431,59.616,6.687,86.755,78.343,76.558,2.561,3.617,13.149,5.304,summer_offpeak,0
29.342,31.098,54.371,120.544,7.851,79.282,79.61,73.252,2.573,3.813,11.372,4.604,summer_offpeak,0
34.827,36.08,43.181,702.556,13.81,133.688,126.233,106.163,2.532,15.03,11.699,3.345,summer_peak,0
4.495,5.704,64.38,103.904,2.605,46.312,32.367,31.488,2.674,4.591,-0.232,-2.516,winter_offpeak,0
29.147,30.482,43.579,72.47,7.07,79.235,82.665,65.902,2.57,6.613,9.021,4.145,summer_offpeak,0
28.73,32.968,53.98,502.933,11.713,115.822,111.455,108.754,2.526,11.262,10.657,8.754,summer_peak,0
8.356,14.098,67.691,464.123,7.302,90.18,69.085,66.942,2.614,10.261,2.247,-1.585,winter_peak,0
29.007,29.64,50.326,119.808,6.945,81.583,82.239,76.075,2.553,4.859,9.389,3.876,summer_offpeak,0
5.565,9.518,71.969,553.447,7.805,87.108,70.378,68.264,2.637,13.305,0.302,1.293,winter_peak,0
25.685,29.66,49.282,149.604,6.823,87.384,75.006,77.169,2.567,6.685,9.632,3.712,summer_offpeak,0
10.668,13.897,60.764,519.63,7.586,85.215,80.889,70.076,2.597,11.564,2.364,1.167,winter_peak,0
8.732,10.582,69.403,556.868,7.827,87.493,80.396,65.266,2.609,12.462,0.403,-4.65,winter_peak,0
7.655,12.057,58.995,83.628,3.695,51.477,52.908,44.33,2.65,3.545,2.349,-0.761,winter_offpeak,0
24.951,30.866,49.451,185.589,8.201,86.59,74.963,80.929,2.56,4.562,9.62,5.079,summer_offpeak,0
32.51,35.883,45.663,560.624,12.168,120.955,111.653,106.014,2.515,12.569,11.848,9.234,summer_peak,0
28.159,31.844,49.329,42.518,6.625,85.7,83.725,58.216,2.59,1.916,10.663,2.839,summer_offpeak,0
2.689,4.214,63.218,141.114,2.215,43.489,48.81,33.017,2.639,5.485,-1.668,-8.578,winter_offpeak,0
6.778,9.468,66.514,523.007,7.142,77.693,71.478,60.951,2.613,10.06,0.914,-3.174,winter_peak,0
31.386,35.882,51.841,717.773,13.821,136.536,124.341,113.948,2.514,15.458,11.952,1.957,summer_peak,0
30.158,33.522,40.847,162.949,8.27,95.492,81.659,78.332,2.536,5.384,11.111,3.3,summer_offpeak,0
30.752,32.925,59.831,671.48,12.827,115.856,113.749,108.336,2.53,17.372,9.436,3.614,summer_peak,0
34.152,38.044,48.846,568.298,12.738,133.036,124.523,107.887,2.481,14.697,13.392,6.708,summer_peak,0
28.727,31.069,54.547,212.098,8.429,92.175,82.542,83.706,2.532,5.031,10.388,4.645,summer_offpeak,0
4.777,10.014,69.301,73.943,3.113,47.916,47.512,38.266,2.655,4.69,0.137,-1.556,winter_offpeak,0
3.331,7.055,64.612,174.92,3.306,56.506,46.838,43.352,2.625,5.634,-1.014,-4.041,winter_offpeak,0
4.612,8.194,65.464,130.723,3.156,47.409,47.102,44.167,2.654,3.314,0.796,-6.212,winter_offpeak,0
25.205,28.257,59.771,138.983,7.655,69.336,80.574,70.667,2.598,6.563,8.111,3.265,summer_offpeak,0
8.308,10.504,77.82,502.9,7.359,80.034,77.735,68.348,2.64,12.803,-0.573,-1.751,winter_peak,0
4.797,5.527,70.089,41.185,1.562,34.111,39.748,21.753,2.672,2.767,-1.874,-7.812,winter_offpeak,0
34.985,35.929,49.521,531.116,12.42,119.141,105.278,107.229,2.537,12.837,12.821,1.029,summer_peak,0
2.971,7.53,68.019,0.0,1.976,43.423,38.455,26.93,2.631,0.0,-1.818,-2.771,winter_offpeak,0
29.35,32.579,48.035,118.128,7.424,86.245,81.327,76.45,2.548,4.253,11.478,6.737,summer_offpeak,0
1.319,5.898,67.559,117.457,2.687,36.258,43.187,40.55,2.649,4.522,-1.023,-2.831,winter_offpeak,0
26.038,26.006,55.043,166.635,6.876,78.887,67.774,62.066,2.58,5.811,7.718,2.094,summer_offpeak,0
27.475,30.393,55.238,139.023,6.856,94.146,73.579,84.219,2.561,5.741,9.407,-0.183,summer_offpeak,0
4.477,6.265,69.91,90.849,2.498,47.524,43.076,38.106,2.654,2.146,-1.734,-4.452,winter_offpeak,0
31.55,35.073,55.682,99.738,7.084,85.223,87.347,74.035,2.532,4.736,13.487,6.016,summer_offpeak,0
6.478,12.755,70.176,93.831,4.004,66.793,50.09,48.834,2.623,4.852,1.132,-3.163,winter_offpeak,0
36.042,36.623,44.644,586.712,13.31,125.625,126.705,111.665,2.521,13.335,12.897,0.044,summer_peak,0
7.443,10.51,63.263,552.118,7.705,82.5,70.915,64.349,2.629,14.84,1.629,2.937,winter_peak,0
27.621,28.705,58.966,134.125,7.221,81.05,75.585,71.912,2.555,5.739,8.056,6.958,summer_offpeak,0
3.886,4.351,69.76,175.071,2.66,50.805,42.996,41.463,2.646,7.832,-0.969,-4.825,winter_offpeak,0
30.823,35.332,48.192,43.107,6.891,87.947,76.395,77.048,2.542,2.502,10.936,-2.973,summer_offpeak,0
5.841,6.838,68.247,582.526,7.328,81.352,73.122,71.016,2.648,12.49,0.187,-2.332,winter_peak,0
1.265,1.285,69.029,128.914,1.922,40.589,30.807,38.721,2.653,4.895,-3.344,-7.544,winter_offpeak,0
30.307,30.448,51.278,80.339,6.929,78.503,74.599,60.127,2.566,3.681,9.79,-0.136,summer_offpeak,0
30.6,32.003,58.518,699.832,13.274,117.645,120.86,107.203,2.5,16.969,10.083,4.026,summer_peak,0
6.155,8.133,61.893,558.196,7.513,79.342,65.387,62.658,2.62,12.254,1.282,-1.113,winter_peak,0
8.222,12.636,62.425,68.548,3.652,56.361,44.42,41.868,2.666,3.898,1.405,-1.764,winter_offpeak,0
31.793,36.093,50.271,648.418,14.264,118.546,127.991,118.9,2.522,15.766,12.461,2.138,summer_peak,0
26.789,27.738,47.744,15.244,5.258,78.679,75.704,68.984,2.559,2.183,7.954,3.752,summer_offpeak,0
29.958,35.088,46.462,467.572,10.944,114.205,110.579,102.543,2.539,11.625,11.584,5.028,summer_peak,0
9.882,13.623,60.482,632.002,9.54,101.722,80.62,76.793,2.617,15.379,3.712,-4.209,winter_peak,0
26.057,29.112,52.704,169.362,7.498,81.394,85.971,74.93,2.562,7.775,9.546,7.732,summer_offpeak,0
8.009,8.615,67.691,687.272,9.042,82.23,77.263,75.183,2.628,16.077,-0.487,-1.7,winter_peak,0
5.541,7.941,65.241,74.25,2.404,45.256,47.87,35.031,2.675,4.457,55.29,-6.667,winter_offpeak,1
5.373,10.189,58.446,56.81,2.707,46.741,43.892,34.254,2.647,2.713,0.465,-0.028,winter_offpeak,0
5.528,5.642,60.579,632.825,8.057,82.146,81.742,76.142,2.63,13.977,-1.69,-5.77,winter_peak,0
30.639,31.831,51.732,528.527,11.744,115.303,108.586,99.307,2.551,12.396,10.44,0.932,summer_peak,0
32.711,36.544,57.703,616.069,12.836,130.476,114.619,106.068,2.547,13.595,12.425,1.834,summer_peak,0
5.932,9.008,65.605,111.835,3.489,41.213,52.601,44.694,2.636,3.33,0.121,-0.065,winter_offpeak,0
28.507,30.473,52.663,122.807,6.933,78.552,76.76,68.715,2.556,3.476,10.188,6.529,summer_offpeak,0
7.439,9.555,61.123,443.72,6.823,67.171,74.905,62.993,2.626,12.679,0.923,-2.553,winter_peak,0
25.197,30.395,64.422,0.0,6.394,70.494,74.512,67.805,2.558,1.609,10.111,3.994,summer_offpeak,0
29.857,31.309,50.873,149.876,7.016,94.524,80.346,85.851,2.554,4.752,9.683,1.034,summer_offpeak,0
31.26,32.494,50.465,633.111,12.212,116.542,112.225,109.069,2.53,16.012,9.702,5.933,summer_peak,0
11.442,14.86,63.909,500.872,7.918,82.387,76.24,73.437,2.617,10.722,2.717,1.254,winter_peak,0
34.756,39.463,55.276,737.848,15.502,139.874,132.161,127.663,2.521,18.295,13.382,5.28,summer_peak,0
29.125,30.654,57.91,0.0,6.02,78.575,75.002,63.692,2.57,3.046,8.595,2.364,summer_offpeak,0
34.631,38.042,44.413,731.833,13.838,136.139,129.794,120.471,2.51,15.802,13.759,8.526,summer_peak,0
25.087,27.053,57.405,177.397,7.131,87.733,66.443,62.46,2.543,5.626,7.035,5.408,summer_offpeak,0
9.227,12.802,63.598,460.073,7.205,87.182,63.515,72.873,2.62,12.604,1.056,1.257,winter_peak,0
30.752,34.042,55.893,597.498,12.439,127.731,114.702,103.117,2.538,13.823,11.543,5.705,summer_peak,0
5.167,9.143,72.459,6.758,1.869,48.221,33.183,33.708,2.633,2.132,0.078,2.532,winter_offpeak,0
1.805,4.41,61.727,0.0,1.413,35.576,39.312,16.624,2.642,0.327,-3.068,-5.608,winter_offpeak,0
28.877,31.683,54.681,83.577,7.325,89.595,74.574,72.813,2.537,4.11,10.288,3.432,summer_offpeak,0
6.753,11.361,66.405,75.113,3.449,52.641,44.459,44.648,2.621,4.941,0.58,-2.993,winter_offpeak,0
30.8,34.575,51.342,620.272,12.768,118.367,114.073,108.622,2.518,12.668,11.924,3.134,summer_peak,0
25.084,27.733,51.733,167.2,6.777,93.547,77.943,67.846,2.576,5.55,8.6,-0.466,summer_offpeak,0
7.022,9.966,62.387,540.944,7.975,77.639,76.481,68.4,2.642,14.973,-1.249,-0.456,winter_peak,0
26.307,31.986,60.106,149.308,7.451,89.687,83.972,75.854,2.549,6.228,11.394,2.959,summer_offpeak,0
2.831,8.543,63.845,103.885,2.94,43.468,39.358,45.984,2.642,3.698,-0.662,-7.441,winter_offpeak,0
1.256,4.234,72.549,95.689,2.099,36.179,37.67,39.055,2.678,4.011,-2.056,-1.288,winter_offpeak,0
5.997,9.103,70.128,60.515,2.168,48.191,41.417,35.583,2.66,0.547,0.279,0.775,winter_offpeak,0
27.591,28.219,56.697,80.269,5.869,75.379,74.767,72.68,2.574,3.876,8.805,0.443,summer_offpeak,0
29.219,32.453,48.827,65.683,6.929,88.426,77.5,67.835,2.56,5.058,9.389,5.643,summer_offpeak,0
25.9,28.239,47.887,179.044,7.131,86.67,89.605,66.068,2.588,4.501,8.908,2.189,summer_offpeak,0
34.496,37.191,47.274,560.871,12.856,132.73,121.274,110.136,2.504,12.34,12.946,3.299,summer_peak,0
