loan_id,age,annual_income,employment_years,credit_score,loan_amount,loan_term_months,num_existing_loans,debt_to_income,interest_rate,home_ownership,loan_purpose,region,prior_default,collection_calls,default
LN02226,48,76700.0,4.9,685,25600.0,24,0,23.1,15.9,Mortgage,Personal,Central,No,0,0
LN02227,38,30800.0,10.0,632,19600.0,12,1,31.2,15.37,Mortgage,Home,East,No,0,0
LN02228,51,96200.0,,742,12400.0,36,0,24.9,12.54,Rent,Car,South,No,0,0
LN02229,35,114900.0,15.4,692,17900.0,24,2,32.5,13.5,Rent,Home,North,No,0,0
LN02230,47,69900.0,6.1,710,34600.0,60,1,37.4,12.12,Own,Personal,West,No,0,0
LN02231,63,,4.3,551,23900.0,60,0,34.0,19.7,Mortgage,Home,West,No,6,1
LN02232,49,119900.0,2.4,679,25700.0,36,3,26.5,13.57,Rent,Home,South,No,0,0
LN02233,40,44100.0,8.6,675,37000.0,36,0,27.9,11.24,Mortgage,Education,West,Yes,0,0
LN02234,33,59900.0,11.9,631,35200.0,36,0,26.9,15.5,Mortgage,Home,North,No,1,0
LN02235,37,48800.0,3.9,731,14400.0,24,0,18.5,12.4,Mortgage,Education,North,No,1,0
LN02236,33,77700.0,5.6,660,25900.0,36,1,41.9,12.48,Mortgage,Car,South,No,3,1
LN02237,62,64900.0,4.9,694,21900.0,48,1,24.1,13.46,Rent,Car,West,Yes,0,0
LN02238,51,59400.0,4.3,656,16200.0,24,0,29.6,13.89,Mortgage,Business,South,Yes,0,0
LN02239,43,58100.0,3.9,713,34700.0,60,1,31.0,12.33,Own,Home,East,No,0,0
LN02240,46,29300.0,10.1,722,15700.0,60,1,35.8,11.98,Mortgage,Education,North,No,0,0
LN02241,64,93200.0,3.4,771,13000.0,12,1,34.0,10.39,Rent,Business,North,No,0,0
LN02242,38,34400.0,7.1,766,6600.0,36,1,26.4,9.97,Rent,Home,West,No,3,0
LN02243,37,40400.0,11.8,752,14300.0,48,1,40.6,11.57,Mortgage,Education,North,No,1,0
LN02244,59,136300.0,3.3,644,65200.0,48,1,31.2,14.67,Mortgage,Personal,East,Yes,0,0
LN02245,50,99100.0,1.7,650,11800.0,36,2,17.8,14.66,Mortgage,Business,North,No,7,1
LN02246,29,62400.0,5.4,741,39200.0,60,2,17.9,10.52,Rent,Car,North,No,6,1
LN02247,48,40700.0,14.4,683,30200.0,36,4,32.2,14.91,Own,Home,North,No,0,0
LN02248,41,61100.0,10.3,632,27000.0,36,2,35.3,13.75,Rent,Education,West,No,6,1
LN02249,38,113500.0,10.8,710,22300.0,36,1,4.8,11.44,Rent,Business,East,No,1,0
LN02250,37,122500.0,6.6,716,35700.0,24,1,29.0,15.77,Rent,Education,North,No,2,0
LN02251,35,89400.0,3.8,789,15800.0,24,0,19.3,9.78,Mortgage,Personal,North,No,0,0
LN02252,43,52800.0,5.7,662,30900.0,48,0,29.4,15.24,Rent,Education,West,No,2,0
LN02253,51,22600.0,9.5,645,32500.0,36,0,49.6,14.69,Mortgage,Education,West,No,1,0
LN02254,30,72100.0,4.4,591,23100.0,36,0,30.0,17.18,Rent,Personal,Central,No,0,0
LN02255,46,38500.0,7.9,674,21400.0,36,0,44.8,15.09,Mortgage,Personal,North,No,0,0
LN02256,23,46100.0,6.3,619,34600.0,24,1,33.1,15.81,Mortgage,Education,North,No,7,1
LN02257,38,36400.0,13.2,626,20300.0,48,2,48.5,14.79,Own,Car,East,No,6,1
LN02258,53,,6.4,731,32300.0,36,2,38.3,11.36,Mortgage,Education,Central,Yes,4,1
LN02259,41,54200.0,6.0,760,27900.0,24,4,41.7,13.56,Own,Education,East,No,0,0
LN02260,37,81700.0,5.3,708,65200.0,24,0,36.9,12.25,Own,Car,South,No,0,0
LN02261,59,70400.0,8.4,710,14800.0,12,3,24.5,13.02,Own,Car,North,No,1,0
LN02262,48,38900.0,2.9,615,19900.0,36,1,39.6,16.48,Mortgage,Business,East,No,2,1
LN02263,45,118900.0,7.3,751,27400.0,36,0,46.7,9.52,Mortgage,Personal,West,No,1,0
LN02264,48,20400.0,4.5,597,41300.0,24,1,60.1,18.37,Rent,Education,West,No,8,1
LN02265,26,51700.0,5.4,721,34600.0,36,0,21.6,15.08,Mortgage,Car,South,No,0,0
LN02266,38,68500.0,0.7,668,20800.0,48,0,18.6,14.91,Mortgage,Education,South,Yes,5,1
LN02267,63,119900.0,7.4,623,40300.0,36,2,28.7,15.08,Rent,Business,North,No,0,0
LN02268,50,82300.0,10.0,567,23800.0,48,2,17.9,17.64,Rent,Personal,North,No,1,0
LN02269,61,47500.0,2.4,757,27400.0,24,2,42.6,13.64,Own,Personal,North,No,0,0
LN02270,31,68700.0,4.8,816,24300.0,36,0,22.0,9.63,Rent,Personal,North,No,0,0
LN02271,37,65300.0,15.1,769,18800.0,36,1,14.2,10.49,Rent,Personal,North,No,1,0
LN02272,51,62300.0,1.7,577,28700.0,24,0,32.8,17.8,Rent,Business,Central,Yes,0,0
LN02273,52,181300.0,4.4,696,10400.0,12,3,40.8,10.84,Rent,Car,South,No,1,0
LN02274,21,36900.0,7.3,614,50200.0,60,1,41.6,15.0,Own,Business,Central,No,1,0
LN02275,42,,1.5,830,33800.0,24,3,46.7,9.48,Rent,Education,East,No,0,0
LN02276,38,59600.0,3.2,605,17700.0,36,1,21.3,16.39,Rent,Car,West,No,3,1
LN02277,34,41700.0,8.0,638,28900.0,24,2,24.2,15.15,Own,Home,North,No,4,1
LN02278,46,37400.0,15.7,571,19800.0,60,0,26.1,17.4,Own,Personal,North,No,0,0
LN02279,30,90100.0,10.3,638,15600.0,48,0,37.4,14.95,Own,Car,North,Yes,9,1
LN02280,45,76200.0,11.7,626,60500.0,24,1,29.0,14.3,Rent,Personal,South,No,0,0
LN02281,47,39800.0,3.5,757,15600.0,24,1,49.8,11.29,Rent,Personal,South,No,0,0
LN02282,33,133500.0,9.7,688,24400.0,12,1,31.7,12.32,Own,Personal,West,No,0,0
LN02283,39,38800.0,6.1,710,44500.0,36,0,62.7,14.26,Mortgage,Personal,Central,No,11,1
LN02284,21,79600.0,2.9,646,26400.0,36,2,17.8,12.75,Rent,Home,North,No,0,0
LN02285,44,36400.0,2.0,700,26000.0,36,0,36.3,13.1,Own,Personal,South,No,0,0
LN02286,38,121900.0,4.7,697,26400.0,60,1,26.9,15.33,Mortgage,Personal,Central,No,1,0
LN02287,21,70400.0,9.3,743,45500.0,36,1,28.5,11.31,Mortgage,Car,East,No,0,0
LN02288,21,72500.0,4.5,755,53600.0,36,0,37.3,11.6,Mortgage,Business,South,No,0,0
LN02289,37,48700.0,5.1,714,20900.0,24,0,15.4,12.28,Own,Home,North,No,1,0
LN02290,63,69800.0,7.5,757,31000.0,24,0,23.1,11.83,Mortgage,Personal,North,No,5,1
LN02291,40,34700.0,2.7,739,40200.0,36,1,29.3,12.0,Mortgage,Business,West,Yes,6,1
LN02292,25,,14.2,809,23500.0,24,1,13.7,8.88,Mortgage,Car,Central,No,0,0
LN02293,35,,6.2,729,85300.0,48,0,41.5,12.42,Rent,Education,East,No,0,0
LN02294,21,66100.0,6.6,547,11100.0,24,2,32.4,17.71,Mortgage,Car,North,No,0,0
LN02295,30,90900.0,8.8,666,17500.0,48,5,46.5,16.47,Rent,Business,West,No,0,0
LN02296,28,58600.0,5.1,623,38000.0,36,1,48.6,15.29,Rent,Personal,West,No,2,1
LN02297,39,108800.0,14.6,695,24900.0,24,1,28.1,12.25,Rent,Car,East,No,0,0
LN02298,52,39000.0,10.0,733,23500.0,12,2,12.4,12.88,Rent,Personal,West,No,0,0
LN02299,34,120200.0,6.8,645,34600.0,24,2,45.9,15.42,Rent,Education,North,No,6,1
LN02300,62,131400.0,8.9,814,29300.0,60,1,33.4,9.7,Rent,Personal,West,Yes,0,0
LN02301,37,42700.0,1.8,629,48800.0,24,2,39.4,15.67,Rent,Business,South,No,7,1
LN02302,41,75100.0,9.4,754,17400.0,36,0,32.4,10.61,Rent,Personal,Central,Yes,0,0
LN02303,36,80100.0,9.3,643,38900.0,24,2,36.1,14.87,Rent,Car,South,No,0,0
LN02304,26,29700.0,3.4,636,17900.0,12,0,22.4,17.54,Mortgage,Personal,West,No,0,0
LN02305,30,38700.0,5.6,673,12000.0,36,1,32.5,14.3,Rent,Car,Central,No,0,0
LN02306,33,39100.0,11.6,750,32200.0,24,0,46.1,14.25,Mortgage,Business,West,No,6,1
LN02307,56,98200.0,7.9,666,11200.0,36,2,33.3,13.99,Own,Education,Central,No,0,0
LN02308,36,,3.3,614,30400.0,36,0,30.4,14.33,Own,Personal,West,No,0,0
LN02309,21,45000.0,2.8,520,35100.0,24,0,31.2,18.71,Mortgage,Personal,North,No,0,0
LN02310,42,169100.0,5.6,691,41500.0,36,2,18.6,12.73,Mortgage,Personal,East,Yes,1,0
LN02311,42,36500.0,,819,36400.0,36,1,49.4,8.64,Rent,Home,East,Yes,0,0
LN02312,26,82900.0,20.2,649,19300.0,48,2,29.8,15.53,Rent,Car,North,No,1,0
LN02313,44,51800.0,3.1,674,59100.0,36,1,41.0,15.31,Rent,Personal,South,No,0,0
LN02314,41,51900.0,2.7,679,12000.0,12,1,31.2,12.94,Own,Car,South,No,1,0
LN02315,23,70200.0,4.7,629,49100.0,60,3,33.5,15.98,Rent,Car,South,No,7,1
LN02316,50,60300.0,8.8,779,32500.0,48,2,39.1,9.22,Rent,Education,West,Yes,7,1
LN02317,22,84100.0,4.5,742,19500.0,60,2,18.8,11.6,Mortgage,Car,North,No,0,0
LN02318,29,72200.0,5.5,745,19500.0,24,1,35.2,13.39,Mortgage,Personal,East,No,0,0
LN02319,46,46600.0,9.9,535,30100.0,48,3,26.6,18.26,Mortgage,Personal,East,No,1,0
LN02320,21,34200.0,3.3,733,23500.0,36,2,55.9,13.16,Own,Education,Central,No,9,1
LN02321,21,12000.0,7.7,730,34500.0,36,2,62.8,12.73,Rent,Education,South,No,5,1
LN02322,31,40200.0,5.1,760,37400.0,48,2,41.3,10.56,Mortgage,Home,West,No,0,0
LN02323,41,50100.0,2.4,833,37800.0,12,1,37.6,10.63,Rent,Business,West,No,0,0
LN02324,39,41500.0,4.8,598,37300.0,36,4,41.8,15.5,Rent,Personal,West,No,3,1
LN02325,33,80000.0,6.7,678,17900.0,48,2,31.5,15.29,Rent,Education,West,No,0,0
LN02326,23,46400.0,4.5,642,20400.0,24,1,29.7,15.12,Rent,Personal,South,No,0,0
LN02327,52,170000.0,4.9,713,52400.0,24,1,23.8,13.39,Rent,Car,East,No,0,0
LN02328,50,99500.0,3.6,634,28300.0,48,2,31.0,15.78,Mortgage,Business,East,No,5,1
LN02329,41,91700.0,2.6,793,38000.0,36,2,42.5,10.55,Rent,Education,West,No,1,0
LN02330,45,,6.6,653,36100.0,24,2,31.8,13.33,Mortgage,Personal,North,No,1,0
LN02331,21,31400.0,3.8,619,43900.0,60,0,42.2,14.18,Mortgage,Car,South,No,1,0
LN02332,47,40400.0,2.2,579,26700.0,48,0,34.5,15.92,Own,Business,East,No,4,1
LN02333,55,50600.0,5.3,697,19200.0,24,0,28.9,15.24,Rent,Education,East,No,0,0
LN02334,49,58900.0,4.8,697,38600.0,36,0,41.1,13.73,Mortgage,Car,South,No,1,0
LN02335,50,65400.0,,749,42000.0,60,3,29.9,13.11,Rent,Business,North,No,0,0
LN02336,42,70100.0,5.5,623,23700.0,36,1,32.5,15.27,Mortgage,Car,North,No,9,1
LN02337,41,52300.0,6.9,709,18000.0,24,1,24.1,12.23,Mortgage,Car,South,No,0,0
LN02338,21,68100.0,9.7,785,35800.0,48,0,36.6,7.43,Mortgage,Business,North,No,0,0
LN02339,33,33900.0,1.1,598,10500.0,48,0,27.4,17.67,Rent,Business,North,Yes,13,1
LN02340,42,23400.0,8.2,686,23700.0,36,0,46.7,12.95,Rent,Home,North,No,0,0
LN02341,28,62200.0,9.5,722,22200.0,48,0,37.3,14.5,Rent,Personal,West,No,8,1
LN02342,22,106500.0,5.4,665,49100.0,48,2,39.0,15.92,,Home,Central,No,0,0
LN02343,35,68200.0,9.2,750,10900.0,48,1,36.8,10.64,Mortgage,Personal,East,No,0,0
LN02344,29,47000.0,3.7,728,21900.0,60,3,27.6,13.11,Rent,Car,Central,No,0,0
LN02345,54,98800.0,12.5,664,28500.0,36,0,41.5,14.32,Mortgage,Personal,East,Yes,10,1
LN02346,35,123400.0,4.7,737,9900.0,36,4,25.2,9.71,Mortgage,Business,North,No,1,0
LN02347,38,52700.0,7.6,634,19100.0,48,3,33.8,17.49,Own,Home,West,No,8,1
LN02348,56,41600.0,9.7,677,69400.0,36,0,56.9,14.77,Rent,Education,North,No,0,0
LN02349,27,38800.0,2.8,764,21900.0,12,2,6.1,11.19,Mortgage,Education,West,No,0,0
LN02350,43,33400.0,16.1,686,25700.0,36,1,20.8,12.62,Mortgage,Home,East,No,0,0
LN02351,58,128100.0,7.2,711,9900.0,36,0,41.6,12.71,Mortgage,Car,South,No,0,0
LN02352,29,41400.0,7.9,750,18400.0,36,2,38.4,12.89,Mortgage,Education,West,Yes,0,0
LN02353,35,60400.0,6.0,693,33200.0,60,0,30.4,11.81,Mortgage,Car,North,No,0,0
LN02354,52,58100.0,2.4,660,23500.0,24,2,26.9,14.98,Mortgage,Education,South,No,0,0
LN02355,51,44600.0,5.5,705,13800.0,60,1,26.6,13.98,Rent,Business,Central,Yes,4,1
LN02356,33,,5.0,726,39500.0,60,1,40.6,12.49,Own,Car,South,No,0,0
LN02357,34,70800.0,1.2,502,31000.0,36,4,19.0,18.92,Mortgage,Business,South,No,0,0
LN02358,33,33300.0,4.2,679,31600.0,24,1,49.7,15.42,Mortgage,Education,North,No,0,0
LN02359,30,62700.0,3.5,710,40500.0,36,1,19.3,12.39,Rent,Business,North,Yes,1,0
LN02360,48,162600.0,5.6,757,21700.0,60,2,21.1,12.95,Own,Education,South,No,0,0
LN02361,36,49500.0,4.3,641,38800.0,36,1,40.7,13.83,Mortgage,Car,South,No,1,0
LN02362,31,82400.0,7.2,644,8500.0,36,1,35.6,13.69,Rent,Personal,West,No,0,0
LN02363,31,110800.0,7.1,732,61200.0,24,2,33.1,12.32,Own,Business,South,No,0,0
LN02364,50,62100.0,7.1,600,11900.0,12,2,8.9,16.65,Rent,Personal,West,No,0,0
LN02365,21,49200.0,5.0,691,11600.0,36,1,21.5,13.92,Mortgage,Car,South,No,1,0
LN02366,35,61000.0,12.2,623,17900.0,24,2,44.9,16.51,Rent,Business,South,No,8,1
LN02367,43,36400.0,8.1,606,38000.0,36,0,40.2,15.11,Mortgage,Personal,North,Yes,5,1
LN02368,32,74400.0,9.7,571,25900.0,48,2,54.5,15.73,Mortgage,Personal,Central,Yes,8,1
LN02369,28,34000.0,5.7,683,50900.0,36,0,52.6,13.85,Mortgage,Personal,North,Yes,6,1
LN02370,46,70500.0,6.3,708,35800.0,36,1,25.9,14.35,Rent,Education,West,Yes,4,1
LN02371,43,67200.0,11.8,655,26600.0,36,1,38.8,15.46,Rent,Personal,West,No,2,0
LN02372,63,86400.0,11.9,637,12600.0,60,0,47.4,14.56,Own,Car,North,No,0,0
LN02373,32,26300.0,6.9,637,39800.0,12,2,42.4,14.42,Mortgage,Home,Central,No,0,0
LN02374,45,47500.0,5.1,679,25900.0,48,0,57.2,14.35,Rent,Business,West,No,1,0
LN02375,28,,2.2,598,46900.0,48,1,42.1,18.07,Rent,Car,Central,No,7,1
LN02376,55,97200.0,7.9,674,23900.0,24,2,27.1,14.17,Own,Business,West,No,0,0
LN02377,52,41100.0,4.2,743,35400.0,36,1,32.0,11.66,Rent,Personal,North,No,1,0
LN02378,48,50500.0,3.8,755,29400.0,24,3,28.5,11.74,Own,Car,North,No,0,0
LN02379,53,34100.0,10.1,618,58000.0,48,0,43.2,14.27,Mortgage,Business,East,No,0,0
LN02380,49,90300.0,13.5,708,35600.0,36,1,25.2,15.21,Own,Education,West,No,5,1
LN02381,46,65900.0,2.9,693,49100.0,24,1,34.4,12.59,Rent,Car,South,Yes,5,1
LN02382,40,51200.0,,781,21800.0,12,0,40.5,12.49,Mortgage,Personal,South,No,1,0
LN02383,51,37000.0,4.6,735,36300.0,12,1,44.3,14.29,Rent,Personal,West,No,0,0
LN02384,47,40900.0,8.0,670,72000.0,36,0,56.2,13.44,Rent,Business,Central,No,0,0
LN02385,37,35400.0,11.5,685,23600.0,24,3,26.3,14.67,Rent,Home,Central,No,7,1
LN02386,40,53800.0,2.9,773,28700.0,36,2,34.8,11.35,Rent,Education,West,No,0,0
LN02387,43,44700.0,7.1,613,23600.0,48,2,35.0,16.2,Mortgage,Business,South,No,0,0
LN02388,58,41000.0,9.9,655,55600.0,36,1,46.0,12.95,Own,Personal,South,No,0,0
LN02389,41,96500.0,4.6,764,24900.0,24,0,29.8,11.82,Mortgage,Personal,East,No,0,0
LN02390,39,61400.0,4.7,751,18300.0,36,0,29.1,12.91,Own,Business,East,No,1,0
LN02391,26,126800.0,3.4,720,39600.0,36,1,25.8,13.11,Rent,Business,South,No,0,0
LN02392,50,43500.0,3.4,626,30600.0,36,5,28.5,16.0,Rent,Education,North,No,0,0
LN02393,44,144300.0,7.2,672,19800.0,60,1,26.2,14.08,Own,Car,South,No,1,0
LN02394,43,85500.0,7.3,554,28000.0,12,0,41.1,18.24,,Car,North,No,0,0
LN02395,43,42000.0,9.4,612,22600.0,60,2,37.5,15.95,Mortgage,Home,West,No,0,0
LN02396,47,52800.0,4.0,661,34000.0,24,1,33.1,16.34,Mortgage,Car,West,No,0,0
LN02397,21,81100.0,10.6,793,24100.0,36,2,26.8,11.11,Rent,Personal,North,No,0,0
LN02398,30,22900.0,4.8,811,17200.0,12,2,38.5,11.5,Rent,Home,South,No,0,0
LN02399,38,86400.0,8.4,721,9100.0,24,0,30.2,11.62,Mortgage,Education,South,Yes,0,0
LN02400,50,33200.0,4.5,670,24800.0,48,1,34.7,14.59,Rent,Home,East,No,0,0
LN02401,46,47900.0,11.3,680,17600.0,24,0,28.4,13.19,Mortgage,Business,South,No,0,0
LN02402,51,69200.0,4.7,595,34600.0,48,1,14.0,13.78,Mortgage,Business,South,No,1,0
LN02403,45,42700.0,10.7,715,17800.0,12,3,28.2,13.32,Own,Personal,Central,No,0,0
LN02404,48,52000.0,6.6,616,16300.0,36,0,23.3,16.74,Mortgage,Personal,East,No,0,0
LN02405,33,71700.0,7.3,629,13700.0,60,2,20.7,15.33,Rent,Personal,North,No,3,1
LN02406,34,76600.0,5.9,634,33100.0,60,0,29.8,14.81,Rent,Car,East,No,0,0
LN02407,38,21100.0,8.7,662,11700.0,36,1,50.8,13.09,Rent,Business,East,No,5,1
LN02408,38,89000.0,8.7,634,23200.0,36,2,35.2,16.18,Rent,Car,East,No,0,0
LN02409,49,43700.0,12.8,611,60700.0,48,0,56.2,15.71,Mortgage,Education,North,No,9,1
LN02410,41,48700.0,6.8,585,27800.0,48,0,23.2,18.09,Own,Car,South,No,4,1
LN02411,41,27700.0,5.4,712,16100.0,48,0,31.6,12.8,Mortgage,Home,West,No,0,0
LN02412,40,,2.3,618,25500.0,24,1,26.0,17.08,Own,Personal,East,No,3,1
LN02413,57,105600.0,2.3,751,36900.0,60,1,30.1,13.07,Rent,Home,East,No,0,0
LN02414,35,28700.0,7.9,796,28700.0,24,1,37.4,10.64,Mortgage,Personal,East,No,0,0
LN02415,48,61300.0,9.7,642,52200.0,36,1,34.0,16.44,Own,Business,East,No,0,0
LN02416,34,119400.0,9.5,674,10300.0,48,0,49.0,13.87,Rent,Home,West,No,1,0
LN02417,45,93900.0,5.0,567,21700.0,24,0,31.5,16.24,Own,Personal,East,No,6,1
LN02418,45,61200.0,1.6,774,17400.0,60,2,31.7,11.58,Own,Car,South,No,0,0
LN02419,38,36600.0,10.4,582,47900.0,48,1,43.3,18.39,Mortgage,Business,Central,Yes,8,1
LN02420,29,56500.0,3.9,689,42300.0,12,1,28.3,11.63,,Car,North,No,0,0
LN02421,45,57100.0,0.4,713,25200.0,36,0,23.1,13.25,Own,Home,Central,Yes,0,0
LN02422,43,43700.0,8.7,651,21900.0,36,1,31.4,16.56,Rent,Personal,West,No,0,0
LN02423,38,44700.0,9.0,626,21800.0,36,0,43.6,15.36,Mortgage,Personal,West,No,1,0
LN02424,39,50300.0,7.4,620,34500.0,36,2,17.7,12.95,Own,Personal,South,No,0,0
LN02425,37,43800.0,4.6,623,15400.0,48,1,39.4,13.91,Rent,Education,West,No,1,0
LN02426,68,74100.0,11.1,578,36400.0,60,1,48.1,16.93,Mortgage,Education,East,No,0,0
LN02427,35,,10.4,618,27600.0,24,0,45.0,15.96,Rent,Home,West,No,6,1
LN02428,23,31800.0,4.3,676,26900.0,36,0,33.0,13.0,Mortgage,Education,North,No,0,0
LN02429,22,83400.0,,698,18000.0,24,2,51.0,11.56,Mortgage,Business,South,Yes,0,0
LN02430,49,45800.0,,732,42000.0,60,1,42.0,10.46,Own,Personal,East,No,0,0
LN02431,21,27800.0,12.9,711,71900.0,36,1,73.8,13.15,Rent,Education,East,No,0,0
LN02432,47,71300.0,9.4,567,64600.0,24,0,52.3,16.27,Rent,Business,West,No,2,1
LN02433,34,64700.0,4.3,631,29800.0,48,0,34.3,18.58,Rent,Education,South,Yes,1,0
LN02434,43,34500.0,6.5,801,31200.0,24,1,49.8,8.26,Rent,Education,North,Yes,0,0
LN02435,40,81900.0,6.7,634,19700.0,24,1,42.8,15.68,Rent,Business,North,No,2,0
LN02436,51,110600.0,6.2,690,6800.0,36,0,25.0,12.37,Own,Business,West,No,0,0
LN02437,35,41100.0,8.1,832,43000.0,36,0,34.7,9.91,Mortgage,Home,Central,No,0,0
LN02438,39,116400.0,2.9,712,21600.0,48,0,31.1,13.3,Own,Personal,West,Yes,0,0
LN02439,30,51300.0,1.8,633,40900.0,24,2,51.0,15.7,Mortgage,Home,North,No,0,0
LN02440,21,46600.0,4.7,667,25900.0,12,1,32.4,14.25,,Personal,South,No,6,1
LN02441,55,49700.0,9.5,562,72500.0,24,1,38.4,18.34,Mortgage,Personal,North,No,5,1
LN02442,24,66000.0,2.8,588,29900.0,24,3,34.6,18.49,Own,Car,South,No,0,0
LN02443,46,78200.0,8.5,633,22900.0,36,2,35.6,13.68,Mortgage,Home,West,No,0,0
LN02444,51,85700.0,9.3,541,24000.0,36,3,39.4,17.29,Rent,Car,East,Yes,1,0
LN02445,44,41400.0,14.2,837,38400.0,48,0,30.9,10.69,Rent,Business,North,Yes,0,0
LN02446,29,66600.0,4.4,737,45700.0,36,0,35.3,14.38,Own,Car,North,No,0,0
LN02447,59,89400.0,4.0,680,36800.0,60,1,19.9,13.23,,Business,Central,No,1,0
LN02448,26,22500.0,1.8,741,25700.0,24,0,32.2,11.79,Rent,Car,South,No,1,0
LN02449,52,39500.0,0.7,671,22200.0,12,1,15.7,11.92,Rent,Personal,West,No,0,0
LN02450,55,59800.0,9.9,576,26800.0,36,0,41.8,16.22,Rent,Personal,West,No,0,0
LN02451,25,82000.0,4.0,627,5300.0,60,2,19.9,16.25,Rent,Business,East,No,11,1
LN02452,49,41300.0,5.4,594,18300.0,36,1,26.6,19.13,Mortgage,Home,West,No,0,0
LN02453,30,50000.0,3.7,729,21300.0,36,0,26.5,11.2,Rent,Business,East,No,0,0
LN02454,47,82400.0,5.0,689,14000.0,12,1,23.1,14.33,Mortgage,Personal,West,No,5,1
LN02455,21,78900.0,6.9,622,19000.0,60,1,28.9,14.15,Rent,Business,East,No,0,0
LN02456,62,65700.0,12.1,588,49200.0,36,0,53.0,16.37,Own,Personal,South,No,1,0
LN02457,50,45200.0,3.8,676,17000.0,36,1,44.5,15.9,Mortgage,Business,Central,No,0,0
LN02458,42,40000.0,3.6,669,19300.0,48,1,33.6,14.89,Rent,Home,North,No,1,0
LN02459,37,137000.0,1.7,648,53700.0,36,1,32.8,13.29,Rent,Personal,Central,No,0,0
LN02460,59,77300.0,4.4,635,18400.0,24,2,40.5,17.88,Own,Car,Central,No,5,1
LN02461,48,94800.0,4.0,595,31700.0,36,1,34.2,17.18,Own,Business,South,No,5,1
LN02462,47,83900.0,8.0,722,24200.0,36,1,22.8,12.29,Rent,Education,East,Yes,2,0
LN02463,37,83300.0,7.1,569,12700.0,36,1,21.2,16.84,Mortgage,Personal,Central,No,0,0
LN02464,38,47700.0,15.0,718,46600.0,24,1,20.5,11.06,Rent,Business,East,No,0,0
LN02465,41,62300.0,19.0,684,23500.0,60,1,24.8,13.12,Own,Personal,East,Yes,0,0
LN02466,32,126200.0,13.3,675,15900.0,36,0,26.0,12.65,Own,Home,West,No,0,0
LN02467,45,76000.0,2.5,656,19600.0,24,0,22.6,15.38,Mortgage,Business,Central,No,0,0
LN02468,63,55500.0,4.1,698,21900.0,12,0,24.9,12.27,Rent,Business,Central,No,0,0
LN02469,49,98300.0,20.5,798,19800.0,12,2,23.0,9.67,Own,Home,East,No,0,0
LN02470,52,101300.0,4.4,773,18300.0,24,1,18.4,10.08,Mortgage,Personal,South,No,0,0
LN02471,48,61400.0,6.6,720,27400.0,24,0,42.5,13.74,Mortgage,Car,North,No,9,1
LN02472,70,329000.0,3.9,706,68300.0,48,1,27.5,13.72,Own,Education,Central,No,0,0
LN02473,37,45500.0,,687,24900.0,48,0,36.7,14.66,Mortgage,Car,West,No,2,0
LN02474,21,86500.0,7.6,708,16800.0,12,0,53.2,12.37,Mortgage,Education,West,No,0,0
LN02475,21,45800.0,9.5,544,16700.0,24,2,19.0,17.74,Rent,Education,North,No,0,0
LN02476,37,67700.0,8.8,727,68900.0,36,0,12.4,12.76,Rent,Business,East,No,0,0
LN02477,46,107100.0,5.1,585,28300.0,36,0,36.0,19.44,Rent,Car,West,No,0,0
LN02478,56,82500.0,11.0,711,33200.0,12,1,45.6,13.71,Mortgage,Business,South,No,0,0
LN02479,26,72100.0,5.4,549,23100.0,36,0,28.3,18.27,Mortgage,Home,North,No,7,1
LN02480,37,51900.0,6.2,703,38700.0,24,0,27.3,12.48,Mortgage,Personal,East,No,0,0
LN02481,61,25500.0,1.1,644,40400.0,12,0,48.0,16.28,Mortgage,Education,South,No,1,0
LN02482,24,37800.0,6.9,652,16000.0,36,2,54.9,12.72,Mortgage,Home,Central,No,2,1
LN02483,32,29400.0,,670,9400.0,24,1,31.4,14.52,Rent,Personal,North,No,0,0
LN02484,39,52400.0,2.6,754,18400.0,24,3,7.6,14.19,Rent,Home,South,No,1,0
LN02485,30,54200.0,6.9,596,33300.0,60,0,24.3,15.31,Mortgage,Education,Central,No,6,1
LN02486,42,41400.0,6.5,616,55800.0,36,1,53.5,13.34,Mortgage,Personal,East,No,1,0
LN02487,21,38700.0,,733,11500.0,36,0,32.2,11.39,Mortgage,Personal,South,Yes,3,1
LN02488,34,134400.0,4.6,805,61000.0,48,1,32.9,9.11,Mortgage,Personal,North,No,3,1
LN02489,35,28100.0,2.6,585,46300.0,36,0,48.9,14.76,Rent,Car,East,No,0,0
LN02490,54,33300.0,10.3,780,54700.0,48,2,48.3,10.13,Mortgage,Car,South,No,0,0
LN02491,48,63800.0,2.6,631,9200.0,24,2,37.4,14.51,Rent,Business,West,No,0,0
LN02492,49,47600.0,3.0,680,11800.0,12,0,28.6,12.07,Mortgage,Home,North,No,0,0
LN02493,29,41300.0,7.0,597,19400.0,24,1,33.7,17.36,Mortgage,Personal,South,No,9,1
LN02494,57,49600.0,2.7,611,20200.0,24,0,25.0,15.39,Own,Business,West,No,2,1
LN02495,39,60200.0,6.9,685,29900.0,36,1,9.5,15.13,Mortgage,Car,North,No,0,0
LN02496,57,44400.0,1.9,689,15000.0,12,0,46.9,14.0,Mortgage,Home,Central,Yes,1,0
LN02497,22,76900.0,3.8,614,27100.0,36,0,56.0,14.2,Rent,Business,East,Yes,0,0
LN02498,27,44400.0,4.1,742,29400.0,60,1,47.3,10.35,Mortgage,Home,East,No,1,0
