customer_id,enroll_date,year_birth,education,marital_status,income,kids_home,teens_home,recency,spend_wine,spend_fruits,spend_meat,spend_fish,spend_sweets,spend_gold,web_purchases,catalog_purchases,store_purchases,web_visits_month,accepted_cmp1,accepted_cmp2,accepted_cmp3,accepted_cmp4,accepted_cmp5,complain,responded
CMK01219,2024-08-19,1959,Graduation,Together,69400.0,1,2,6,597.56,51.62,386.54,25.42,42.23,51.61,1,4,6,7,0,1,0,0,0,0,0
CMK01220,2024-03-19,1999,PhD,Together,53700.0,1,1,51,421.43,61.21,284.38,46.73,20.22,69.78,0,1,3,3,0,0,0,0,0,0,0
CMK01221,2024-07-30,1955,Graduation,Single,,1,0,98,174.43,22.59,219.97,43.78,16.69,20.64,2,1,2,2,1,0,0,0,0,0,1
CMK01222,2022-11-29,1976,PhD,Single,70100.0,0,0,78,378.39,36.23,249.27,60.27,17.7,47.04,3,5,5,4,1,0,0,0,1,0,0
CMK01223,2024-08-18,1978,Master,Divorced,,0,0,53,279.27,46.42,132.2,35.25,11.77,29.42,5,0,3,7,0,0,1,0,0,0,0
CMK01224,2023-12-18,1956,Graduation,Single,24300.0,0,1,13,224.05,21.66,120.95,39.88,21.39,41.54,7,4,6,5,0,0,0,1,0,0,0
CMK01225,2022-09-13,1978,PhD,Married,35200.0,0,0,28,229.72,22.28,160.88,40.21,30.37,44.72,6,2,3,4,0,1,0,0,1,0,0
CMK01226,2023-05-11,1999,PhD,Together,34400.0,2,1,35,136.7,19.29,96.01,15.23,10.23,21.58,10,3,9,12,0,0,1,1,1,0,1
CMK01227,2023-11-26,1993,Basic,Married,32400.0,0,0,97,219.74,39.77,183.07,28.35,29.58,41.17,2,6,3,3,0,0,0,0,0,0,0
CMK01228,2022-12-07,1994,Basic,Married,80300.0,1,0,87,467.61,73.23,338.01,98.94,58.35,80.31,5,4,5,8,0,1,0,0,1,0,1
CMK01229,2024-07-11,1974,Graduation,Single,22600.0,0,0,79,266.61,35.21,116.18,20.39,21.42,48.81,3,1,3,6,0,0,0,0,0,0,0
CMK01230,2024-10-28,1980,PhD,Married,50300.0,0,2,30,532.9,45.42,235.93,35.58,21.5,60.53,2,5,4,4,0,0,0,0,0,0,0
CMK01231,2022-08-28,1986,Master,Married,19900.0,0,1,62,169.55,29.4,91.51,27.74,30.22,25.3,10,1,6,6,0,1,0,0,0,0,0
CMK01232,2022-09-01,1950,PhD,Together,23600.0,0,1,63,273.57,26.74,139.23,29.8,28.36,15.46,9,3,5,8,0,0,1,0,0,0,0
CMK01233,2023-05-11,1985,Graduation,Divorced,29800.0,0,1,32,305.06,11.33,103.54,35.71,17.19,52.47,3,1,5,2,0,0,0,1,0,0,0
CMK01234,2024-08-09,1993,Master,Single,44700.0,0,0,82,180.57,28.69,167.39,46.3,29.67,61.1,4,3,5,5,0,0,0,0,0,0,0
CMK01235,2024-07-08,1974,PhD,Married,51700.0,0,1,42,431.43,46.65,329.97,36.07,56.09,76.78,1,2,3,0,0,0,0,0,0,0,0
CMK01236,2024-03-18,1970,PhD,Married,44100.0,1,1,10,387.0,28.26,140.73,35.65,44.16,49.74,2,4,5,1,1,0,0,0,0,0,0
CMK01237,2023-07-07,1980,Master,Single,31900.0,1,1,41,216.91,37.83,115.61,31.99,31.58,42.63,0,3,4,1,0,0,0,0,0,0,0
CMK01238,2024-08-11,1954,Graduation,Married,106200.0,1,0,42,408.05,47.28,247.52,108.63,29.91,81.06,2,6,3,5,0,0,0,0,0,0,0
CMK01239,2023-06-19,1973,PhD,Married,,2,0,99,293.09,53.64,157.22,67.93,27.59,62.81,4,3,2,4,0,1,0,0,0,0,0
CMK01240,2023-10-07,1994,Graduation,Together,26400.0,0,1,85,244.01,33.14,180.79,43.18,15.79,26.56,1,5,4,5,0,0,0,0,0,0,0
CMK01241,2023-05-28,1950,Basic,Single,46500.0,0,0,30,245.51,57.5,199.87,39.7,28.71,41.78,4,3,3,3,0,0,0,0,0,0,0
CMK01242,2023-10-15,1996,Graduation,Married,48600.0,0,0,47,243.33,26.78,75.37,26.86,37.13,21.86,5,2,4,7,0,0,0,1,0,0,0
CMK01243,2024-10-21,1982,Graduation,Married,43700.0,0,0,82,194.1,20.92,115.23,45.35,26.87,43.58,5,4,4,4,1,1,0,0,0,0,0
CMK01244,2022-10-04,1997,Master,Together,,0,1,6,225.23,44.19,210.31,19.34,17.1,41.85,3,4,5,5,0,0,0,1,0,0,0
CMK01245,2023-09-20,1989,Graduation,Married,45100.0,0,0,16,593.85,51.41,231.01,57.64,35.45,89.08,2,1,6,5,0,0,0,0,0,0,0
CMK01246,2023-07-28,1983,Graduation,Married,62400.0,1,0,89,339.27,39.78,202.42,56.99,45.24,57.11,2,1,8,3,0,1,0,0,0,0,0
CMK01247,2022-11-17,1970,Master,Married,47500.0,2,0,73,414.77,52.96,224.03,20.2,31.02,44.52,4,4,0,8,0,0,0,0,0,0,0
CMK01248,2022-12-05,1957,PhD,Together,51500.0,1,0,91,247.63,31.16,165.37,52.47,37.69,34.8,0,7,6,5,1,0,0,0,0,0,0
CMK01249,2024-02-05,1980,Graduation,Married,31000.0,0,1,88,236.33,15.87,130.12,30.14,19.04,29.69,2,3,8,4,0,0,0,0,0,0,0
CMK01250,2024-06-24,1999,Graduation,Single,78000.0,2,1,5,391.47,68.13,402.46,38.65,59.29,59.14,5,5,5,8,0,1,1,1,1,0,0
CMK01251,2022-08-04,1969,Graduation,Divorced,43400.0,0,0,31,445.62,33.76,244.49,45.56,23.13,55.7,4,2,4,6,0,0,0,0,0,0,0
CMK01252,2024-02-27,1964,PhD,Widow,42200.0,0,1,68,583.18,36.05,171.86,71.22,22.3,88.75,3,2,4,1,0,0,0,0,0,0,0
CMK01253,2023-01-15,1963,PhD,Single,50600.0,0,1,36,532.95,72.98,148.73,54.42,55.66,59.82,1,2,5,2,1,0,0,0,0,0,0
CMK01254,2024-03-11,1968,Master,Together,26900.0,1,1,82,273.42,30.87,156.75,27.82,27.42,22.12,2,1,5,8,0,0,1,0,1,0,0
CMK01255,2024-07-28,1979,Graduation,Married,17100.0,0,0,99,103.36,4.17,96.69,12.73,14.87,29.08,1,0,2,4,0,0,1,0,0,0,0
CMK01256,2022-12-21,1953,Graduation,Married,32700.0,1,1,76,223.07,23.95,122.09,4.76,41.37,39.41,3,2,0,7,0,0,0,0,1,0,0
CMK01257,2023-10-17,1957,Graduation,Together,29200.0,0,1,96,144.76,29.82,129.03,21.58,36.88,31.9,1,1,3,3,0,0,0,0,0,0,0
CMK01258,2023-02-12,1961,Graduation,Divorced,29800.0,1,0,56,206.07,23.58,93.05,36.97,25.1,35.68,6,2,8,7,1,0,0,0,0,0,1
CMK01259,2023-02-25,1995,Basic,Married,29500.0,1,0,54,337.83,42.17,128.18,25.12,22.2,36.94,4,1,8,1,1,0,1,1,0,0,1
CMK01260,2023-02-25,1989,Master,Married,41200.0,2,1,24,274.5,29.72,97.31,33.13,42.24,45.62,4,5,7,10,0,0,1,1,0,0,1
CMK01261,2022-08-17,1956,Graduation,Together,,0,0,52,252.28,35.83,134.68,28.64,32.9,30.12,3,2,6,5,1,0,0,1,0,0,0
CMK01262,2024-05-13,1956,Graduation,Divorced,118700.0,1,0,8,857.6,92.29,351.95,63.35,76.66,96.84,2,2,11,6,0,0,0,1,1,0,0
CMK01263,2023-12-21,1993,Basic,Together,30300.0,0,0,29,166.19,43.58,110.47,36.28,20.94,25.46,4,4,8,4,0,0,0,1,1,0,0
CMK01264,2023-12-30,1963,PhD,Married,51900.0,0,1,4,404.6,63.95,263.89,52.35,55.74,79.33,5,1,11,5,1,0,0,1,1,0,0
CMK01265,2024-08-06,1990,PhD,Married,29200.0,1,0,50,493.37,57.82,296.9,64.07,45.3,63.3,3,1,9,5,0,0,0,0,0,0,0
CMK01266,2024-07-25,1965,Master,Together,17200.0,1,1,83,248.23,26.01,193.44,36.97,26.92,30.6,3,2,3,5,0,0,0,0,1,0,0
CMK01267,2024-03-10,1960,Basic,Married,108800.0,0,1,21,465.76,100.43,291.43,84.38,72.86,66.47,3,5,3,7,0,1,0,1,1,0,1
CMK01268,2023-06-04,1973,PhD,Single,76300.0,0,0,95,316.14,69.88,361.34,55.77,36.51,71.15,5,4,4,9,0,0,0,1,0,0,0
CMK01269,2024-10-15,1993,Graduation,Single,46700.0,1,0,20,485.22,46.26,158.54,68.07,27.43,51.66,3,2,1,9,1,1,0,1,1,0,1
CMK01270,2024-03-17,1965,PhD,Single,59900.0,0,0,44,377.14,48.1,210.25,43.13,38.11,36.81,3,3,7,1,0,0,0,0,0,0,0
CMK01271,2023-07-06,1954,Master,Together,55000.0,1,1,95,345.53,33.19,273.5,54.31,18.81,42.88,6,5,7,7,0,0,0,0,0,0,0
CMK01272,2024-09-06,1958,Basic,Single,37900.0,1,1,52,344.61,50.05,238.85,50.17,46.02,72.09,2,5,6,2,0,0,0,0,0,0,0
CMK01273,2024-08-26,1967,Graduation,Married,27000.0,0,0,61,262.29,33.22,199.86,54.25,16.88,37.52,6,2,5,3,0,0,0,0,0,0,0
CMK01274,2024-04-13,1968,Master,Married,71400.0,0,1,51,601.63,61.09,257.79,62.2,47.37,60.12,11,3,9,6,0,1,1,0,1,0,1
CMK01275,2023-08-13,1969,Master,Married,70600.0,2,0,0,619.51,61.32,284.27,42.11,36.03,43.05,12,7,4,13,0,1,1,0,0,0,1
CMK01276,2023-10-02,1976,Graduation,Together,31700.0,1,0,94,356.67,43.3,181.31,37.85,34.11,25.2,3,3,2,7,0,0,0,0,1,0,0
CMK01277,2023-05-17,1958,Graduation,Together,18200.0,2,0,53,266.47,13.67,98.34,19.27,18.67,30.08,4,3,4,6,0,0,0,0,0,0,0
CMK01278,2023-05-28,1980,Master,Together,105400.0,0,1,93,335.98,64.71,168.62,70.56,59.97,40.27,4,8,4,8,0,1,0,0,0,0,0
CMK01279,2023-08-19,1997,Graduation,Together,44100.0,2,0,0,444.53,27.65,271.05,45.48,29.34,63.46,3,2,3,4,1,0,1,1,0,1,0
CMK01280,2023-12-26,1987,Graduation,Divorced,34300.0,1,0,3,217.85,27.78,148.99,28.78,36.04,24.7,6,3,0,3,0,0,0,1,0,0,0
CMK01281,2023-01-16,1956,Graduation,Married,80900.0,0,0,42,421.35,58.64,332.32,55.46,62.75,45.24,6,3,7,9,1,0,0,0,0,0,0
CMK01282,2023-03-25,1954,Graduation,Together,47500.0,1,1,63,373.06,41.57,168.88,58.88,21.81,58.13,5,1,8,2,0,0,1,0,0,0,0
CMK01283,2023-10-17,1979,PhD,Together,24800.0,0,0,15,143.73,22.86,101.27,27.93,27.63,7.6,7,3,3,3,0,0,0,0,0,0,0
CMK01284,2024-02-22,1971,Basic,Single,32300.0,0,2,99,453.53,75.98,196.68,74.22,54.82,95.57,0,3,4,1,0,0,0,0,0,0,0
CMK01285,2024-05-12,1963,Master,Widow,20500.0,0,0,46,189.89,16.7,110.44,38.49,6.6,46.39,3,3,7,1,0,0,0,0,0,0,0
CMK01286,2024-07-02,1950,Master,Together,10600.0,1,1,7,208.92,33.45,67.98,25.02,22.55,15.13,4,0,3,3,0,0,0,0,1,0,0
CMK01287,2023-12-15,1981,Master,Married,29700.0,1,1,10,361.82,46.88,147.85,30.94,16.09,41.14,7,3,8,6,0,0,0,1,0,0,1
CMK01288,2024-05-12,1993,Graduation,Widow,26300.0,0,1,23,294.95,48.01,159.29,34.53,32.77,43.23,5,6,4,6,0,1,0,1,1,0,1
CMK01289,2023-12-04,1953,Basic,Single,14700.0,0,1,91,222.02,15.8,103.91,23.44,6.28,0.0,3,0,4,5,0,0,0,0,0,0,0
CMK01290,2023-07-07,1967,Basic,Together,113000.0,0,0,53,1152.46,104.12,311.45,104.24,73.19,162.54,4,5,8,0,0,1,1,0,1,0,1
CMK01291,2024-01-25,1968,Graduation,Divorced,37900.0,0,0,90,312.33,49.51,193.57,47.46,50.94,60.66,3,2,4,6,1,0,0,0,0,0,0
CMK01292,2024-01-16,1981,Graduation,Married,34500.0,0,1,36,312.22,60.5,266.48,31.29,43.61,42.04,4,3,6,6,0,0,0,0,0,1,1
CMK01293,2023-02-23,1983,Basic,Single,51100.0,1,0,37,428.51,38.28,218.37,41.12,23.18,53.73,4,2,5,2,0,0,0,0,1,0,0
CMK01294,2024-03-24,1980,Graduation,Married,32400.0,1,0,41,290.81,44.34,165.46,56.05,45.17,42.37,3,0,9,5,0,0,0,0,0,0,0
CMK01295,2024-02-27,1978,Basic,Married,21500.0,0,0,68,242.63,36.59,222.06,25.75,27.2,46.86,4,0,6,7,0,0,0,0,0,0,0
CMK01296,2022-08-24,1957,Graduation,Married,27300.0,1,1,35,261.88,28.65,190.81,50.98,25.13,41.34,6,2,7,6,0,0,0,0,0,0,0
CMK01297,2024-03-06,1985,Graduation,Single,50700.0,1,0,90,573.37,60.5,389.75,52.91,37.49,72.22,4,5,9,6,0,0,0,0,1,0,1
CMK01298,2024-10-31,1994,Master,Married,38700.0,1,1,78,336.9,33.2,124.29,26.71,8.09,34.1,3,3,6,3,0,0,0,0,0,0,0
CMK01299,2022-08-14,1960,Master,Single,36900.0,0,1,56,472.11,18.68,189.54,66.55,44.01,30.39,5,7,5,3,0,1,0,0,0,0,0
CMK01300,2022-08-14,1987,Basic,Together,24300.0,1,0,67,156.2,46.06,154.34,65.43,22.18,47.38,0,2,6,1,0,0,0,0,0,0,0
CMK01301,2023-01-12,1985,Basic,Married,102000.0,0,1,0,753.76,54.95,421.99,77.76,52.62,86.91,5,2,8,13,1,1,0,1,0,0,1
CMK01302,2022-09-01,1960,Graduation,Together,79400.0,0,1,77,474.23,61.33,448.6,71.94,41.62,42.73,6,5,8,8,1,0,0,0,0,0,1
CMK01303,2023-04-18,1973,Graduation,Married,40900.0,0,2,0,327.47,50.31,212.54,53.33,31.5,46.02,4,9,8,5,0,0,0,1,0,0,0
CMK01304,2022-12-20,1993,Graduation,Single,53200.0,1,0,88,437.9,67.27,183.14,31.73,22.99,72.62,3,4,3,5,0,0,1,0,0,0,0
CMK01305,2023-08-20,1991,Master,Divorced,57400.0,0,1,50,313.24,50.92,232.69,44.43,30.49,29.81,6,2,7,6,0,1,1,1,0,0,0
CMK01306,2022-11-30,1985,Master,Married,40500.0,2,0,90,331.87,82.65,191.09,78.93,25.35,30.3,4,2,8,7,0,0,0,0,0,0,0
CMK01307,2023-03-19,1970,Master,Married,106800.0,1,0,82,1029.35,106.47,434.62,177.58,120.51,130.54,2,6,7,8,0,0,0,1,1,0,0
CMK01308,2023-01-01,1966,PhD,Married,12000.0,0,2,35,132.8,11.61,64.96,18.36,16.42,44.53,7,0,2,8,0,0,0,0,0,0,0
CMK01309,2023-07-19,1962,PhD,Divorced,30400.0,1,0,22,264.82,30.29,191.39,34.55,42.59,25.01,2,0,4,8,1,1,0,1,0,0,0
CMK01310,2022-10-09,1968,Master,Married,39400.0,1,0,21,513.99,36.66,173.63,25.69,32.09,74.08,5,5,4,3,0,0,0,0,0,0,1
CMK01311,2023-08-11,1961,PhD,Single,50400.0,1,0,57,444.29,60.75,220.64,46.28,47.33,52.38,2,6,3,4,0,0,0,1,0,0,0
CMK01312,2024-03-12,2000,Basic,Married,16900.0,1,2,45,127.93,19.21,97.89,25.97,15.36,14.69,0,1,4,2,0,0,0,0,0,0,0
CMK01313,2023-10-17,1954,Graduation,Together,29400.0,2,0,69,223.46,44.4,113.48,34.11,22.42,43.87,9,1,3,4,0,1,0,1,0,0,0
CMK01314,2023-06-12,1999,PhD,Together,58500.0,0,1,36,422.43,36.65,190.6,53.32,29.52,62.44,4,2,4,9,0,0,0,0,0,0,0
CMK01315,2023-06-14,1983,Master,Together,17100.0,0,0,43,98.15,30.63,84.7,13.21,20.61,22.68,2,0,4,8,0,0,0,1,0,0,0
CMK01316,2024-06-04,1996,Master,Together,,0,1,27,263.51,50.19,184.62,39.98,37.56,45.04,10,3,3,3,1,0,0,0,0,0,1
CMK01317,2023-11-23,1994,Graduation,Married,107100.0,0,0,0,492.94,82.41,315.12,91.84,45.63,70.66,5,7,10,8,0,0,1,0,1,0,1
CMK01318,2023-10-17,1978,Graduation,Together,30700.0,0,2,28,178.15,35.27,144.1,22.3,26.1,15.13,7,1,4,6,1,0,0,0,0,0,0
CMK01319,2023-12-14,1973,Graduation,Single,17000.0,1,0,91,118.15,24.26,134.07,15.04,11.12,21.61,2,2,3,3,0,0,0,0,1,0,0
CMK01320,2024-10-06,1986,Graduation,Married,81400.0,1,0,17,295.98,51.87,215.06,52.02,47.08,48.25,7,4,4,6,0,0,0,0,0,0,0
CMK01321,2024-05-02,1991,Graduation,Together,36200.0,1,0,58,252.91,38.74,183.97,20.42,17.47,41.94,4,2,9,3,0,0,0,0,0,0,0
CMK01322,2024-05-07,1960,Master,Together,80200.0,0,0,99,739.96,90.35,446.88,58.92,67.98,112.16,1,7,7,4,0,0,1,0,0,0,0
CMK01323,2024-10-31,1961,PhD,Single,32900.0,0,1,30,335.21,39.19,137.41,45.32,45.81,49.85,8,2,9,10,1,1,0,1,0,0,0
CMK01324,2024-07-07,1996,Graduation,Together,22700.0,1,0,85,155.23,43.61,141.14,62.54,25.49,25.06,6,3,2,5,0,0,0,0,0,0,0
CMK01325,2024-09-29,1993,Master,Together,72500.0,1,0,62,666.53,59.44,237.0,104.85,71.26,59.02,7,4,9,7,0,0,0,0,1,0,0
CMK01326,2024-08-15,1964,Master,Together,60900.0,2,1,63,380.12,50.93,400.06,94.19,49.49,37.34,5,6,2,4,0,0,1,0,0,0,0
CMK01327,2023-03-08,1951,Master,Single,62800.0,1,0,40,239.76,44.45,278.18,89.36,87.36,60.74,4,3,5,10,0,0,1,0,0,0,0
CMK01328,2022-08-20,1963,Master,Married,145000.0,1,1,92,557.55,80.46,397.37,76.86,76.18,102.64,1,7,10,6,0,0,1,1,0,0,0
CMK01329,2023-09-19,1967,Graduation,Married,71300.0,0,0,13,388.06,61.24,207.88,60.35,34.96,59.41,3,5,4,5,0,0,0,0,0,0,0
CMK01330,2024-04-26,1992,Graduation,Married,60600.0,0,1,22,320.09,52.62,182.36,47.02,29.7,60.02,2,2,3,3,0,0,0,0,0,0,0
CMK01331,2022-10-28,1985,PhD,Married,31500.0,1,0,58,254.37,27.53,190.07,20.85,15.93,34.32,2,1,6,4,0,0,0,0,0,0,0
CMK01332,2024-08-17,1970,Basic,Married,,0,1,41,373.37,15.45,157.12,36.99,21.56,54.22,7,2,4,7,1,1,1,0,0,0,0
CMK01333,2024-06-09,1975,PhD,Divorced,39200.0,0,0,57,207.06,34.29,122.56,21.19,17.12,27.88,9,5,9,6,0,1,1,1,0,0,1
CMK01334,2024-02-25,1972,Graduation,Married,32600.0,0,1,71,173.91,41.29,115.8,15.9,24.34,14.58,0,2,5,2,0,0,0,0,0,0,0
CMK01335,2023-07-21,1957,Master,Together,29600.0,2,1,30,205.47,48.3,114.08,26.47,19.18,22.47,6,1,2,7,0,0,1,0,0,0,0
CMK01336,2024-02-06,1969,Graduation,Divorced,13600.0,1,1,61,87.21,24.62,114.84,4.68,5.54,16.77,7,0,4,5,0,0,0,0,0,0,0
CMK01337,2023-12-09,1999,Master,Married,43400.0,0,1,0,234.77,60.71,352.28,59.52,51.1,44.29,9,4,1,4,0,0,0,1,1,0,0
CMK01338,2024-05-13,1983,Master,Single,63900.0,0,0,79,286.82,44.29,327.18,60.76,48.76,34.39,5,6,10,2,1,0,0,0,0,0,0
CMK01339,2022-11-16,1975,Graduation,Widow,14900.0,0,0,72,200.67,4.5,94.17,19.49,20.15,20.33,7,0,5,8,0,0,0,1,0,0,0
CMK01340,2024-03-18,1965,Graduation,Married,73400.0,0,0,35,371.4,88.94,185.34,47.69,26.63,52.31,5,1,8,3,0,1,0,0,0,0,0
CMK01341,2023-06-27,1962,Master,Single,8800.0,0,1,29,229.44,10.37,45.92,0.43,4.27,22.04,4,1,2,5,0,0,0,0,0,0,0
CMK01342,2023-12-12,1958,Basic,Married,29200.0,1,0,85,260.49,30.87,164.47,30.37,15.64,35.84,8,3,0,6,1,1,1,0,0,0,0
CMK01343,2023-03-24,1985,Graduation,Married,25700.0,2,0,45,316.37,37.63,196.67,47.46,20.55,38.2,3,3,3,4,0,0,0,0,0,0,0
CMK01344,2024-03-30,1950,PhD,Together,35000.0,2,0,25,313.91,37.2,153.64,37.42,24.25,27.64,6,6,3,5,0,0,0,0,1,0,0
CMK01345,2023-10-07,1981,Basic,Married,40300.0,2,0,75,373.35,80.35,237.23,60.88,41.9,70.52,4,7,6,1,0,0,0,0,0,0,0
CMK01346,2023-08-29,1974,Graduation,Together,41200.0,1,0,48,506.81,68.1,338.46,60.78,76.2,81.07,6,5,3,6,0,0,0,0,1,0,0
CMK01347,2024-03-06,1997,Graduation,Married,49200.0,1,0,63,397.88,80.35,389.89,63.48,50.64,63.77,1,3,9,2,0,0,0,0,0,1,0
CMK01348,2023-04-03,1972,Master,Single,64000.0,2,1,55,385.47,34.24,193.47,51.92,17.19,58.03,0,3,4,4,0,1,0,0,0,0,0
CMK01349,2024-04-18,1971,Graduation,Together,130400.0,0,0,37,328.03,103.98,372.73,114.96,55.69,18.08,0,6,8,8,1,1,1,1,0,0,0
CMK01350,2024-09-18,1970,PhD,Married,25100.0,1,0,86,247.44,25.61,134.07,22.51,25.41,29.85,0,3,5,3,0,0,0,0,0,0,0
CMK01351,2023-12-13,1968,PhD,Together,31600.0,2,0,92,214.38,27.99,187.21,25.32,27.77,51.22,4,1,2,2,1,0,0,0,0,0,0
CMK01352,2023-02-10,1968,Master,Together,19900.0,0,0,89,241.72,22.29,187.58,47.38,20.06,25.66,1,3,3,1,0,0,0,0,0,0,0
CMK01353,2024-05-06,1984,Graduation,Married,22300.0,0,0,98,365.75,31.88,137.93,21.64,27.77,31.51,6,1,10,5,0,0,0,0,0,0,0
CMK01354,2022-07-21,1970,Graduation,Married,28100.0,1,0,98,377.95,42.01,157.08,29.49,31.82,46.27,1,4,4,9,0,0,1,0,1,0,0
CMK01355,2024-06-25,1955,Graduation,Married,18000.0,2,1,52,169.28,30.68,61.06,4.83,18.37,31.72,1,2,5,5,0,0,0,0,1,0,0
CMK01356,2023-08-16,1997,PhD,Divorced,28100.0,0,0,33,231.59,20.79,192.47,32.49,1.78,30.01,4,2,2,3,0,0,0,0,0,0,0
CMK01357,2023-05-04,1968,Graduation,Married,87300.0,1,1,18,493.48,73.9,254.36,62.11,49.21,89.13,1,2,8,5,0,0,0,0,1,0,0
CMK01358,2023-05-12,2000,Master,Single,,0,0,5,220.03,48.64,317.05,50.97,30.82,58.5,7,5,4,8,0,1,1,1,0,0,1
CMK01359,2024-08-08,1989,Graduation,Married,61000.0,1,1,99,439.65,44.74,343.11,21.16,65.19,53.24,0,6,4,3,0,0,0,0,1,0,0
CMK01360,2023-01-20,1966,Master,Together,,1,0,31,489.32,31.87,266.13,71.0,38.8,46.02,3,4,5,3,0,0,0,0,0,0,0
CMK01361,2022-07-24,1998,PhD,Single,23100.0,0,0,0,138.89,29.15,80.81,42.26,15.21,30.0,6,2,3,7,0,0,1,1,1,0,0
CMK01362,2022-12-29,1998,Graduation,Single,65100.0,2,0,85,491.31,74.73,252.39,80.32,51.6,95.18,3,6,3,3,0,0,1,1,0,0,0
CMK01363,2023-01-17,1998,Graduation,Married,56000.0,0,1,9,385.53,41.15,378.33,44.93,44.9,51.3,5,4,6,9,1,1,0,0,0,0,1
CMK01364,2024-06-02,1957,Graduation,Married,31400.0,0,1,29,248.22,18.73,139.36,30.51,20.62,36.07,2,1,5,1,0,0,0,0,0,0,0
CMK01365,2024-09-10,1999,Basic,Married,42700.0,1,1,69,325.77,54.89,274.55,56.94,58.07,45.03,5,3,7,4,0,0,0,0,0,0,0
CMK01366,2023-06-16,1960,Graduation,Married,19000.0,1,0,80,165.05,16.36,87.35,4.56,8.5,29.84,5,0,4,2,0,0,0,0,0,0,0
CMK01367,2022-12-16,1976,Master,Together,46700.0,0,0,19,664.81,98.01,278.84,46.72,36.2,58.19,7,1,5,2,0,0,0,1,0,0,0
CMK01368,2024-09-23,1958,Master,Single,41200.0,0,0,86,200.08,20.16,92.85,21.43,30.45,29.2,1,2,5,6,0,0,0,0,0,0,0
CMK01369,2024-01-07,1989,Graduation,Together,,0,0,64,286.48,76.32,275.41,72.23,39.57,33.6,3,6,2,9,1,0,0,0,1,0,0
CMK01370,2023-05-30,2000,Graduation,Single,23500.0,0,1,38,276.52,32.28,111.18,34.25,25.24,41.3,5,0,5,12,0,0,0,0,0,0,0
CMK01371,2024-10-22,1995,Master,Single,47800.0,0,1,83,554.31,45.41,219.21,64.36,36.36,67.82,3,5,7,6,0,1,0,0,0,0,0
CMK01372,2022-08-09,1969,Graduation,Married,36700.0,1,1,66,276.68,27.32,134.1,34.36,56.11,71.56,13,7,2,2,0,1,0,1,1,0,0
CMK01373,2022-12-18,1977,Basic,Together,33200.0,0,2,0,231.66,57.07,160.01,55.94,53.87,50.1,4,4,2,4,0,1,0,1,1,0,0
CMK01374,2022-10-20,1995,Master,Married,58200.0,1,0,0,433.29,44.38,330.61,45.65,47.47,65.35,9,6,6,6,1,1,1,1,0,0,0
CMK01375,2024-06-25,1974,Master,Together,65400.0,1,1,99,412.97,62.96,146.06,43.79,31.73,48.79,3,4,5,3,0,0,0,0,0,0,0
CMK01376,2024-10-17,1983,PhD,Single,71300.0,0,0,32,318.15,61.58,334.34,31.09,51.88,62.29,2,3,8,3,0,0,0,0,1,0,0
CMK01377,2022-11-22,1997,Graduation,Married,53000.0,0,2,63,534.72,68.98,280.51,51.0,19.83,60.81,9,8,6,6,0,0,0,0,0,0,0
CMK01378,2023-05-15,1952,Master,Together,9700.0,0,2,10,127.86,15.81,68.81,24.02,12.64,26.66,2,0,3,9,0,1,0,0,0,0,0
CMK01379,2023-06-24,1979,Graduation,Divorced,23700.0,0,1,60,271.73,42.18,139.49,42.05,28.28,30.43,5,5,3,3,0,0,0,0,0,0,0
CMK01380,2024-10-27,1981,Graduation,Married,24400.0,1,0,52,315.07,11.68,179.6,29.33,42.06,39.24,2,3,6,2,1,0,1,0,0,0,1
CMK01381,2024-08-13,1973,Graduation,Together,28500.0,0,0,2,299.61,46.3,142.12,45.87,30.47,20.59,6,1,6,6,1,1,0,0,0,0,1
CMK01382,2024-01-18,1960,Master,Single,40700.0,0,0,0,399.19,43.96,181.0,40.14,42.82,55.08,1,1,7,8,1,0,1,0,0,0,0
CMK01383,2023-03-27,1956,Master,Married,93900.0,0,0,1,692.71,113.47,390.65,85.17,78.67,76.88,8,4,3,6,1,1,1,0,1,0,1
CMK01384,2024-10-07,1983,Master,Widow,60200.0,1,0,63,431.18,29.58,313.53,27.72,16.78,52.37,4,4,11,4,1,0,0,1,0,0,0
CMK01385,2022-12-12,1954,Master,Married,17300.0,0,0,8,88.57,15.82,131.23,24.09,23.4,44.39,5,0,4,3,0,0,0,1,0,0,0
CMK01386,2022-08-06,1997,Graduation,Together,32900.0,0,1,29,252.4,40.14,206.78,41.5,22.22,36.92,1,2,3,2,0,0,0,0,0,0,0
CMK01387,2023-04-17,1989,Graduation,Together,47400.0,0,2,76,518.99,69.53,270.34,65.45,59.37,77.86,9,1,7,8,1,1,0,1,1,0,1
CMK01388,2024-10-01,1989,Graduation,Single,18500.0,0,0,47,218.77,39.51,125.87,44.32,21.88,50.56,2,3,2,2,0,0,0,0,0,0,0
CMK01389,2024-04-27,1976,Graduation,Married,31900.0,1,0,71,229.06,43.05,163.03,35.5,3.17,49.54,8,7,4,7,0,0,0,0,0,0,0
CMK01390,2023-12-06,1997,PhD,Together,42200.0,1,1,68,131.44,27.69,137.46,37.27,5.57,33.84,6,2,6,4,0,0,1,0,0,0,0
