event_id,ts,machine_id,sensor,value,severity
19687,2024-06-05 14:20:02.492171203,M015,temp,58.0,info
19688,2024-06-05 14:20:16.007945347,M005,pressure,5.79,info
19689,2024-06-05 14:20:17.038529124,M011,temp,57.99,info
19690,2024-06-05 14:20:52.551486517,M013,vibration,3.35,info
19691,2024-06-05 14:21:10.575558684,M006,temp,62.66,info
19692,2024-06-05 14:21:13.081917784,M005,temp,59.01,info
19693,2024-06-05 14:21:27.115529535,M004,vibration,3.09,info
19694,2024-06-05 14:21:34.068146004,M015,current,29.32,info
19695,2024-06-05 14:21:34.396875880,M007,temp,59.12,info
19696,2024-06-05 14:23:11.745594306,M002,temp,75.83,info
19697,2024-06-05 14:23:54.690602525,M017,current,35.01,info
19698,2024-06-05 14:24:01.208217574,M010,vibration,4.54,warning
19699,2024-06-05 14:24:18.543079654,M018,vibration,2.32,info
19700,2024-06-05 14:24:59.147023247,M001,current,27.4,info
19701,2024-06-05 14:25:32.983039751,M005,vibration,2.46,info
19702,2024-06-05 14:26:10.168592805,M021,pressure,5.73,info
19703,2024-06-05 14:26:18.284898830,M018,temp,74.12,info
19704,2024-06-05 14:26:57.103482347,M003,pressure,4.68,warning
19705,2024-06-05 14:27:16.992752876,M015,vibration,1.71,info
19706,2024-06-05 14:27:54.844705374,M021,vibration,2.11,info
19707,2024-06-05 14:28:29.055284053,M011,pressure,5.69,info
19708,2024-06-05 14:28:59.413905919,M002,vibration,2.71,info
19709,2024-06-05 14:29:10.200243204,M004,current,27.5,info
19710,2024-06-05 14:29:11.409379633,M021,current,34.38,info
19711,2024-06-05 14:29:44.610648217,M009,vibration,1.8,info
19712,2024-06-05 14:30:01.380698607,M012,vibration,1.25,info
19713,2024-06-05 14:30:12.561598269,M014,temp,58.77,info
19714,2024-06-05 14:30:20.474425337,M005,current,28.23,info
19715,2024-06-05 14:30:26.136573884,M014,temp,75.2,info
19716,2024-06-05 14:30:26.357443605,M006,pressure,7.48,warning
19717,2024-06-05 14:30:49.599163898,M024,vibration,1.31,info
19718,2024-06-05 14:30:51.515479095,M012,current,33.02,info
19719,2024-06-05 14:31:12.510962563,M019,vibration,2.55,info
19720,2024-06-05 14:31:24.707984681,M004,current,21.53,warning
19721,2024-06-05 14:33:10.996541201,M019,temp,73.58,info
19722,2024-06-05 14:34:16.547775861,M012,vibration,4.2,warning
19723,2024-06-05 14:34:19.881830441,M023,temp,77.9,warning
19724,2024-06-05 14:34:47.798968030,M017,pressure,6.52,info
19725,2024-06-05 14:35:09.694284159,M022,temp,45.68,warning
19726,2024-06-05 14:35:19.987105529,M016,temp,53.35,info
19727,2024-06-05 14:35:42.947986148,M003,temp,65.36,info
19728,2024-06-05 14:35:47.501248413,M015,current,31.89,info
19729,2024-06-05 14:36:11.907818667,M015,current,30.57,info
19730,2024-06-05 14:36:29.725639626,M002,temp,70.35,info
19731,2024-06-05 14:37:15.454562633,M021,current,35.34,info
19732,2024-06-05 14:37:16.103582691,M005,temp,58.38,info
19733,2024-06-05 14:37:32.057036957,M004,temp,73.56,info
19734,2024-06-05 14:37:59.200367304,M024,pressure,5.3,info
19735,2024-06-05 14:38:07.108326825,M002,current,35.66,info
19736,2024-06-05 14:38:25.592766037,M011,vibration,1.87,info
19737,2024-06-05 14:38:59.406016078,M023,pressure,6.73,info
19738,2024-06-05 14:39:50.108210993,M012,vibration,3.58,info
19739,2024-06-05 14:40:00.306409102,M001,temp,49.17,warning
19740,2024-06-05 14:40:52.352046264,M010,temp,77.97,warning
19741,2024-06-05 14:41:36.783840516,M009,vibration,3.46,info
19742,2024-06-05 14:41:36.813168059,M014,temp,52.01,warning
19743,2024-06-05 14:41:51.435821909,M009,pressure,6.48,info
19744,2024-06-05 14:41:59.448099103,M009,temp,50.36,warning
19745,2024-06-05 14:42:07.338881624,M002,vibration,2.5,info
19746,2024-06-05 14:42:50.962253543,M004,pressure,6.03,info
19747,2024-06-05 14:43:02.174973085,M015,current,34.86,info
19748,2024-06-05 14:43:07.823796594,M022,temp,49.35,warning
19749,2024-06-05 14:43:13.481647196,M020,current,27.82,info
19750,2024-06-05 14:43:17.395194684,M005,current,28.87,info
19751,2024-06-05 14:43:20.762896433,M016,pressure,4.93,info
19752,2024-06-05 14:43:27.825665329,M018,temp,73.6,info
19753,2024-06-05 14:43:38.005437770,M001,pressure,6.43,info
19754,2024-06-05 14:44:03.429175695,M015,temp,73.98,info
19755,2024-06-05 14:44:29.026188764,M019,vibration,3.42,info
19756,2024-06-05 14:44:33.092919425,M010,pressure,5.19,info
19757,2024-06-05 14:45:16.912533352,M003,temp,55.91,info
19758,2024-06-05 14:45:39.789988953,M005,current,35.62,info
19759,2024-06-05 14:45:54.359153058,M013,pressure,6.1,info
19760,2024-06-05 14:46:34.516965011,M011,vibration,2.62,info
19761,2024-06-05 14:46:38.986470961,M005,current,33.62,info
19762,2024-06-05 14:47:02.684069410,M023,temp,56.86,info
19763,2024-06-05 14:47:17.123113610,M013,pressure,5.85,info
19764,2024-06-05 14:47:47.856400761,M021,vibration,1.52,info
19765,2024-06-05 14:47:56.693820508,M011,vibration,1.66,info
19766,2024-06-05 14:48:16.756358012,M009,vibration,0.6,warning
19767,2024-06-05 14:48:37.872057765,M004,temp,60.42,info
19768,2024-06-05 14:48:48.529945782,M018,current,24.33,info
19769,2024-06-05 14:49:08.845632604,M014,temp,62.42,info
19770,2024-06-05 14:49:41.704702602,M004,vibration,2.38,info
19771,2024-06-05 14:50:41.293206002,M002,temp,69.2,info
19772,2024-06-05 14:51:02.482942204,M011,vibration,2.18,info
19773,2024-06-05 14:51:23.715254783,M017,vibration,1.94,info
19774,2024-06-05 14:51:51.583802521,M013,vibration,1.85,info
19775,2024-06-05 14:52:58.652274729,M017,vibration,4.46,warning
19776,2024-06-05 14:53:13.011663668,M013,temp,51.17,warning
19777,2024-06-05 14:53:32.668326634,M001,temp,58.86,info
19778,2024-06-05 14:53:59.131151559,M021,pressure,4.7,warning
19779,2024-06-05 14:55:01.526752299,M013,pressure,6.45,info
19780,2024-06-05 14:55:59.561069533,M005,vibration,1.84,info
19781,2024-06-05 14:56:08.833752272,M017,temp,51.6,warning
19782,2024-06-05 14:56:15.230090453,M004,current,32.6,info
19783,2024-06-05 14:57:35.078372884,M009,temp,56.09,info
19784,2024-06-05 14:58:21.091623793,M011,temp,67.42,info
19785,2024-06-05 14:58:46.064426601,M022,temp,71.68,info
19786,2024-06-05 14:59:15.442954162,M013,vibration,1.6,info
19787,2024-06-05 15:00:07.615749431,M022,temp,61.87,info
19788,2024-06-05 15:00:24.470963690,M009,current,32.46,info
19789,2024-06-05 15:00:48.569425413,M019,temp,62.39,info
19790,2024-06-05 15:00:55.711224547,M007,vibration,2.09,info
19791,2024-06-05 15:01:30.642630437,M019,vibration,2.1,info
19792,2024-06-05 15:01:37.421744678,M006,pressure,5.37,info
19793,2024-06-05 15:01:45.658023193,M013,current,23.76,info
19794,2024-06-05 15:01:51.518783466,M023,pressure,5.9,info
19795,2024-06-05 15:01:53.287377228,M021,vibration,2.63,info
19796,2024-06-05 15:02:09.154751660,M015,vibration,3.7,info
19797,2024-06-05 15:02:33.745341498,M009,current,34.53,info
19798,2024-06-05 15:03:32.619265192,M012,current,32.62,info
19799,2024-06-05 15:03:33.328351941,M007,vibration,1.03,info
19800,2024-06-05 15:04:13.323833464,M001,vibration,-0.45,critical
19801,2024-06-05 15:04:54.717517398,M012,vibration,3.55,info
19802,2024-06-05 15:06:21.252193765,M009,temp,55.24,info
19803,2024-06-05 15:06:33.015823146,M004,vibration,3.74,info
19804,2024-06-05 15:06:33.117905649,M011,temp,68.89,info
19805,2024-06-05 15:07:13.096581088,M009,current,41.37,warning
19806,2024-06-05 15:07:14.300603498,M016,current,28.95,info
19807,2024-06-05 15:07:17.669886087,M017,pressure,4.12,warning
19808,2024-06-05 15:07:32.981446668,M015,temp,51.85,warning
19809,2024-06-05 15:08:30.957212162,M013,current,45.31,critical
19810,2024-06-05 15:08:47.510079217,M022,temp,59.02,info
19811,2024-06-05 15:08:48.042866307,M009,vibration,4.56,warning
19812,2024-06-05 15:08:48.584129903,M008,current,25.03,info
19813,2024-06-05 15:08:53.501262532,M003,pressure,4.82,info
19814,2024-06-05 15:09:23.463985403,M022,pressure,4.61,warning
19815,2024-06-05 15:09:28.395727626,M019,vibration,0.72,warning
19816,2024-06-05 15:09:41.210075450,M009,vibration,3.5,info
19817,2024-06-05 15:09:55.890526177,M017,vibration,2.9,info
19818,2024-06-05 15:10:47.014652030,M014,current,23.98,info
19819,2024-06-05 15:11:31.032536891,M020,temp,58.83,info
19820,2024-06-05 15:11:43.598062897,M024,temp,76.66,info
19821,2024-06-05 15:11:44.887634514,M002,vibration,1.47,info
19822,2024-06-05 15:11:51.214711936,M018,temp,68.99,info
19823,2024-06-05 15:11:59.883639211,M016,temp,68.46,info
19824,2024-06-05 15:12:12.256500748,M015,temp,66.31,info
19825,2024-06-05 15:12:46.130089738,M008,temp,68.64,info
19826,2024-06-05 15:14:26.392171530,M015,vibration,4.46,warning
19827,2024-06-05 15:14:30.624993715,M024,current,23.55,info
19828,2024-06-05 15:14:41.991342344,M011,pressure,6.83,info
19829,2024-06-05 15:14:44.098320135,M013,temp,57.17,info
19830,2024-06-05 15:15:01.089162422,M014,current,37.97,warning
19831,2024-06-05 15:15:53.747822996,M015,temp,62.57,info
19832,2024-06-05 15:15:53.814019312,M023,temp,76.67,info
19833,2024-06-05 15:16:39.125595071,M006,temp,45.93,warning
19834,2024-06-05 15:16:40.635972202,M015,current,30.77,info
19835,2024-06-05 15:16:44.879102629,M021,pressure,5.75,info
19836,2024-06-05 15:16:49.741749278,M010,temp,57.61,info
19837,2024-06-05 15:16:53.452873463,M007,vibration,2.57,info
19838,2024-06-05 15:17:27.693577945,M003,temp,75.48,info
19839,2024-06-05 15:17:41.358248749,M019,pressure,6.22,info
19840,2024-06-05 15:17:57.749886286,M003,vibration,2.94,info
19841,2024-06-05 15:18:24.646726718,M012,temp,55.72,info
19842,2024-06-05 15:18:39.496891042,M001,vibration,2.6,info
19843,2024-06-05 15:19:19.579827222,M010,temp,73.89,info
19844,2024-06-05 15:19:24.968177599,M003,vibration,2.62,info
19845,2024-06-05 15:20:53.990388924,M005,pressure,4.56,warning
19846,2024-06-05 15:21:35.443411442,M023,current,34.18,info
19847,2024-06-05 15:21:37.236732731,M003,temp,53.07,info
19848,2024-06-05 15:21:46.067129970,M004,temp,61.45,info
19849,2024-06-05 15:21:46.893371570,M003,temp,67.81,info
19850,2024-06-05 15:22:07.189392208,M017,temp,55.51,info
19851,2024-06-05 15:23:51.227955719,M017,pressure,7.03,info
19852,2024-06-05 15:24:06.547531255,M011,current,28.38,info
19853,2024-06-05 15:24:16.359252091,M021,temp,55.25,info
19854,2024-06-05 15:24:53.027869028,M010,pressure,5.48,info
19855,2024-06-05 15:25:16.532124438,M005,vibration,1.81,info
19856,2024-06-05 15:25:46.027781094,M009,temp,52.06,warning
19857,2024-06-05 15:25:57.800226059,M022,temp,69.45,info
19858,2024-06-05 15:26:32.805511226,M001,temp,61.15,info
19859,2024-06-05 15:26:53.084231803,M005,temp,67.05,info
19860,2024-06-05 15:26:57.864843135,M007,current,37.81,warning
19861,2024-06-05 15:27:06.526163407,M003,pressure,4.95,info
19862,2024-06-05 15:27:40.326173675,M014,pressure,7.25,warning
19863,2024-06-05 15:28:03.060521180,M020,temp,68.15,info
19864,2024-06-05 15:28:11.769417336,M011,temp,62.47,info
19865,2024-06-05 15:28:58.132254826,M004,current,32.01,info
19866,2024-06-05 15:29:02.001742805,M002,vibration,2.48,info
19867,2024-06-05 15:29:12.812911582,M006,vibration,2.32,info
19868,2024-06-05 15:29:13.526055637,M007,temp,55.47,info
19869,2024-06-05 15:29:25.810411767,M011,vibration,3.62,info
19870,2024-06-05 15:29:26.705144109,M015,vibration,2.08,info
19871,2024-06-05 15:30:08.006216884,M003,vibration,3.6,info
19872,2024-06-05 15:30:32.154604938,M005,current,28.24,info
19873,2024-06-05 15:30:49.608406478,M016,vibration,4.01,warning
19874,2024-06-05 15:31:06.313014449,M013,pressure,7.0,info
19875,2024-06-05 15:32:23.540866411,M020,vibration,2.89,info
19876,2024-06-05 15:32:29.191649003,M013,temp,65.1,info
19877,2024-06-05 15:32:29.326102413,M004,temp,64.05,info
19878,2024-06-05 15:33:26.266075310,M003,vibration,3.56,info
19879,2024-06-05 15:33:53.054764297,M006,vibration,3.03,info
19880,2024-06-05 15:33:53.751428943,M007,temp,51.22,warning
19881,2024-06-05 15:34:14.462705830,M024,temp,63.02,info
19882,2024-06-05 15:34:22.802943025,M001,temp,81.4,warning
19883,2024-06-05 15:34:23.756259404,M010,temp,57.05,info
19884,2024-06-05 15:34:53.183039979,M006,temp,66.99,info
19885,2024-06-05 15:34:57.835166179,M017,current,12.72,critical
19886,2024-06-05 15:35:59.601007594,M005,vibration,2.24,info
19887,2024-06-05 15:36:10.757349873,M022,vibration,2.78,info
19888,2024-06-05 15:36:17.422961855,M006,vibration,2.49,info
19889,2024-06-05 15:37:27.682842613,M008,temp,71.13,info
19890,2024-06-05 15:37:36.642278289,M005,temp,60.78,info
19891,2024-06-05 15:38:20.024468673,M001,vibration,2.84,info
19892,2024-06-05 15:38:21.800159129,M020,vibration,2.9,info
19893,2024-06-05 15:38:41.167550116,M017,vibration,2.95,info
19894,2024-06-05 15:38:42.117544938,M011,vibration,2.79,info
19895,2024-06-05 15:38:46.229997495,M019,temp,67.98,info
19896,2024-06-05 15:38:52.434241418,M022,temp,70.52,info
19897,2024-06-05 15:39:04.546919646,M005,temp,54.46,info
19898,2024-06-05 15:39:10.951749145,M012,temp,68.93,info
19899,2024-06-05 15:39:34.903549287,M003,temp,62.16,info
19900,2024-06-05 15:40:19.666927698,M013,temp,70.37,info
19901,2024-06-05 15:40:42.328618747,M022,temp,85.24,critical
19902,2024-06-05 15:40:50.785415051,M001,pressure,7.45,warning
19903,2024-06-05 15:40:52.008586473,M002,current,30.59,info
19904,2024-06-05 15:41:15.929188727,M016,temp,65.2,info
19905,2024-06-05 15:41:25.098260098,M020,pressure,6.0,info
19906,2024-06-05 15:42:12.021518063,M007,current,31.3,info
19907,2024-06-05 15:42:36.619683845,M013,vibration,2.93,info
19908,2024-06-05 15:42:52.458034888,M016,current,19.85,warning
19909,2024-06-05 15:44:47.373283791,M010,temp,66.19,info
19910,2024-06-05 15:44:47.701052143,M004,current,30.16,info
19911,2024-06-05 15:45:29.318549049,M020,pressure,5.69,info
19912,2024-06-05 15:45:33.942803588,M018,current,23.42,info
19913,2024-06-05 15:45:45.860042232,M011,vibration,1.97,info
19914,2024-06-05 15:45:48.421724261,M023,temp,72.3,info
19915,2024-06-05 15:45:52.828517040,M022,pressure,6.68,info
19916,2024-06-05 15:46:34.372733484,M021,current,28.96,info
19917,2024-06-05 15:46:39.701891112,M022,vibration,2.69,info
19918,2024-06-05 15:47:05.892748905,M023,pressure,6.44,info
19919,2024-06-05 15:47:12.162339838,M001,vibration,2.13,info
19920,2024-06-05 15:47:15.993451073,M019,vibration,4.14,warning
19921,2024-06-05 15:47:23.719410330,M005,temp,69.86,info
19922,2024-06-05 15:47:29.184004724,M009,pressure,7.85,warning
19923,2024-06-05 15:47:33.755899053,M017,pressure,6.73,info
19924,2024-06-05 15:47:51.400176155,M021,temp,70.66,info
19925,2024-06-05 15:48:56.065173941,M018,current,24.86,info
19926,2024-06-05 15:49:17.712665557,M005,pressure,6.62,info
19927,2024-06-05 15:49:19.367974353,M017,temp,57.48,info
19928,2024-06-05 15:49:27.429703497,M008,vibration,2.82,info
19929,2024-06-05 15:49:32.918672575,M011,temp,62.81,info
19930,2024-06-05 15:49:41.896399322,M021,vibration,1.79,info
19931,2024-06-05 15:50:53.398826874,M008,current,28.67,info
19932,2024-06-05 15:51:49.895178031,M004,pressure,6.16,info
19933,2024-06-05 15:52:11.683019085,M018,current,37.69,warning
19934,2024-06-05 15:52:15.979923498,M020,temp,58.76,info
19935,2024-06-05 15:52:22.900586831,M007,vibration,3.35,info
19936,2024-06-05 15:52:34.287882537,M013,current,25.97,info
19937,2024-06-05 15:52:50.826857102,M011,temp,73.58,info
19938,2024-06-05 15:52:55.311743123,M003,pressure,7.01,info
19939,2024-06-05 15:53:17.189799200,M006,temp,57.46,info
19940,2024-06-05 15:53:38.811626632,M015,temp,59.59,info
19941,2024-06-05 15:54:10.326808180,M011,vibration,1.52,info
19942,2024-06-05 15:54:12.599227515,M019,pressure,5.78,info
19943,2024-06-05 15:55:28.769238776,M003,temp,51.84,warning
19944,2024-06-05 15:56:05.692275389,M019,pressure,6.35,info
19945,2024-06-05 15:56:08.214293611,M023,current,29.24,info
19946,2024-06-05 15:56:23.449574379,M021,pressure,6.47,info
19947,2024-06-05 15:56:24.215794017,M007,temp,65.58,info
19948,2024-06-05 15:56:41.480279431,M011,vibration,2.92,info
19949,2024-06-05 15:56:44.729058979,M024,current,23.32,info
19950,2024-06-05 15:57:23.798316869,M002,pressure,6.43,info
19951,2024-06-05 15:58:26.124679363,M016,vibration,1.29,info
19952,2024-06-05 15:58:29.412337659,M013,vibration,1.74,info
19953,2024-06-05 15:58:53.359120932,M018,pressure,5.8,info
19954,2024-06-05 15:59:03.381239076,M002,vibration,4.85,warning
19955,2024-06-05 15:59:24.921113378,M019,pressure,6.67,info
19956,2024-06-05 15:59:35.760825700,M003,pressure,6.21,info
19957,2024-06-05 16:00:06.573783660,M020,current,31.86,info
19958,2024-06-05 16:00:39.690087402,M017,pressure,5.66,info
19959,2024-06-05 16:01:19.800269038,M013,temp,65.61,info
19960,2024-06-05 16:02:41.764646012,M012,vibration,4.17,warning
19961,2024-06-05 16:02:44.076913824,M019,temp,71.49,info
19962,2024-06-05 16:03:04.678089658,M019,pressure,6.19,info
19963,2024-06-05 16:03:57.466874429,M001,vibration,1.37,info
19964,2024-06-05 16:04:11.917624477,M020,current,32.92,info
19965,2024-06-05 16:04:40.666403783,M018,vibration,2.04,info
19966,2024-06-05 16:04:52.296991663,M014,temp,58.98,info
19967,2024-06-05 16:05:38.576051584,M022,temp,54.3,info
19968,2024-06-05 16:06:02.130566109,M008,temp,73.78,info
19969,2024-06-05 16:06:08.842697839,M021,pressure,7.53,warning
19970,2024-06-05 16:06:17.551566199,M023,vibration,4.14,warning
19971,2024-06-05 16:06:33.028266993,M023,vibration,1.44,info
19972,2024-06-05 16:06:46.706599642,M001,vibration,3.06,info
19973,2024-06-05 16:07:16.514500333,M017,temp,56.8,info
19974,2024-06-05 16:07:55.321225907,M009,vibration,3.69,info
19975,2024-06-05 16:08:59.064389242,M009,current,18.66,warning
19976,2024-06-05 16:09:07.634166554,M002,current,29.68,info
19977,2024-06-05 16:10:05.950521724,M020,pressure,8.09,critical
19978,2024-06-05 16:11:11.072989510,M009,pressure,6.13,info
19979,2024-06-05 16:11:40.021317411,M013,vibration,3.21,info
19980,2024-06-05 16:11:41.005056556,M003,vibration,3.7,info
19981,2024-06-05 16:12:14.573734915,M021,current,39.3,warning
19982,2024-06-05 16:12:19.442802976,M022,temp,53.79,info
19983,2024-06-05 16:12:33.695157191,M021,vibration,2.25,info
19984,2024-06-05 16:12:57.912253624,M011,pressure,4.72,warning
19985,2024-06-05 16:13:37.290666897,M010,pressure,6.5,info
19986,2024-06-05 16:13:42.849884932,M019,temp,68.14,info
19987,2024-06-05 16:15:27.730238447,M012,current,30.68,info
19988,2024-06-05 16:15:30.265905073,M001,temp,59.78,info
19989,2024-06-05 16:15:46.262501041,M007,temp,60.44,info
19990,2024-06-05 16:15:46.456142182,M012,current,30.84,info
19991,2024-06-05 16:16:01.814077063,M008,temp,80.93,warning
19992,2024-06-05 16:16:04.131602578,M018,current,33.8,info
19993,2024-06-05 16:16:06.345171546,M016,pressure,5.28,info
19994,2024-06-05 16:16:12.838749993,M004,vibration,1.32,info
19995,2024-06-05 16:16:27.918499368,M019,pressure,5.84,info
19996,2024-06-05 16:16:53.606770909,M009,pressure,5.18,info
19997,2024-06-05 16:17:20.366742675,M010,current,41.21,warning
19998,2024-06-05 16:17:37.401179111,M022,temp,59.77,info
19999,2024-06-05 16:17:56.199567590,M009,vibration,2.71,info
20000,2024-06-05 16:18:03.491859524,M017,current,20.12,warning
20001,2024-06-05 16:18:41.520070628,M018,temp,60.51,info
20002,2024-06-05 16:19:25.409226613,M013,current,35.74,info
20003,2024-06-05 16:19:26.708311969,M022,temp,70.35,info
20004,2024-06-05 16:19:49.334151426,M010,vibration,1.86,info
20005,2024-06-05 16:20:10.795800120,M005,temp,54.18,info
20006,2024-06-05 16:20:24.016572168,M023,vibration,2.09,info
20007,2024-06-05 16:20:42.713745199,M021,vibration,2.86,info
20008,2024-06-05 16:20:44.851537674,M005,pressure,6.47,info
20009,2024-06-05 16:20:58.460398642,M024,temp,57.95,info
