machine_id,temp_bearing,temp_motor,temp_gearbox,oil_temp,temp_ambient,vibration_x,vibration_y,vibration_z,acoustic_db,rpm,spindle_speed,feed_rate,torque,power_kw,current_a,current_b,current_c,load_pct,pressure_in,pressure_out,coolant_flow,oil_level,voltage,humidity,condition
MX1033,77.23,81.19,70.81,63.72,28.98,3.61,3.39,3.02,87.49,2499.46,8624.16,337.44,171.1,111.35,29.93,32.37,32.06,93.39,95.61,74.97,37.67,79.29,414.63,44.68,Warning
MX1034,69.66,77.5,65.22,58.19,26.45,2.19,2.09,1.89,77.71,2391.3,7402.54,363.23,128.76,97.98,28.38,28.71,26.01,84.68,93.27,67.23,34.23,84.19,415.11,45.01,Normal
MX1035,59.61,61.08,53.94,52.64,26.66,1.56,1.39,1.17,74.55,1515.31,4678.41,209.45,99.53,50.28,16.9,19.2,16.96,49.9,79.54,44.03,28.57,82.47,415.07,44.96,Normal
MX1036,46.49,48.86,45.7,45.22,28.52,1.29,1.22,1.37,69.73,1251.26,3798.29,193.39,79.46,41.21,12.72,13.25,14.92,42.1,60.21,50.15,17.6,83.28,415.16,45.14,Normal
MX1037,56.1,56.42,53.01,46.06,27.94,1.34,0.92,0.89,69.9,1326.61,3552.78,160.77,76.77,45.37,16.44,12.62,15.57,54.59,69.34,49.3,22.35,84.82,414.81,45.61,Normal
MX1038,59.94,70.49,61.13,57.32,27.63,1.25,1.13,1.14,69.76,1534.53,5147.53,233.71,90.32,61.17,16.81,20.55,17.01,53.38,73.18,52.64,30.71,80.39,414.57,44.98,Normal
MX1039,58.66,62.03,51.78,49.9,25.61,1.46,1.18,1.05,76.02,1667.06,6234.48,232.67,130.91,75.51,19.5,20.81,21.75,67.22,83.15,57.39,29.81,87.32,415.2,44.94,Normal
MX1040,69.81,75.3,66.66,57.94,26.21,2.08,2.12,1.49,78.68,2094.03,7146.24,289.79,126.68,87.72,22.84,24.03,23.06,64.64,80.95,67.19,32.16,74.08,415.14,45.18,Normal
MX1041,56.86,55.17,54.45,50.92,29.84,1.04,1.03,1.08,68.06,1333.82,3165.24,153.91,85.18,41.63,15.02,11.13,15.16,41.48,61.55,45.83,26.05,76.4,414.77,44.87,Normal
MX1042,66.67,68.66,58.59,59.0,27.39,2.31,1.98,1.88,77.29,1893.08,6560.16,258.65,117.51,77.36,22.86,21.1,23.93,60.74,82.72,60.3,29.86,74.14,414.86,45.04,Warning
MX1043,63.73,66.75,54.38,54.9,26.69,1.09,0.78,0.83,72.03,1638.9,5559.83,211.69,100.99,70.05,18.13,16.93,19.06,58.23,75.71,53.79,26.44,84.15,415.32,45.11,Normal
MX1044,72.06,73.22,62.95,59.01,27.87,2.68,1.89,1.79,81.14,1751.26,6090.62,273.66,126.97,79.57,24.04,22.25,23.86,63.33,88.99,59.62,32.13,85.59,414.96,45.04,Normal
MX1045,67.07,73.97,62.79,62.71,30.9,3.0,2.4,2.41,83.84,1973.39,6977.1,273.46,131.73,82.87,23.04,19.95,23.14,72.22,82.62,67.84,31.36,79.29,415.06,45.32,Normal
MX1046,76.75,76.88,67.86,62.66,30.37,2.57,2.29,1.96,83.41,1705.42,6724.54,233.82,140.07,83.44,26.62,24.06,22.97,68.8,85.7,65.33,32.83,78.88,415.16,45.05,Warning
MX1047,59.74,61.95,55.42,52.55,28.71,2.24,2.29,1.96,78.85,2073.72,7166.55,293.41,130.14,81.64,21.74,20.01,25.22,63.12,80.21,61.02,27.52,83.16,414.89,44.97,Normal
MX1048,63.21,70.39,60.7,58.21,27.05,2.36,2.27,2.22,77.62,1787.39,6123.01,227.61,125.03,72.45,22.35,23.45,19.67,61.63,82.47,57.11,33.19,73.88,414.41,44.68,Normal
MX1049,70.94,76.22,66.08,59.17,29.68,2.17,1.96,1.58,78.57,1874.78,6099.97,235.81,130.49,78.28,26.4,22.58,21.09,77.8,80.98,62.85,26.99,77.45,414.86,45.07,Warning
MX1050,62.11,62.01,59.16,54.94,29.1,2.34,2.09,1.63,78.84,1583.09,4971.65,251.79,92.47,71.07,20.26,17.55,21.03,56.18,79.01,51.8,25.43,80.13,415.19,45.09,Normal
MX1051,70.09,72.88,64.52,58.73,27.96,2.74,2.37,1.94,76.42,1859.37,7358.43,282.24,145.2,87.81,25.82,23.81,27.23,72.06,87.03,61.42,31.83,80.54,414.56,44.89,Normal
MX1052,53.94,59.77,50.37,51.36,26.58,2.14,1.49,1.79,72.85,1848.37,5970.89,245.31,102.86,54.78,18.59,18.05,18.33,52.81,73.46,52.15,23.32,84.88,414.85,44.6,Normal
MX1053,59.86,61.77,55.16,49.46,28.07,0.81,0.18,0.55,64.69,973.84,2270.94,170.56,61.39,23.18,10.35,10.79,12.81,33.84,56.46,44.92,18.55,74.75,414.66,44.87,Normal
MX1054,70.62,74.06,67.97,61.53,29.03,2.76,2.51,1.67,79.89,2047.01,6917.98,289.87,124.17,79.23,26.95,26.27,23.96,78.1,83.19,62.08,34.74,84.78,414.16,45.26,Warning
MX1055,69.0,69.77,58.91,58.21,26.87,2.56,2.22,1.98,79.41,1762.76,6147.93,236.52,123.18,76.48,22.2,23.46,19.47,60.22,81.18,59.78,32.23,78.61,414.65,45.23,Normal
MX1056,59.86,68.63,55.81,53.71,24.8,1.61,1.03,1.0,72.22,1822.04,6263.2,237.11,123.88,79.81,22.37,17.9,23.19,66.93,80.16,59.86,28.74,81.75,415.07,45.0,Normal
MX1057,61.91,66.03,55.08,54.31,30.16,1.5,1.48,1.28,75.31,1559.41,4638.05,239.56,97.85,62.57,18.55,20.24,20.62,64.2,71.9,56.64,25.74,87.34,414.99,45.2,Normal
MX1058,63.64,66.9,59.32,60.73,28.93,1.73,2.2,1.71,76.43,1810.63,5325.12,261.49,122.16,76.28,22.68,23.63,21.0,64.78,77.3,57.5,29.99,88.34,415.42,45.09,Normal
MX1059,74.89,80.71,69.32,63.16,27.69,2.98,2.5,2.12,83.71,1909.41,7555.42,291.38,135.47,90.67,23.65,25.66,26.9,72.22,79.6,58.29,35.78,81.38,414.8,45.31,Warning
MX1060,81.72,85.9,72.78,64.99,29.24,2.64,3.03,2.48,84.98,2059.68,6734.12,274.74,128.66,78.79,25.46,23.28,24.8,69.44,90.37,64.83,34.95,77.02,414.76,45.14,Warning
MX1061,62.72,65.96,62.82,56.5,29.0,2.24,2.14,1.84,77.03,1637.56,5658.22,201.4,105.02,58.66,19.65,20.79,20.11,58.66,76.46,55.38,26.98,84.41,414.9,44.97,Normal
MX1062,55.84,54.7,52.24,53.45,28.65,1.35,1.0,0.82,69.61,1010.27,3362.68,151.45,77.13,44.72,13.84,11.43,11.43,37.93,70.75,46.82,19.19,85.51,414.95,44.95,Normal
MX1063,68.23,75.08,67.65,61.06,28.01,3.03,2.42,2.01,83.58,2315.56,8173.51,321.48,157.49,105.6,28.37,30.61,30.32,95.61,96.74,69.91,34.0,81.45,414.79,44.72,Warning
MX1064,58.04,58.68,57.05,49.45,26.83,2.0,1.65,1.75,80.06,1339.34,3739.8,199.13,76.52,48.05,15.0,15.31,16.93,42.3,66.65,52.54,27.58,79.38,415.3,45.22,Normal
MX1065,59.05,57.06,50.82,50.81,26.93,2.52,2.44,1.95,78.9,1838.81,5827.93,234.46,118.13,57.23,17.96,20.24,18.04,61.04,69.52,57.08,29.94,80.23,415.12,45.16,Normal
MX1066,60.89,66.41,60.6,53.79,28.32,2.33,1.76,1.6,77.21,2006.0,6350.23,285.68,131.48,81.9,23.03,24.32,23.08,71.84,75.98,63.04,26.81,79.01,415.45,45.36,Normal
MX1067,68.09,72.05,67.68,59.45,25.22,2.97,2.64,1.94,81.25,2155.11,7183.22,299.18,145.68,95.05,22.97,25.02,23.21,70.97,79.03,66.91,34.55,76.52,414.84,44.83,Warning
MX1068,60.18,61.34,57.54,52.31,29.49,2.29,2.29,1.74,78.77,1978.39,6349.4,250.54,133.33,75.0,23.34,24.21,23.2,72.99,84.65,59.34,28.31,82.56,415.19,44.8,Warning
MX1069,62.37,67.26,60.84,58.52,27.24,2.14,1.95,1.42,76.6,1849.9,6595.7,265.87,118.13,77.36,22.06,22.44,21.13,74.14,71.88,62.73,31.54,73.91,415.24,45.18,Warning
MX1070,70.96,82.35,65.21,61.92,28.94,1.93,1.93,1.74,79.54,2080.49,7694.23,295.44,127.22,91.41,26.86,25.83,27.71,80.19,77.31,62.33,35.56,87.74,414.87,44.9,Warning
MX1071,61.19,61.56,55.96,56.14,26.87,1.42,1.4,1.17,77.81,1752.8,5785.79,255.26,113.44,75.25,20.74,22.3,20.66,70.01,78.14,56.12,26.96,83.18,415.12,45.12,Normal
MX1072,77.41,87.87,72.73,67.32,28.34,3.78,3.7,3.01,87.98,2889.37,10925.19,454.73,202.69,125.28,39.0,39.22,34.85,113.19,105.41,79.9,42.17,80.41,414.96,45.0,Failure
MX1073,70.99,71.94,68.93,62.17,28.44,2.28,1.97,2.05,78.51,1647.65,4234.41,195.15,105.03,70.33,20.5,20.34,16.34,53.24,80.1,54.22,29.07,75.18,414.99,44.8,Warning
MX1074,73.95,73.44,65.35,61.69,27.73,2.41,2.27,1.97,78.79,1869.15,6587.96,263.68,125.35,89.49,26.22,25.52,23.38,71.8,88.13,62.64,30.49,73.77,415.47,45.22,Failure
MX1075,70.86,73.14,65.95,59.33,28.28,2.17,2.26,1.84,77.47,1767.88,6188.48,198.67,99.3,64.53,22.24,23.63,20.47,58.99,82.71,62.5,34.17,81.4,414.47,45.41,Warning
MX1076,66.3,69.08,62.09,58.9,26.84,3.16,2.82,2.85,85.96,1796.09,5898.65,237.15,125.25,80.71,22.98,21.88,20.18,61.69,91.08,64.15,30.72,73.84,414.56,45.24,Normal
MX1077,64.63,67.58,60.52,54.36,28.85,1.82,1.84,1.79,76.57,1770.11,6313.74,253.25,116.02,67.11,22.52,20.12,21.76,70.38,82.6,62.55,34.07,85.83,415.11,44.95,Normal
MX1078,71.44,75.16,62.85,62.27,27.66,2.92,2.19,1.8,78.24,2298.88,8540.05,350.01,145.82,96.84,29.5,24.97,28.27,83.98,84.21,65.61,34.06,77.84,415.27,44.96,Normal
MX1079,60.72,60.22,53.69,54.42,28.29,1.39,1.22,1.2,74.17,1410.0,4521.82,199.88,105.67,62.93,15.95,14.25,16.11,59.13,69.35,50.49,29.19,83.01,414.88,44.91,Normal
MX1080,62.5,67.41,53.96,55.44,26.61,1.88,1.68,1.77,70.52,1561.1,4157.85,210.34,90.61,61.34,16.99,16.18,20.45,56.61,76.76,56.12,27.33,77.75,415.0,45.13,Warning
MX1081,66.81,73.12,61.32,56.48,29.02,2.37,2.58,1.97,81.39,2043.44,7137.68,312.22,134.25,91.72,25.79,24.77,25.83,75.55,87.41,61.43,32.02,81.17,414.48,44.85,Warning
MX1082,68.6,74.45,65.78,60.54,28.68,2.89,2.89,1.9,81.44,2018.96,7887.75,299.65,143.7,88.44,25.35,22.33,24.78,83.37,91.07,67.28,36.01,80.95,414.85,44.96,Normal
MX1083,83.83,87.74,72.81,66.42,29.85,3.54,3.21,2.63,88.19,2744.25,9685.15,372.34,172.53,126.42,30.52,35.98,33.24,96.73,101.09,76.15,36.44,81.52,414.51,44.79,Failure
MX1084,66.61,72.54,67.39,58.27,27.26,2.61,2.32,1.82,77.3,2162.32,7049.47,297.34,135.25,91.71,27.15,26.81,25.42,80.67,93.38,65.27,36.4,79.42,415.36,44.68,Normal
MX1085,61.53,69.5,62.17,53.98,27.85,2.18,1.82,1.42,72.84,1890.78,6405.72,245.97,129.5,83.77,21.5,23.37,21.52,66.43,71.73,57.76,23.13,84.05,414.29,45.17,Normal
MX1086,68.67,72.04,62.19,60.52,28.76,1.5,1.41,1.31,71.52,1576.69,5022.93,245.1,120.05,74.11,20.32,19.82,18.88,59.79,75.13,52.74,29.41,83.95,415.32,44.84,Warning
MX1087,62.45,67.18,57.24,56.77,29.18,2.55,2.9,2.55,81.96,1994.32,6890.84,263.01,131.03,81.04,26.21,25.47,22.25,73.74,74.19,64.16,27.69,78.21,415.27,44.54,Normal
MX1088,67.19,73.12,62.7,57.89,27.77,3.17,3.14,2.78,86.09,1894.14,7193.49,258.48,128.41,78.72,21.93,20.67,23.63,64.77,87.12,52.84,34.63,77.67,414.57,44.97,Normal
MX1089,68.46,70.44,64.79,57.2,28.84,1.78,1.62,1.91,71.34,1300.96,3939.71,205.57,80.53,57.09,15.33,15.37,16.2,49.11,79.14,53.9,33.59,75.72,415.17,45.1,Normal
MX1090,66.89,68.01,55.14,56.76,28.03,1.1,1.15,1.15,73.04,1754.66,4735.05,250.46,115.15,62.65,19.24,19.39,20.12,66.45,74.65,53.37,30.58,80.41,415.26,44.89,Normal
MX1091,67.3,73.09,63.72,62.42,27.47,1.99,1.39,1.4,78.73,1617.3,5756.39,239.0,121.95,74.91,22.19,22.28,20.88,58.94,75.89,56.48,33.46,80.67,414.85,45.05,Normal
MX1092,70.37,75.52,64.67,60.76,26.07,1.78,1.95,1.68,75.06,1636.54,6146.8,210.31,122.36,77.12,21.8,21.07,20.48,60.5,71.5,59.05,31.41,74.15,415.29,45.02,Warning
MX1093,64.31,65.04,60.85,58.5,26.01,1.88,1.25,1.15,71.42,1614.2,4818.36,188.92,115.52,65.06,20.11,18.83,20.8,59.84,77.73,58.24,27.92,78.05,414.64,44.78,Warning
MX1094,71.87,75.49,63.73,62.34,29.42,2.98,2.44,2.46,81.8,2470.93,8486.19,353.78,165.99,107.04,29.83,31.33,27.24,94.2,89.85,70.12,35.09,84.17,415.13,44.9,Failure
MX1095,61.35,65.4,59.21,55.5,25.33,2.06,1.94,1.55,79.22,1860.62,6789.98,250.58,127.73,78.1,24.39,23.23,24.92,74.15,75.65,55.19,28.17,85.58,414.88,45.08,Normal
MX1096,61.08,75.16,62.5,58.58,27.72,2.31,2.14,1.88,78.21,1925.51,7265.55,337.52,138.17,99.53,23.01,26.51,25.57,79.89,84.35,67.51,35.45,82.65,414.81,44.89,Normal
MX1097,66.38,68.1,62.46,56.4,25.98,2.68,2.49,2.12,80.6,1612.15,5859.24,221.74,124.73,62.37,17.39,20.97,21.54,54.66,78.13,64.56,25.84,79.32,414.17,44.73,Normal
MX1098,69.86,69.16,64.36,63.67,28.02,1.97,1.8,1.98,77.81,1478.13,4789.19,199.84,95.23,67.49,18.39,22.04,21.62,52.18,78.01,52.55,34.12,76.67,414.63,45.14,Warning
MX1099,76.01,75.23,71.68,64.61,27.66,2.59,2.19,2.15,81.31,1849.79,6271.65,218.69,128.14,80.94,22.15,22.86,24.46,63.92,85.49,63.12,34.68,73.97,414.71,45.02,Failure
MX1100,65.48,74.38,62.94,57.56,29.25,2.48,2.03,2.02,79.11,1929.79,6086.02,277.16,112.7,74.44,21.46,24.33,25.8,64.57,80.25,60.05,34.29,80.79,415.41,45.15,Normal
MX1101,62.01,62.45,55.17,54.82,27.81,1.4,1.44,1.5,73.04,1389.04,5690.08,217.3,105.96,59.44,20.33,20.31,18.23,57.21,73.33,52.06,27.63,78.02,414.54,44.89,Normal
MX1102,77.28,83.78,77.98,65.89,28.37,2.06,2.08,2.07,74.59,1808.0,6052.95,252.82,115.85,73.29,24.94,22.34,24.38,64.72,85.67,60.6,36.15,79.95,414.74,45.07,Warning
MX1103,69.42,72.33,66.06,60.69,29.03,2.22,2.08,1.94,79.8,2046.32,8216.43,287.39,140.11,89.91,28.67,27.93,27.37,76.38,84.02,59.62,34.83,76.37,415.45,44.87,Warning
MX1104,74.75,82.78,68.2,63.48,28.16,2.5,2.31,2.04,81.74,1971.01,6874.79,289.97,129.08,88.92,20.48,24.02,25.89,73.63,89.61,64.29,32.16,82.1,414.9,45.08,Warning
MX1105,51.78,53.52,48.83,50.36,27.85,1.11,1.17,1.03,69.51,1252.91,3207.29,181.91,67.27,46.88,12.66,13.15,13.31,44.14,72.71,45.23,25.07,80.2,414.49,45.0,Normal
MX1106,63.24,63.38,63.61,57.64,26.82,2.19,1.73,1.54,76.78,1696.89,5774.24,221.93,109.2,66.97,19.13,21.28,18.43,54.49,76.12,55.04,33.09,78.27,414.84,45.01,Normal
MX1107,72.8,73.27,64.95,56.56,25.96,2.28,2.01,1.91,77.5,1582.9,5287.94,245.63,100.34,62.76,21.05,20.21,21.89,60.22,78.62,56.16,29.84,78.3,415.12,44.8,Normal
MX1108,66.39,69.92,64.51,60.53,28.28,3.11,2.82,2.57,79.23,2017.01,6472.07,255.41,141.65,74.77,23.97,25.26,24.02,73.54,75.29,64.44,30.23,72.86,414.98,44.68,Warning
MX1109,55.41,55.91,52.19,50.91,26.7,1.61,1.35,1.12,71.81,1259.74,3591.08,168.53,90.33,49.95,16.02,14.49,14.54,41.87,68.76,47.16,24.0,80.98,415.27,45.02,Normal
MX1110,66.49,68.41,62.77,61.04,30.67,2.51,2.48,2.37,77.54,1929.83,6068.72,259.92,115.83,82.94,24.84,20.68,18.74,63.4,79.8,65.6,27.7,83.57,414.53,45.19,Warning
MX1111,68.98,67.43,59.87,55.27,28.04,2.19,1.93,1.62,72.94,1820.73,6878.17,254.0,121.44,87.84,23.67,27.39,22.97,75.34,84.95,59.24,31.22,83.17,414.9,45.05,Warning
MX1112,59.44,61.22,53.96,53.98,26.14,1.5,1.61,1.36,72.68,1756.72,5647.85,243.45,110.72,73.5,18.75,19.07,19.72,62.27,73.67,56.64,27.56,90.11,414.1,44.82,Normal
MX1113,59.24,66.5,59.9,49.09,27.24,2.28,1.81,1.51,77.6,1409.24,4751.04,193.67,100.99,56.81,15.98,17.42,14.75,44.77,74.16,49.92,26.82,81.45,415.23,45.18,Normal
MX1114,68.57,69.58,65.95,60.8,30.06,1.99,2.1,1.94,76.21,1790.21,4409.33,206.2,119.6,68.94,22.72,19.57,20.03,53.39,81.71,56.87,32.09,80.54,414.58,44.8,Warning
MX1115,65.21,73.21,60.03,57.8,27.92,1.57,1.27,0.97,72.2,1502.71,5952.1,245.17,138.25,77.26,20.22,21.9,21.94,59.97,77.65,55.68,30.35,73.08,415.08,45.05,Normal
MX1116,63.3,73.94,58.1,57.47,27.56,2.39,2.03,2.14,72.74,1926.72,6847.91,266.49,117.69,79.74,23.31,21.29,21.34,71.2,79.63,58.36,29.3,83.49,415.31,45.31,Normal
MX1117,75.91,81.72,66.15,58.68,28.62,2.25,2.4,1.76,78.21,2127.56,7072.24,303.98,141.8,82.2,23.96,25.93,28.48,86.12,84.18,68.18,37.1,80.39,414.78,45.28,Normal
MX1118,65.03,74.28,63.17,60.47,28.7,2.02,1.72,1.92,77.34,1681.44,6051.34,239.31,112.41,72.34,19.82,23.38,21.44,68.91,79.03,60.4,34.87,79.25,414.86,44.95,Normal
MX1119,57.46,62.31,53.66,49.19,26.78,1.41,1.21,1.55,69.53,1292.46,3410.68,169.25,74.26,55.12,14.48,16.37,15.65,45.11,66.85,51.15,20.72,85.67,415.1,44.8,Normal
MX1120,71.06,76.06,69.6,60.57,26.18,3.51,3.33,2.82,89.48,2557.95,8630.24,339.91,169.09,103.82,29.98,28.78,28.5,84.72,90.92,69.97,33.82,72.27,415.25,44.7,Failure
MX1121,60.59,62.68,59.46,54.0,25.84,2.56,2.47,2.06,79.53,1974.43,6927.76,290.84,132.03,74.29,23.69,24.82,24.11,72.53,82.91,55.91,28.55,79.72,415.29,44.94,Normal
MX1122,80.69,84.97,78.38,68.64,29.8,2.9,2.82,2.84,82.46,2100.46,7448.2,319.3,139.48,99.09,26.42,26.98,29.19,79.82,91.27,66.68,30.82,77.73,415.15,44.61,Failure
MX1123,64.76,66.89,57.84,56.53,31.15,2.87,2.55,2.01,80.36,1969.04,6817.49,287.32,118.09,81.47,23.27,24.28,22.15,61.74,83.69,72.47,28.78,79.68,414.98,44.73,Normal
MX1124,57.01,53.42,51.07,50.8,27.9,0.93,0.68,0.74,66.34,1387.03,3645.32,165.6,87.02,43.31,13.11,14.38,14.61,46.36,64.61,46.19,19.17,82.08,415.71,44.84,Normal
MX1125,71.44,72.21,59.28,58.37,29.36,2.25,2.05,1.65,73.98,1620.08,5897.05,233.3,126.5,75.89,24.51,23.7,22.94,52.57,81.45,58.49,31.48,70.23,415.26,45.15,Warning
MX1126,77.22,80.58,67.67,64.91,29.68,2.97,2.27,2.1,82.4,2204.1,7441.75,247.8,132.84,94.59,25.49,25.02,22.99,74.49,84.93,62.68,35.73,79.11,415.53,45.03,Warning
MX1127,77.31,81.61,73.12,64.17,28.7,3.86,3.6,2.97,89.19,2364.74,7820.36,349.0,178.39,99.85,29.58,28.96,29.25,88.04,96.78,70.32,34.73,76.03,415.13,45.02,Failure
MX1128,72.62,71.07,62.71,62.69,26.12,2.45,2.37,2.24,78.71,1857.94,5989.76,263.3,130.71,80.03,25.8,21.67,22.26,64.65,88.76,60.9,33.34,74.23,414.85,44.88,Failure
MX1129,54.49,54.39,50.01,48.45,26.78,0.65,0.74,1.05,69.39,683.28,1503.47,56.13,47.52,14.35,7.05,7.72,6.91,13.57,56.38,43.69,16.45,78.83,415.08,44.77,Normal
MX1130,65.5,68.46,59.71,56.04,27.71,2.6,2.68,2.12,79.17,1813.47,5498.51,257.51,131.67,71.2,18.41,22.18,20.69,64.64,79.33,58.62,26.72,82.72,415.19,44.95,Warning
MX1131,69.56,80.21,70.7,63.55,29.27,1.79,1.54,1.23,76.32,1786.58,6503.52,252.71,100.05,77.97,22.43,22.48,24.81,73.93,76.32,63.71,35.84,85.45,415.42,44.81,Normal
MX1132,68.01,71.91,65.85,59.88,27.91,1.98,1.75,1.5,80.38,2249.01,7464.91,304.64,146.39,97.84,26.8,27.31,25.29,79.69,89.3,67.75,35.48,79.22,414.8,44.74,Normal
MX1133,68.76,73.46,61.8,63.8,28.39,1.69,1.07,1.59,74.61,1834.58,6364.13,269.55,125.82,86.34,25.08,23.25,21.94,73.62,77.12,67.33,35.33,83.21,415.4,44.95,Warning
MX1134,75.67,83.62,74.15,65.32,28.6,3.71,3.7,2.87,92.21,2793.43,10303.77,409.45,191.77,133.68,34.24,35.31,35.74,105.42,96.53,74.62,36.0,80.15,414.75,45.03,Failure
MX1135,79.82,83.48,73.35,68.16,28.6,2.41,2.5,2.05,81.41,2298.31,8216.15,326.42,151.62,117.05,30.6,29.99,30.01,89.54,96.43,71.02,34.6,78.31,414.77,44.86,Warning
MX1136,66.99,69.05,63.63,57.11,27.33,2.57,2.58,2.28,84.29,2262.55,8612.72,315.76,147.45,108.1,28.79,25.29,24.63,82.2,87.68,69.97,30.03,82.39,414.86,44.81,Warning
MX1137,65.55,70.38,61.66,60.4,27.26,3.29,3.04,2.66,85.64,2194.14,7588.26,276.13,153.8,98.39,26.3,28.4,27.45,79.43,90.66,63.36,33.77,81.04,415.36,44.83,Warning
MX1138,64.39,65.71,62.68,59.95,27.67,1.79,1.47,1.63,77.24,1441.14,3623.52,172.74,95.62,58.37,16.82,19.12,17.13,40.69,70.07,58.2,20.34,76.99,415.14,45.12,Normal
MX1139,73.25,80.62,71.41,65.88,28.81,2.97,2.92,2.31,82.84,2156.05,7521.57,310.02,150.49,87.75,28.63,26.45,27.2,87.18,95.3,67.5,32.07,84.76,415.2,44.87,Failure
MX1140,78.91,87.99,73.96,64.57,29.74,1.95,1.87,1.66,77.68,1940.97,6826.58,307.14,123.42,89.21,24.34,26.22,21.62,75.89,84.29,65.05,35.06,72.64,414.79,45.19,Failure
MX1141,68.51,65.74,57.89,55.64,29.1,2.25,1.95,1.82,76.69,1620.05,5199.07,192.29,112.36,67.78,20.21,18.73,19.53,59.39,74.72,56.5,28.77,80.3,415.39,44.92,Normal
MX1142,71.18,71.41,58.18,56.06,28.45,2.37,1.87,1.85,78.75,1962.94,6301.58,281.17,122.99,87.87,25.66,27.08,23.3,73.86,90.09,64.59,33.09,83.35,415.17,44.93,Warning
MX1143,67.73,70.17,66.08,61.28,29.47,2.67,2.37,1.93,79.95,1880.61,6739.48,239.26,140.31,90.18,23.21,24.74,25.42,73.12,83.2,65.24,25.42,84.36,415.05,44.97,Warning
MX1144,62.19,59.31,56.21,55.56,29.05,1.67,1.7,1.21,75.61,1540.08,4674.66,247.22,111.05,69.94,17.34,21.15,17.61,54.71,76.54,56.46,25.28,83.66,414.93,44.88,Normal
MX1145,64.71,66.42,56.39,55.58,26.66,2.34,2.06,1.9,77.12,1751.33,5904.18,257.54,104.07,78.68,20.99,20.54,21.02,65.67,78.53,62.21,28.5,78.28,415.13,44.99,Normal
MX1146,64.51,69.21,60.37,56.68,28.0,2.19,2.25,2.15,81.27,1821.63,5630.41,218.95,113.13,75.79,17.65,23.2,20.34,62.86,74.26,57.96,28.21,78.6,415.12,44.99,Warning
MX1147,64.28,68.87,64.2,54.36,28.27,1.61,1.37,1.74,71.88,1927.99,5421.92,271.68,103.97,75.34,20.53,21.12,21.88,65.95,75.79,60.08,27.61,94.56,415.42,44.56,Normal
MX1148,63.18,63.43,54.92,53.52,27.79,1.34,1.13,1.28,70.01,1440.68,5008.89,231.56,99.26,56.3,18.87,18.52,18.72,56.34,65.26,56.26,33.68,85.54,415.27,44.85,Normal
MX1149,73.23,79.52,68.3,61.41,27.82,2.19,2.26,1.69,76.96,1969.0,6430.36,245.66,136.15,81.97,25.06,23.5,24.56,71.68,91.84,68.05,33.17,86.33,415.03,45.18,Failure
MX1150,56.81,59.98,58.56,51.9,30.01,1.78,1.45,1.57,74.47,1234.05,3359.36,177.21,87.89,39.66,12.58,14.71,13.61,36.51,69.28,45.47,21.31,80.65,414.59,44.87,Normal
MX1151,62.13,67.48,63.71,57.14,25.73,1.14,1.07,1.09,69.18,1674.05,4302.92,208.48,109.27,56.74,21.5,22.03,17.93,52.79,80.05,52.45,30.89,83.45,415.02,45.03,Normal
MX1152,54.73,61.68,55.33,56.48,26.56,1.34,1.32,0.78,75.97,1213.38,2803.45,173.23,82.93,42.98,13.5,13.38,14.18,42.89,67.75,46.46,23.96,76.51,414.47,45.21,Normal
MX1153,68.47,75.09,65.17,59.36,28.75,2.42,2.33,2.09,75.92,1738.65,4885.08,245.08,115.78,68.46,21.01,21.07,22.98,60.85,79.43,53.81,34.59,82.2,414.67,44.95,Normal
MX1154,67.11,72.13,60.86,60.41,26.39,2.3,2.18,1.73,78.98,1930.93,6540.97,246.48,132.32,79.59,22.96,23.2,24.49,72.66,82.38,60.12,29.81,84.29,415.49,44.73,Warning
MX1155,68.13,69.82,66.0,63.32,27.94,2.12,1.9,1.59,79.75,1860.23,6025.3,244.75,104.69,81.25,23.51,25.12,22.94,63.15,83.0,58.58,28.61,78.76,414.91,45.25,Normal
MX1156,62.08,63.27,59.1,59.29,27.74,1.52,0.98,1.54,73.68,1531.1,5513.92,235.42,102.89,74.4,22.25,20.31,18.39,62.07,78.28,56.57,29.05,81.77,415.08,44.95,Normal
MX1157,75.06,79.1,65.96,62.18,27.47,3.26,2.56,2.8,83.44,1920.99,6971.71,246.25,130.77,80.51,24.91,22.47,24.58,68.31,85.1,62.93,34.23,75.46,415.1,44.84,Warning
MX1158,64.01,76.61,60.31,59.53,28.93,2.14,2.46,1.69,76.89,2112.2,8309.33,344.41,137.26,90.66,26.27,27.36,28.44,87.45,87.15,71.25,34.12,83.48,415.1,45.09,Warning
MX1159,58.95,62.42,55.84,54.25,25.63,0.57,0.61,0.71,67.06,1116.26,3314.99,172.34,62.54,43.29,11.93,13.2,14.62,46.15,62.55,43.75,23.87,83.33,414.86,44.94,Normal
MX1160,73.28,81.75,70.48,64.74,27.22,2.14,2.15,2.07,75.87,2145.69,6771.91,289.98,128.53,92.03,24.76,25.84,27.45,76.17,87.59,71.42,32.85,82.56,414.78,44.88,Warning
MX1161,65.03,65.68,64.24,57.78,30.38,1.08,1.09,1.32,77.51,1165.23,3125.96,172.03,69.01,46.34,14.02,18.3,13.15,35.12,75.48,52.78,20.73,89.01,414.7,44.89,Normal
