machine_id,air_temp_k,process_temp_k,rotational_speed_rpm,torque_nm,tool_wear_min,vibration_mm_s,unplanned_downtime_min,failure_mode,failure
M034,297.37,308.52,1466,47.42,112.0,3.5,0.0,None,0
M027,296.33,306.46,1926,32.82,61.6,4.03,0.0,None,0
M039,303.25,314.0,1702,27.16,194.0,3.47,0.0,None,0
M012,298.51,306.66,1351,33.07,13.9,3.05,0.0,None,0
M006,301.81,311.72,1466,29.9,3.1,3.34,0.0,None,0
M027,299.02,309.84,1425,31.53,90.1,3.15,0.0,None,0
M035,301.0,311.65,1538,36.08,245.0,3.59,88.0,Overstrain,1
M038,302.45,312.62,1432,49.73,92.0,3.62,0.0,None,0
M014,298.58,306.4,1176,50.72,224.5,3.86,59.0,Overstrain,1
M033,302.0,311.68,1528,59.28,236.8,4.35,339.0,Overstrain,1
M024,300.61,310.45,1384,47.99,220.7,3.47,0.0,None,0
M023,299.85,308.61,1365,36.11,14.5,3.67,0.0,None,0
M011,298.54,308.44,1402,36.32,89.1,3.39,0.0,None,0
M014,298.31,307.12,1373,44.4,76.9,3.58,0.0,None,0
M025,297.65,308.79,1460,49.36,14.6,3.98,126.0,ToolWear,1
M023,297.62,306.7,1776,31.49,177.4,4.15,0.0,None,0
M018,300.26,311.97,1714,54.19,154.2,4.79,286.0,PowerFailure,1
M036,300.16,308.43,1555,18.47,10.4,3.2,107.0,PowerFailure,1
M032,302.67,312.61,1600,43.86,28.0,4.06,0.0,None,0
M015,300.54,309.37,1659,42.09,17.1,3.44,0.0,None,0
M011,297.15,307.11,1700,34.67,249.6,3.39,0.0,None,0
M013,300.24,310.79,1769,35.24,5.3,3.72,0.0,None,0
M009,299.04,310.7,1754,29.33,160.6,3.99,0.0,None,0
M014,301.97,313.0,1599,58.94,63.1,3.87,0.0,None,0
M026,299.29,308.57,1438,48.29,,3.45,0.0,None,0
M009,300.62,310.4,1777,54.89,249.1,4.83,252.0,Overstrain,1
M016,298.94,308.78,1456,36.79,256.6,3.23,173.0,Overstrain,1
M010,303.07,313.52,1731,51.98,190.0,4.48,274.0,Overstrain,1
M013,297.02,307.52,1357,40.85,83.5,3.16,0.0,None,0
M027,300.75,312.09,1160,35.0,181.7,2.89,0.0,None,0
M030,300.87,312.81,1401,46.18,60.5,3.6,0.0,None,0
M022,296.08,305.66,1443,43.13,19.4,3.3,0.0,None,0
M005,299.4,308.68,1499,32.72,6.1,3.69,0.0,None,0
M024,295.75,306.56,1719,43.97,216.5,3.59,0.0,None,0
M039,301.52,311.8,1413,41.56,19.4,3.34,0.0,None,0
M008,298.78,309.76,1253,37.02,195.4,3.99,281.0,ToolWear,1
M035,299.11,309.07,1489,34.3,32.5,3.71,0.0,None,0
M010,300.44,310.09,1633,51.04,99.7,4.15,0.0,None,0
M018,300.74,309.11,1647,28.07,22.1,3.26,0.0,None,0
M021,299.01,309.54,1482,16.44,15.5,3.4,0.0,None,0
M032,298.72,307.18,1352,37.31,56.8,3.11,347.0,HeatDissipation,1
M014,298.53,308.29,1404,59.35,233.4,3.94,226.0,Overstrain,1
M022,299.99,310.59,1659,57.54,77.5,4.29,238.0,PowerFailure,1
M016,299.51,309.59,1220,20.52,96.3,4.5,0.0,None,0
M029,299.06,309.42,1160,38.33,223.5,3.55,0.0,None,0
M033,301.39,311.58,1312,47.82,,3.73,0.0,None,0
M004,298.85,309.43,1493,61.78,181.3,3.95,0.0,None,0
M019,301.44,310.32,1632,43.38,23.3,3.98,0.0,None,0
M018,296.06,306.6,1737,40.17,244.4,3.48,0.0,None,0
M012,300.14,309.65,1543,50.97,8.1,3.6,0.0,None,0
M018,302.74,310.67,1871,33.5,196.7,4.2,0.0,None,0
M039,299.4,309.55,1435,50.41,196.7,3.61,0.0,None,0
M013,302.47,313.24,1526,44.2,39.3,3.78,0.0,None,0
M020,300.76,312.47,1500,26.42,174.5,3.39,0.0,None,0
M005,297.66,308.2,1537,32.67,25.1,3.26,0.0,None,0
M040,301.4,311.6,1215,32.66,128.4,3.04,0.0,None,0
M031,297.7,307.22,1442,38.36,25.6,3.64,0.0,None,0
M022,299.23,308.14,1635,48.92,233.9,4.71,281.0,Overstrain,1
M003,300.81,310.46,1630,31.92,148.2,3.61,0.0,None,0
M019,301.48,310.83,1574,51.7,139.5,4.1,0.0,None,0
M034,301.41,311.38,1315,48.21,180.0,4.17,0.0,None,0
M003,299.51,310.47,1379,48.81,224.4,5.5,0.0,None,0
M011,297.65,307.17,1676,28.29,159.3,3.36,0.0,None,0
M032,300.38,311.01,1795,33.23,48.7,3.64,0.0,None,0
M014,297.11,308.38,1626,48.62,236.5,3.94,0.0,None,0
M037,299.8,309.64,1603,35.22,127.2,3.31,0.0,None,0
M007,301.69,311.49,1826,37.05,160.1,3.65,0.0,None,0
M025,301.63,312.61,1672,10.91,145.2,4.58,0.0,None,0
M027,299.19,308.21,1365,41.43,235.5,3.42,0.0,None,0
M014,301.33,311.61,1766,36.05,59.6,4.1,0.0,None,0
M019,305.0,314.0,1470,48.51,127.4,3.98,0.0,None,0
M002,300.29,310.56,1526,42.64,4.2,3.46,0.0,None,0
M040,301.7,309.45,1576,36.58,179.2,3.68,0.0,None,0
M034,299.7,309.54,1610,52.19,81.4,3.95,0.0,None,0
M010,300.61,310.28,1276,40.64,,3.41,0.0,None,0
M012,297.89,308.73,1819,43.5,171.0,3.8,0.0,None,0
M002,301.15,312.31,1324,47.36,38.2,3.41,0.0,None,0
M003,300.7,309.55,1445,39.89,174.0,4.39,217.0,HeatDissipation,1
M027,299.86,308.88,1160,40.73,216.0,3.02,343.0,Overstrain,1
M038,298.68,309.32,1514,60.24,,3.94,212.0,Overstrain,1
M034,299.54,309.25,1219,69.01,11.6,,0.0,None,0
M030,296.22,306.0,1765,28.97,95.9,3.74,0.0,None,0
M023,302.39,312.01,1544,38.99,231.7,3.36,0.0,None,0
M016,302.32,312.51,1775,41.46,171.3,3.74,0.0,None,0
M011,300.39,311.2,1517,32.67,132.3,3.52,0.0,None,0
M040,295.66,306.57,1551,39.83,193.4,3.94,0.0,None,0
M001,301.18,310.62,1561,31.07,119.2,3.2,0.0,None,0
M010,300.89,314.0,1687,40.08,204.0,3.55,0.0,None,0
M034,301.65,313.96,1665,21.05,157.8,3.02,0.0,None,0
M034,300.27,309.02,1597,43.41,110.8,3.87,355.0,ToolWear,1
M040,298.57,307.61,1350,35.75,91.1,3.85,237.0,ToolWear,1
M018,302.36,311.42,1366,42.37,17.3,4.0,0.0,None,0
M029,299.32,308.84,1498,33.83,157.1,3.94,0.0,None,0
M001,297.58,307.45,1241,41.4,16.6,3.41,0.0,None,0
M017,299.42,308.9,1654,44.26,201.2,4.14,0.0,None,0
M003,299.58,309.47,1422,33.68,17.3,3.06,0.0,None,0
M036,297.16,307.05,1453,50.69,186.0,3.48,0.0,None,0
M014,299.77,307.78,1856,37.34,233.5,3.6,0.0,None,0
M001,298.3,307.74,1651,41.09,197.8,3.75,0.0,None,0
M001,298.8,308.96,1345,39.04,99.3,3.62,0.0,None,0
M004,297.8,307.91,1313,25.46,124.1,3.23,0.0,None,0
M011,298.83,308.4,1252,27.71,252.2,3.63,0.0,None,0
M031,299.21,308.6,1291,27.95,181.8,3.1,0.0,None,0
M012,300.58,309.6,1180,46.91,213.5,4.11,0.0,None,0
M027,302.14,311.53,1502,66.27,191.2,3.86,174.0,Overstrain,1
M036,300.74,309.93,1297,50.51,61.6,4.25,241.0,ToolWear,1
M002,304.05,314.0,1369,52.49,65.5,4.12,0.0,None,0
M014,303.66,311.46,1322,21.05,62.0,2.81,331.0,HeatDissipation,1
M015,302.12,312.45,1372,38.56,198.9,3.36,0.0,None,0
M029,299.25,310.84,1459,16.39,177.3,3.03,0.0,None,0
M003,299.27,310.29,1160,25.29,102.9,2.93,0.0,None,0
M015,297.95,307.9,1708,39.64,48.3,4.06,0.0,None,0
M030,303.15,313.53,1328,28.36,19.0,2.93,0.0,None,0
M011,297.81,308.89,1427,25.47,33.1,3.5,0.0,None,0
M022,302.98,314.0,1523,35.09,116.8,4.05,0.0,None,0
M023,300.34,309.58,1485,45.19,9.0,4.19,0.0,None,0
M010,299.19,310.4,1688,51.53,83.4,3.73,0.0,None,0
M005,300.56,310.86,1268,33.81,55.8,3.51,0.0,None,0
M004,298.62,308.64,1717,37.48,12.7,3.56,0.0,None,0
M029,300.35,311.59,1408,58.32,243.5,3.63,356.0,Overstrain,1
M026,299.9,309.93,1641,55.77,159.7,4.08,0.0,None,0
M002,299.72,307.95,1607,48.87,117.7,3.79,0.0,None,0
M030,302.05,312.41,1823,32.95,71.8,3.98,0.0,None,0
M023,302.41,311.82,1303,44.1,44.3,3.51,0.0,None,0
M014,298.27,307.62,1423,8.46,6.8,2.67,0.0,None,0
M035,301.32,311.25,1276,31.97,103.6,3.32,0.0,None,0
M037,300.24,308.86,1386,39.93,240.5,3.53,0.0,None,0
M013,298.27,307.7,2002,36.78,237.6,3.8,0.0,None,0
M031,296.62,305.88,1736,27.05,226.9,,0.0,None,0
M034,301.45,311.18,1542,28.08,152.6,3.22,0.0,None,0
M027,299.31,309.67,1419,31.93,3.3,3.55,0.0,None,0
M016,299.82,309.33,1468,38.15,213.0,4.51,0.0,None,0
M026,303.09,312.81,1949,34.55,113.7,4.06,0.0,None,0
M015,300.8,312.56,1726,38.42,23.1,4.28,0.0,None,0
M025,299.25,308.1,1490,43.52,101.3,3.59,0.0,None,0
M027,302.47,310.38,1546,39.72,112.0,3.53,0.0,None,0
M033,298.38,307.6,1707,50.44,157.0,4.43,0.0,None,0
M031,303.53,312.97,1442,30.09,232.2,3.32,0.0,None,0
M026,300.29,309.8,1453,39.98,39.0,3.98,0.0,None,0
M001,296.7,307.33,1409,38.58,33.9,3.49,0.0,None,0
M030,300.69,310.74,1500,36.57,64.7,3.4,0.0,None,0
M036,301.69,309.95,1310,51.65,201.0,4.09,206.0,HeatDissipation,1
M012,300.77,311.58,1945,32.39,55.0,3.99,0.0,None,0
M002,299.18,310.14,1457,47.76,113.4,4.11,0.0,None,0
M037,300.76,310.98,1506,39.92,93.0,3.41,180.0,ToolWear,1
M036,302.05,313.32,1363,21.76,35.0,2.88,133.0,PowerFailure,1
M035,301.45,310.77,1654,35.57,,3.32,0.0,None,0
M015,300.15,308.94,1562,33.96,88.2,3.32,0.0,None,0
M023,302.0,311.36,1334,46.02,118.6,3.52,0.0,None,0
M022,298.24,309.44,1359,39.39,188.9,3.73,0.0,None,0
M016,301.31,311.09,1498,38.97,43.3,4.44,0.0,None,0
M031,299.36,309.92,1268,46.85,130.3,3.47,0.0,None,0
M023,302.54,311.85,1414,53.37,26.2,3.52,0.0,None,0
M030,301.36,312.68,1687,38.22,191.7,3.59,0.0,None,0
M016,302.24,311.14,1397,47.07,248.2,3.44,0.0,None,0
M024,299.3,309.38,1351,51.15,184.7,3.75,0.0,None,0
M016,298.0,307.77,1633,31.93,249.7,3.46,342.0,Overstrain,1
M003,301.02,310.83,1483,8.68,54.7,3.03,319.0,PowerFailure,1
M024,298.75,309.07,1464,52.59,188.7,3.83,0.0,None,0
M025,297.91,308.29,1736,21.23,184.8,3.75,0.0,None,0
M027,299.12,308.34,1357,52.54,237.3,4.1,0.0,None,0
M020,299.31,308.76,1739,13.44,105.1,3.48,0.0,None,0
M013,301.0,311.79,1538,30.48,105.7,3.39,0.0,None,0
M005,302.68,312.97,1607,23.37,44.9,3.28,0.0,None,0
M005,301.31,311.54,1497,31.74,104.6,3.26,0.0,None,0
M001,302.12,311.81,1538,50.45,46.5,4.21,0.0,None,0
M029,300.22,309.58,1503,30.35,203.1,3.62,0.0,None,0
M002,300.35,309.55,1327,53.76,256.4,3.81,217.0,Overstrain,1
M011,300.39,309.97,1553,37.03,83.9,3.33,0.0,None,0
M020,299.7,310.58,1304,41.1,141.1,,0.0,None,0
M013,298.57,308.79,1565,27.75,36.4,3.18,0.0,None,0
M005,300.16,310.41,1361,33.33,176.3,3.23,0.0,None,0
M004,300.87,308.89,1791,50.6,70.8,4.5,0.0,None,0
M008,295.58,306.86,1462,53.54,5.0,3.99,0.0,None,0
M040,298.89,307.85,1844,43.71,122.9,3.88,285.0,ToolWear,1
M004,302.02,312.2,1498,41.93,206.8,3.64,0.0,None,0
M020,298.55,309.09,1529,54.01,196.4,3.93,0.0,None,0
M028,302.89,311.93,1404,49.27,8.6,3.86,0.0,None,0
M018,298.72,309.6,1692,41.5,238.8,3.94,153.0,Overstrain,1
M037,299.4,309.14,1861,53.29,104.2,3.85,0.0,None,0
M026,299.2,309.77,1581,45.85,165.8,3.6,0.0,None,0
M002,301.77,309.37,1664,42.59,1.1,4.44,0.0,None,0
M024,299.93,312.44,1548,39.97,222.8,3.8,0.0,None,0
M023,300.97,310.76,1743,43.27,171.1,3.65,0.0,None,0
M023,297.2,307.59,1396,40.81,35.8,,0.0,None,0
M037,302.36,312.38,1837,25.96,47.3,3.5,0.0,None,0
M033,300.68,310.74,1347,42.08,20.7,3.22,0.0,None,0
M003,299.65,308.11,1678,44.22,56.1,3.78,0.0,None,0
M019,298.57,307.16,1693,50.67,169.1,4.32,0.0,None,0
M015,297.21,307.5,1633,52.71,21.4,4.2,0.0,None,0
M040,301.36,310.2,1272,52.04,180.0,3.37,83.0,HeatDissipation,1
M011,303.18,313.64,1750,33.2,244.9,3.35,0.0,None,0
M002,300.12,312.13,1269,46.58,,3.25,0.0,None,0
M022,298.66,308.34,1817,28.21,177.7,3.92,0.0,None,0
M005,299.53,308.7,1628,39.62,194.8,3.6,157.0,Overstrain,1
M010,298.97,307.08,1673,23.27,118.7,3.2,0.0,None,0
M023,300.6,309.28,1498,43.78,11.7,3.48,0.0,None,0
M002,301.07,311.04,1587,50.93,24.6,3.88,0.0,None,0
M011,298.87,307.26,1786,44.73,67.1,3.87,0.0,None,0
M037,300.95,310.45,1737,47.36,190.2,4.07,0.0,None,0
M007,301.28,312.92,1849,46.58,218.9,3.9,26.0,Overstrain,1
M040,301.77,311.61,1619,43.87,168.3,3.48,0.0,None,0
M011,299.28,309.0,1573,41.86,180.5,4.08,82.0,Overstrain,1
M004,300.35,309.56,1411,43.58,102.5,3.38,0.0,None,0
M003,301.01,311.25,1625,24.07,173.1,3.92,0.0,None,0
M040,297.76,307.99,1472,33.14,9.0,3.18,0.0,None,0
M014,299.21,310.2,1535,56.44,168.3,3.92,251.0,PowerFailure,1
M001,301.13,311.5,1392,40.68,161.5,3.65,0.0,None,0
M031,299.03,309.26,1582,28.41,38.6,3.33,0.0,None,0
M007,298.62,307.63,1342,35.04,258.8,3.02,280.0,Overstrain,1
M019,297.76,307.16,1515,45.78,246.7,3.56,0.0,None,0
M016,300.65,310.45,1715,35.98,49.6,3.89,0.0,None,0
M024,299.61,309.52,1592,41.07,24.7,3.79,0.0,None,0
M031,300.66,310.19,1679,54.89,206.4,4.43,0.0,None,0
M026,298.22,308.73,1606,37.09,246.0,3.77,0.0,None,0
M036,301.03,309.67,1439,39.17,24.9,3.57,345.0,HeatDissipation,1
M002,300.45,309.09,1347,49.59,19.3,3.54,0.0,None,0
M018,300.28,309.66,1468,45.83,95.4,3.56,0.0,None,0
M021,299.26,309.13,1771,41.45,78.6,3.85,0.0,None,0
M008,299.49,309.37,1669,33.77,231.3,3.69,26.0,Overstrain,1
M031,300.38,310.19,1866,33.88,116.5,4.06,0.0,None,0
M035,302.19,312.93,1614,46.04,199.2,4.16,278.0,Overstrain,1
M017,298.93,308.26,1627,24.09,178.9,3.06,0.0,None,0
M025,298.64,307.81,2082,54.1,183.8,5.37,0.0,None,0
M018,302.79,313.04,1570,36.33,139.2,3.89,0.0,None,0
M028,299.98,309.39,1720,53.74,97.8,4.0,302.0,PowerFailure,1
M020,303.37,312.03,1605,39.16,57.3,4.72,0.0,None,0
M018,301.58,310.87,1504,54.36,106.8,4.48,0.0,None,0
M005,303.56,314.0,1722,43.36,81.7,4.0,0.0,None,0
M013,297.05,306.75,1681,58.24,189.8,4.32,0.0,None,0
M006,300.0,310.12,1495,25.98,69.9,2.99,0.0,None,0
M001,298.3,308.99,1775,46.14,20.8,4.32,0.0,None,0
M021,301.82,309.54,1283,42.28,245.2,3.41,0.0,None,0
M035,296.87,306.57,1674,52.78,185.8,3.93,0.0,None,0
M008,298.92,308.87,1397,38.3,192.9,3.34,0.0,None,0
M017,296.89,305.44,1621,38.17,133.6,3.79,0.0,None,0
M019,299.95,307.84,1343,41.71,207.7,3.77,156.0,HeatDissipation,1
M010,297.16,306.01,1602,39.08,191.7,4.59,302.0,Overstrain,1
M019,299.4,309.54,1574,39.37,200.2,3.32,0.0,None,0
M033,299.4,311.07,1768,47.38,127.1,3.91,0.0,None,0
M039,301.29,309.99,1388,52.69,58.4,3.88,0.0,None,0
M010,301.0,313.08,1160,55.55,16.5,3.9,0.0,None,0
M009,299.62,310.88,1529,42.53,109.3,3.89,0.0,None,0
M006,299.92,309.23,1575,35.29,85.2,3.43,0.0,None,0
M028,298.5,309.17,1384,40.3,108.5,3.19,0.0,None,0
M038,303.39,314.0,1160,46.5,220.2,3.3,0.0,None,0
M020,301.5,313.14,1408,33.67,211.5,3.91,253.0,ToolWear,1
M016,301.03,310.36,1363,54.63,52.1,3.79,0.0,None,0
M030,297.96,306.46,1225,35.08,128.8,3.42,0.0,None,0
M032,301.14,311.61,1643,28.39,,3.27,0.0,None,0
M010,302.93,312.79,1537,30.82,186.4,3.65,0.0,None,0
M030,302.26,311.45,1660,44.44,157.0,3.69,0.0,None,0
M025,301.56,311.46,1643,44.1,48.7,3.48,0.0,None,0
M035,301.79,311.51,1580,44.32,226.4,3.56,224.0,Overstrain,1
M019,304.48,314.0,1384,31.89,,3.25,132.0,ToolWear,1
M028,300.47,310.11,1707,31.01,,,0.0,None,0
M022,302.04,312.34,1512,54.71,242.3,3.59,0.0,None,0
M038,299.37,309.82,1782,41.22,64.2,,0.0,None,0
M031,302.88,314.0,1406,51.51,234.9,4.56,0.0,None,0
M030,300.59,310.05,1554,38.63,212.5,3.68,0.0,None,0
M020,296.49,306.86,1805,42.15,176.7,3.55,287.0,Overstrain,1
M012,297.34,308.82,1522,42.08,190.2,3.4,0.0,None,0
M011,299.82,308.9,1818,23.74,126.6,3.67,0.0,None,0
M026,300.14,309.94,1418,36.59,68.0,3.82,0.0,None,0
M035,295.9,305.0,1785,30.64,173.9,3.42,0.0,None,0
M012,301.25,311.35,1560,45.12,41.3,3.64,0.0,None,0
M006,296.96,306.11,1250,48.91,189.4,3.45,165.0,Overstrain,1
M008,300.42,308.83,1494,37.18,132.5,3.99,30.0,ToolWear,1
M032,297.99,307.26,1821,49.64,156.0,4.21,290.0,PowerFailure,1
M007,301.77,312.19,1289,42.61,104.8,3.52,0.0,None,0
M015,301.41,311.81,1293,42.07,158.3,3.35,0.0,None,0
M036,301.51,311.11,1574,47.59,119.2,3.57,0.0,None,0
M035,299.23,310.4,1543,37.07,46.3,3.77,0.0,None,0
M016,302.25,314.0,1589,54.08,,3.78,286.0,Overstrain,1
M019,299.51,309.42,1361,62.21,28.5,3.87,0.0,None,0
M008,299.63,308.64,1256,32.88,11.4,3.2,0.0,None,0
M017,297.02,307.38,1589,36.22,193.8,3.96,0.0,None,0
M017,300.48,311.21,1224,40.87,187.6,3.14,0.0,None,0
M013,301.49,311.22,1253,54.54,213.9,3.44,0.0,None,0
M023,300.7,310.14,1249,50.92,169.2,3.77,322.0,Overstrain,1
M017,301.15,311.06,1341,20.7,14.9,3.38,353.0,PowerFailure,1
M035,301.33,310.59,1675,57.39,168.7,3.8,0.0,None,0
M012,298.77,308.37,1525,39.9,1.1,3.47,0.0,None,0
M024,303.94,314.0,1668,42.96,178.2,3.75,48.0,Overstrain,1
M039,302.41,313.28,1589,33.38,69.8,3.41,0.0,None,0
M003,301.2,310.27,1541,25.13,79.4,3.11,0.0,None,0
M033,300.42,310.23,1442,51.22,61.4,4.36,0.0,None,0
M029,300.86,309.64,1425,34.96,249.8,3.28,0.0,None,0
M016,297.33,306.7,1552,35.32,191.0,3.63,217.0,ToolWear,1
M002,297.7,309.29,1655,21.45,146.7,3.76,0.0,None,0
M023,298.48,307.53,1535,49.42,230.7,3.7,237.0,Overstrain,1
M030,298.08,308.89,1412,53.21,193.4,3.51,0.0,None,0
M001,298.49,309.65,1500,52.11,11.1,3.9,0.0,None,0
M037,297.25,306.32,1692,17.91,214.8,3.17,0.0,None,0
M026,301.13,311.7,1204,37.57,243.0,3.64,0.0,None,0
M028,302.54,313.39,1854,40.25,225.4,3.88,91.0,Overstrain,1
M018,301.73,312.1,1883,16.45,97.8,3.62,0.0,None,0
M035,300.31,308.83,1160,46.23,117.3,3.42,260.0,HeatDissipation,1
M021,298.94,309.06,1810,48.87,16.9,3.69,0.0,None,0
M040,298.82,310.02,1653,60.9,187.0,3.87,0.0,None,0
M024,302.34,313.33,1557,32.55,198.4,3.89,0.0,None,0
M006,300.25,309.46,1516,45.95,147.9,3.76,0.0,None,0
M009,299.47,309.99,1160,56.57,92.3,3.36,0.0,None,0
M033,300.86,311.48,1271,23.33,241.8,3.26,167.0,PowerFailure,1
M037,301.27,310.25,1291,46.5,164.6,3.63,173.0,HeatDissipation,1
M040,300.42,309.66,1726,32.74,230.4,3.38,0.0,None,0
M022,301.64,311.58,1491,40.07,102.3,3.5,0.0,None,0
M015,296.08,306.15,1287,33.14,138.1,3.34,0.0,None,0
M012,301.85,312.31,1417,27.89,26.6,4.24,0.0,None,0
M031,296.25,306.97,1445,49.57,96.2,3.9,0.0,None,0
M017,298.35,309.48,1206,41.05,208.4,3.68,0.0,None,0
M026,299.68,309.83,1689,42.88,141.5,3.64,0.0,None,0
M018,295.0,307.92,1399,59.93,33.3,4.09,0.0,None,0
M025,303.74,312.71,1729,30.27,70.1,3.53,0.0,None,0
M021,297.38,308.6,1366,44.94,249.4,3.65,0.0,None,0
M010,299.27,310.81,1513,43.63,259.8,4.38,274.0,Overstrain,1
M012,299.3,310.54,1778,29.8,191.1,3.56,63.0,ToolWear,1
M031,299.58,307.67,1486,36.14,230.9,3.29,0.0,None,0
M024,300.07,310.34,1453,39.47,21.2,3.76,0.0,None,0
M039,303.08,313.57,1327,43.17,,3.5,0.0,None,0
M029,299.03,307.97,1674,23.15,146.4,,0.0,None,0
M015,302.67,311.5,1377,29.01,191.0,2.94,344.0,HeatDissipation,1
M034,296.95,307.26,1243,35.4,242.5,3.36,0.0,None,0
M020,299.21,309.49,1659,40.88,148.8,3.76,0.0,None,0
M037,301.99,311.26,1434,55.65,55.9,3.83,0.0,None,0
M018,297.73,308.38,1573,31.36,141.6,3.64,0.0,None,0
M012,300.62,310.06,1384,37.23,43.9,4.32,0.0,None,0
M017,299.15,308.58,1824,52.36,147.0,4.55,0.0,None,0
M009,301.62,311.42,1564,36.25,50.3,3.67,0.0,None,0
M032,301.12,312.13,1468,54.58,196.6,4.33,0.0,None,0
M019,298.93,307.27,1669,44.01,44.2,3.62,0.0,None,0
M040,301.0,310.57,1563,31.65,91.3,3.82,0.0,None,0
M002,299.44,309.8,1344,17.88,169.1,3.78,0.0,None,0
M030,296.99,309.39,1514,43.35,221.0,4.04,148.0,Overstrain,1
M040,297.1,307.24,1334,31.81,61.9,3.1,0.0,None,0
M020,301.04,311.29,2016,46.73,168.8,4.46,0.0,None,0
M007,299.2,310.25,1476,42.97,198.8,3.45,0.0,None,0
M020,299.56,308.8,1331,46.59,4.1,3.79,0.0,None,0
M030,301.9,311.67,1437,27.1,180.2,3.18,0.0,None,0
M003,300.23,310.33,1673,35.85,61.5,3.69,0.0,None,0
M009,304.29,314.0,1346,36.28,,4.07,0.0,None,0
M006,297.01,308.11,1775,62.09,165.4,4.31,0.0,None,0
M022,302.11,311.07,1573,52.22,230.9,3.78,23.0,Overstrain,1
M034,297.46,305.81,1509,39.7,247.3,3.35,67.0,Overstrain,1
M005,297.12,307.01,1533,31.56,75.3,3.33,0.0,None,0
M012,302.77,313.4,1432,41.06,52.2,3.83,0.0,None,0
M026,298.41,307.68,1460,56.95,157.0,3.58,115.0,Overstrain,1
M019,299.37,309.53,1695,39.34,102.4,3.73,0.0,None,0
M006,299.62,309.69,1627,43.44,13.2,3.54,0.0,None,0
M019,300.21,309.9,1191,43.12,75.4,4.01,0.0,None,0
M040,297.83,308.93,1286,35.85,7.8,3.26,0.0,None,0
M034,300.36,309.8,1519,50.88,17.0,4.22,0.0,None,0
M029,302.67,312.66,1172,21.68,135.6,3.42,114.0,PowerFailure,1
M025,297.69,305.59,1698,35.92,104.3,3.97,0.0,None,0
M017,297.17,306.68,1654,39.27,5.1,,0.0,None,0
M008,297.76,309.0,1471,51.64,88.2,3.92,0.0,None,0
M030,301.63,312.01,1269,29.48,226.4,3.04,0.0,None,0
M026,297.23,306.74,1544,32.2,12.1,3.39,0.0,None,0
M019,296.73,306.49,1659,31.14,64.9,3.47,0.0,None,0
M010,302.56,312.06,1571,53.17,21.3,3.92,158.0,ToolWear,1
M003,299.4,309.99,1475,44.29,197.9,3.53,0.0,None,0
M034,297.56,306.52,1232,37.47,86.4,3.44,110.0,HeatDissipation,1
M017,299.06,309.87,1613,37.85,169.9,4.07,0.0,None,0
M017,297.85,308.02,1186,25.2,83.6,3.71,0.0,None,0
M028,300.51,310.31,1750,35.02,138.1,3.45,0.0,None,0
M014,295.6,307.46,1632,43.93,131.4,3.59,0.0,None,0
M013,300.65,310.38,1537,54.37,215.0,4.75,56.0,Overstrain,1
M027,301.22,311.57,1373,57.51,13.2,3.91,0.0,None,0
M036,300.22,309.34,1783,43.6,217.0,3.62,0.0,None,0
M039,302.98,313.64,1729,28.47,,3.43,0.0,None,0
M014,297.52,306.42,1471,29.81,33.1,3.07,0.0,None,0
M040,298.01,308.46,1491,38.31,69.0,3.52,0.0,None,0
M038,296.51,307.32,1440,40.9,161.5,3.23,0.0,None,0
M030,303.67,314.0,1465,55.47,208.6,4.29,0.0,None,0
M036,301.94,310.64,1416,41.57,100.6,3.77,0.0,None,0
M038,301.08,311.06,1881,47.95,218.4,3.99,119.0,Overstrain,1
M012,298.65,305.99,1336,37.07,195.7,3.55,0.0,None,0
M032,302.41,311.67,1536,61.97,137.2,3.8,85.0,PowerFailure,1
M039,300.04,311.0,1396,36.25,95.4,3.37,0.0,None,0
M004,299.64,308.7,1662,47.24,152.6,3.62,0.0,None,0
M038,299.03,307.77,1700,34.92,28.4,3.49,0.0,None,0
M028,297.96,306.78,1647,44.07,231.0,4.92,0.0,None,0
M017,298.1,308.9,1683,41.44,228.3,4.19,0.0,None,0
M006,298.05,307.53,1583,48.68,252.7,4.24,0.0,None,0
M035,300.89,311.55,1534,35.71,259.8,3.39,216.0,Overstrain,1
M008,300.63,309.25,1306,42.18,174.2,3.3,108.0,HeatDissipation,1
M013,299.82,307.82,1602,43.2,170.8,3.88,0.0,None,0
M011,298.3,307.99,1182,41.38,111.8,3.38,0.0,None,0
M023,301.12,310.87,1407,49.1,174.0,3.69,0.0,None,0
M030,301.37,311.95,1625,36.99,180.2,3.81,0.0,None,0
M035,298.83,310.3,1455,39.4,252.7,3.25,0.0,None,0
M015,298.65,309.2,1400,44.5,199.6,3.63,286.0,Overstrain,1
M017,301.9,312.13,1446,39.87,51.8,3.46,0.0,None,0
M021,300.33,309.96,1648,42.96,5.2,3.8,0.0,None,0
M034,298.22,306.22,1437,31.04,193.8,3.26,0.0,None,0
M038,300.16,312.12,1371,43.63,245.0,4.07,226.0,Overstrain,1
M040,300.43,310.77,1611,37.1,,3.56,55.0,Overstrain,1
M023,301.18,311.69,1773,44.59,8.3,4.51,0.0,None,0
M002,300.04,309.74,1463,51.65,208.1,4.03,0.0,None,0
M004,299.44,309.71,1298,45.22,72.7,3.92,0.0,None,0
M027,301.06,310.73,1778,36.87,16.6,3.72,0.0,None,0
